숙이네조개전골,31점,리뷰없음,조개구이   조개전골,부산광역시 사상구 삼락동 417-17 ,https://www.diningcode.com/profile.php?rid=dyy8IAyo70aK,  가리비해물탕 :25000원   전복 해물탕:2인 :30000원   전복 해물탕:3인 :35000원   불쭈꾸미+홍합탕:2인 :25000원   불쭈꾸미+홍합탕:3인 :30000원   문어숙회+홍합탕:2인 :25000원   문어숙회+홍합탕:3인 :35000원   가리비구이+새우철판:2인 :35000원   가리비구이+새우철판:3인 :45000원   조개전골:2인 :36000원   조개전골:3인 :46000원   조개전골:4인 :56000원  
가마솥돼지국밥,31점,리뷰없음,돼지국밥   가마솥,부산광역시 사상구 삼락동 417-16 ,https://www.diningcode.com/profile.php?rid=dQVwMxUZlcP4,  순대따로국밥 :7500원   순대국밥 :7000원   돼지수육-대 :28000원   내장수육  모듬수육 - 소 :23000원   내장수육  모듬수육 - 중 :28000원   내장수육  모듬수육 - 대 :33000원   순대전골 부대전골 - 소 :20000원   순대전골 부대전골 - 중 :23000원   순대전골 부대전골 - 대 :28000원   찹쌀 수제 순대 -소 :9000원   찹쌀 수제 순대 - 중 :12000원   찹쌀 수제 순대 - 대 :15000원   진국밥 :7000원   공기밥 :1000원   전골볶음밥 :2000원   전골사리(라면우동당면수제비) :2000원   소주맥주 :4000원   막걸리 :3000원   청하 :5000원   천년약속 :7000원   음료수(콜라사이다) :2000원   따로국밥 :7000원   돼지국밥 :6500원   내장국밥 :6500원   섞어국밥 :6500원   수백 :10000원   돼지수육 -소 :20000원   돼지수육-중 :23000원  
이색식당,31점,0.0점,한우   치마살,부산광역시 사상구 삼락동 50-22 ,https://www.diningcode.com/profile.php?rid=uupD68oeylmE,  한우 추천 :25000원   삼겹살 추천 :10000원   곱창전골 :15000원   두루치기 :13000원   육회 :20000원  
아지매재첩국집,31점,리뷰없음,재첩국   재첩찜,부산광역시 사상구 삼락동 69-3 ,https://www.diningcode.com/profile.php?rid=ksxWHLXvMg91,  재첩국정식 :7000원   재접비빔밥 :11000원   재첩진국정식 :11000원   재첩회 :10000~20000   재첩찜 :10000~20000   재접진액 :30000원  
이시봉족발보쌈 사상구1호점,31점,리뷰없음,보쌈   족발,부산광역시 사상구 삼락동 411-22 ,https://www.diningcode.com/profile.php?rid=9GN4tCVl9sHq,  오늘삶은 국내산족발 (소중대) :27000~37000   새콤달콤 냉채족발 (소중대) :29000~39000   매콤달콤 매운불족발 (소중대) :29000~39000   보쌈 (소중대) :27000~37000   감자탕 (소중대) :25000~35000   아구+보쌈 (중대) :45000~50000   생아구찜 (소중대) :25000~35000   해물찜 (소중대) :30000~40000  
행복한밥상,31점,리뷰없음,한식,부산광역시 사상구 삼락동 76-3 ,https://www.diningcode.com/profile.php?rid=FAf3eihquTwa,없음
땅스부대찌개 덕포시장점,31점,리뷰없음,부대찌개   찌개,부산광역시 사상구 삼락동 418-25 ,https://www.diningcode.com/profile.php?rid=jQURKLbJCF7y,  오리지널 부대찌개 :9900원   치즈부대찌개 :11000원   왕만두 부대찌개 :12000원   강통햄 부대찌개 :12900원   베이컨 부대찌개 :12900원  
옥이네 김치찌개와 직화삼겹 사상점,31점,리뷰없음,김치찌개   간장불백,부산광역시 사상구 삼락동 419-13 ,https://www.diningcode.com/profile.php?rid=iog2CKhW0Hqv, :1인찌개 :13500원  
황태고을,31점,리뷰없음,해물   황태구이,부산광역시 사상구 삼락동 71-2 ,https://www.diningcode.com/profile.php?rid=WqHdUCyagpu3,  황태탕 :7000원   전복황태탕 :10000원   황태구이 :7000원   황태찜 중 :25000원   황태전골 대 :30000원   황태전골 중 :25000원   두부김치 :10000원   전복회 중 :35000원   전복회 대 :70000원   전복구이 중 :35000원   전복구이 대 :70000원   전복찜 중 :35000원   전복찜 대 :70000원   전복죽 :10000원   직화비빔냉면 :7000원   명태회냉면 :7000원   왕갈비탕 :10000원   전복갈비탕 :13000원   갈비찜 중 :20000원   갈비찜 대 :50000원   전복갈비찜    
시골통돼지볶음 덕포점,31점,리뷰없음,돼지볶음,부산광역시 사상구 삼락동 411-33 ,https://www.diningcode.com/profile.php?rid=4npZuHHmMgix,  소곱창전골(2~3) :35000원   통돼지찌개+밥(2인분이상) 추천 :7500원   통돼지볶음+밥(2인분이상) 추천 :8000원   생삼겹살(3인분이상) :9000원   소갈비찜(2~3) :45000원   매운돼지갈비찜(2~3) :35000원  
캐슬스타일 착한식당,31점,리뷰없음,한식,부산광역시 사상구 삼락동 363-5 ,https://www.diningcode.com/profile.php?rid=IbITTv7VZ8gk,  돈까스 :7000원   왕만두 :4000원   파닭&감자튀김 :15000원   혼자서 간단하게 세트(1인) :4000원   둘이서 냠냠세트(2인) :9000원   둘이서 시원하게 세트(2인) :15000원   셋이서 맛나게 세트(3인) :22000원  
춘자네아구찜,31점,리뷰없음,아구찜   해물아구찜,부산광역시 사상구 삼락동 412-16 ,https://www.diningcode.com/profile.php?rid=nbM8GkWeeYYv,  생아구찜대구뽈찜(小) :28000원   생아구찜대구뽈찜(中) :33000원   생아구찜대구뽈찜(大) :38000원   해물아구찜(小) :35000원   해물아구찜(中) :40000원   해물아구찜(大) :45000원   꽃게찜 해물탕(小) :35000원   꽃게찜 해물탕(中) :45000원   꽃게찜 해물탕(大) :50000원   꽃게찜 해물탕(특大) :55000원   생아구수육(小) :50000원   생아구수육(大) :60000원   (점심특선)생아구탕 :9000원   감자사리 :2000원   라면사리 :1000원  
수타반점,15점,리뷰없음,중식당,부산광역시 사상구 삼락동 417-74 ,https://www.diningcode.com/profile.php?rid=7eCSdQ1sg1tn,없음
코리엔탈깻잎두마리치킨 덕포괘법점,15점,리뷰없음,치킨,부산광역시 사상구 삼락동 417-2 ,https://www.diningcode.com/profile.php?rid=gNVjQsPR3NTb,  [오세득 셰프] 블랙캐비어치킨:1마리 :18800원   [오세득 셰프] 블랙캐비어치킨:2마리 :23800원   건강기원 '양념새우':2마리 (순살) :24800원   대박기원 '갈비새우':2마리 (순살) :24800원   사랑기원 '갈릭새우':2마리 (순살) :24800원   알뜰:1마리 (순살) :15500원   [갓성비甲] 알뜰:2마리 (순살) :19800원   [강력추천]:2마리 치킨(뼈) :24800원   [강력추천]1마리 반반 (뼈) :16800원   [강력추천]1마리 치킨 (뼈) :16800원   치킨탕수육:2마리 (순살) :22800원  :1마리 반반세트 (순살) :16800원   [오세득 셰프] 골드트러플치킨:1마리 :18800원   [주문 최강]:1마리 (순살) :16800원   수원 왕갈비치킨:1마리 (순살) :17800원   눈꽃스윗치즈치킨:1마리 (순살) :17800원   공포의눈물치킨:1마리 (순살) :17800원   핵폭탄급:2마리 (순살) :21800원   수원 왕갈비치킨:2마리 (순살) :22800원   눈꽃스윗치즈치킨:2마리 (순살) :22800원   [2마리 강추] 내 맘대로:3가지 :23800원   공포의눈물치킨:2마리 (순살) :22800원   세마리:3가지맛 (순살) :31800원   [오세득 셰프] 골드트러플치킨:2마리 :23800원   (순살) 치킨(선택)+볶음밥+춘권 :12000원   (순살) 후라이드+치킨(선택)+춘권 :12000원   곰돌이 돈까스 :1500원   라이스 치즈볼:8개 :5000원   소떡소떡(양념맛) :3000원   소떡소떡(스윗치즈맛) :3000원   국물떡볶이(보통맛) :5000원   국물떡볶이(매운맛) :5000원   사이드:4딸라 세트 :4900원   사이드 맛보기 세트 :3000원   [화제성:1위] ‘로제퀸’치킨:1마리 :18800원   빅야채춘권:5개 :3000원   바삭대게튀김:4개 :4000원   감자튀김 S :1800원   감자튀김 R :3000원   김말이:3개 :2500원   김말이:5개 :4000원   [화제성1위] '로제퀸':2마리 :23800원   [2마리강추] 내 맘대로:3가지+소떡 :26800원   핵폭탄급:2마리+치즈볼:5개 (순살) :24800원   [화제성1위] 로제퀸1마리+치즈볼5개 :21800원   [화제성1위] 로제퀸2마리+치즈볼5개 :26800원  
