Name,score,userscore,tag,roca,url,menu,coordinate
부산 신창동,score,userscore,tag,roca,url,menu,"X :x좌표없음, Y :y좌표없음"
이재모피자,75점,4.5점,피자   치즈크러스트,부산시 중구 신창동1가 2-1 ,https://www.diningcode.com/profile.php?rid=NCH0zJQwooyo,  이재모 치즈크러스트P :28000원   이재모 치즈크러스트S :24000원   이재모 햄치즈크러스트P :28000원   이재모 햄치즈크러스트S :24000원   이재모 새싹피자P :32000원   이재모 새싹피자S :28000원   피자 드 새우P :35000원   피자 드 새우S :31000원   밤고구파피자P :32000원   밤고구파피자S :28000원   불고기피자 L :27000원   불고기피자 S :23000원   왕불갈비피자 L :28000원   왕불갈비피자 S :24000원   발사믹갈릭불고기피자 L :29000원   발사믹갈릭불불고기피자 S :25000원   녹차 :3500원   홍차 :3500원   에이드 :4000원   생과일주스 :4000원   밀크쉐이크 :5000원  ,"X :129.030596, Y :35.1021216"
개미집 본점,66점,4.4점,낙지요리   낙곱새,부산시 중구 신창동1가 14-3 ,https://www.diningcode.com/profile.php?rid=twjmiOLUXNQo,  낙지볶음 :12000원   낙새볶음 :12000원   낙곱새볶음 :13000원   낙삼볶음 :12000원   수중전골 :13000원   낙삼새볶음 :13000원   낙곱볶음 :12000원  ,"X :129.030129, Y :35.1005524"
부산숯불갈비,48점,3.9점,숯불갈비   돼지목살,부산시 중구 신창동3가 4-2 ,https://www.diningcode.com/profile.php?rid=uN4IEBAkWI01,  돼지양념목살 :9000원   韓牛양념갈비(2대) :27000원   韓牛생갈비(2대) :30000원   양념LA갈비(200g) :20000원   불고기 :20000원   돼지生삼겹살 :10000원   돼지生목살 :10000원   칡냉면(물비빔면) :6000원  ,"X :129.028901, Y :35.1023392"
힙컵,48점,3.7점,,부산광역시 중구 신창동3가 17-1 ,https://www.diningcode.com/profile.php?rid=R9fix28yRncv,  소금빵 :2500원   호떡소금빵 :3000원   무화과 휘낭시에 :3000원   에그타르트 :3900원   플레인스콘 :3700원   초코 스콘 :3900원   카라멜스콘 :4300원   블루베리잼스콘 :3900원   버터바 :4800원   브라우니 :5500원   솔티카라멜 휘낭시에 :3000원  ,"X :129.028976, Y :35.1004816"
큰집,48점,5.0점,가정식   한정식,부산광역시 중구 신창동2가 21-8 ,https://www.diningcode.com/profile.php?rid=aC3Fl7DuwYUq,  큰집정식 :12500원   전복해물찜 :17000원   소고기버섯전골 :14000원   꽃게찜 :14000원   갈비찜정식 :22000원   상황돌솥밥정식 :15500원  ,"X :129.029826, Y :35.1002871"
아치베이커리,47점,4.1점,베이커리   소금빵,부산광역시 중구 신창동1가 32-3 ,https://www.diningcode.com/profile.php?rid=tOWqJRTosT7u,  피스타치오크림 브리오슈 추천 :4800원   대파치즈 사워도우 :6500원   피스타치오레몬케이크 :7000원   발로나초코케이크 :6800원   콘파이 :3800원   버터스콘 :4300원   단호박크림치즈 사워도우 :6500원   쪽파크림치즈 소금빵 추천 :5300원   명란대파소금빵 추천 :5300원   콘치즈프레첼 :5300원   버터프레첼 추천 :4500원   먹물체다치즈 소금빵 추천 :3000원   크림브리오슈 추천 :4300원   시오빵 추천 :2600원  ,"X :129.029988, Y :35.1019336"
바다집,47점,3.8점,수중전골   낙지볶음,부산광역시 중구 신창동2가 17-13 ,https://www.diningcode.com/profile.php?rid=tx7SKI14deXy,  수중전골 :12000원   낙지볶음 :11000원   낙새볶음 :12000원   낙곱볶음 :12000원   소곱창 :12000원  ,"X :129.029928, Y :35.1008532"
돌고래순두부,44점,3.3점,순두부   순두부백반,부산시 중구 신창동2가 12-2 ,https://www.diningcode.com/profile.php?rid=1XnF8fI9fpaN,  순두부백반 :7000원   된장찌개백반 :7000원   낙지볶음 :10000원   수중전골 :11000원   공기밥 :1000원   김치판매:1Kg :15000원  ,"X :129.029467, Y :35.1012754"
산해갈비,42점,3.8점,돼지갈비,부산광역시 중구 신창동2가 34-1 ,https://www.diningcode.com/profile.php?rid=PYyAnzrRd1on,  돼지목살양념갈비 :11000원   소 생갈비:2대:180g :34000원   소갈비:2대:180g :32000원   해물된장국수 :6000원   열무국수 :5000원   물냉면 :6000원   비빔냉면 :7000원   된장찌개 :2000원  ,"X :129.029088, Y :35.1023541"
신창토스트,41점,3.7점,토스트   콩국,부산광역시 중구 신창동2가 29-3 ,https://www.diningcode.com/profile.php?rid=gIJh9xhGk6Ep,  스페셜토스트 :4000원   햄토스트 :3000원   쨈토스트 :1800원   치즈토스트 :3500원   토스트 :2500원  ,"X :129.029203, Y :35.1012168"
덕분에,40점,4.0점,막걸리   김치전,부산 중구 신창동2가 4-1 ,https://www.diningcode.com/profile.php?rid=IQBT2GkBzc7H,  홍어삼합 :45000/60000   수육 :24000/32000   두부수육 :30000/35000   육회 :24000/32000   치즈불고기 :26000원  ,"X :129.029499, Y :35.1021130"
레귤러하우스,38점,4.8점,카페   아이리쉬커피,부산광역시 중구 신창동1가 19-11 ,https://www.diningcode.com/profile.php?rid=bnhhgGPH5npI,  아이리쉬 커피 Irish Coffee 추천 :10000원   비엔나 커피 Vienna Coffee 추천 :6000원   뱅쇼 Mulled Wine :8000원   홍차&허브티 Black&Herbal Tea :6000원  ,"X :129.030116, Y :35.1013637"
술고당,38점,4.3점,두루치기   김치찜,부산광역시 중구 신창동3가 19-3 ,https://www.diningcode.com/profile.php?rid=cyHXSnuD9XqV,  두루치기 추천 :11000원   두루치기전골 추천 :12000원   들기름세면국수 :11000원   건강한야채라면 :9000원   한우된장 :8500원   순두부 :8500원   한우미역국 :9000원   국내산김치찜 :9000원   계란말이 :6000원   잡채 :6000원   두부구이 :11000원   누룽지(슝늉) :6000원  ,"X :129.029101, Y :35.1002362"
식후빵,37점,5.0점,케이크전문   레터링케이크,부산광역시 중구 신창동1가 12-5 ,https://www.diningcode.com/profile.php?rid=0GYdBBNwPiUe,  주문제작 케이크     쿠키류     파운드케이크     당일도시락케이크 :15000원   아메리카노 :1500원   카페라떼 :2500원   미니떡빵 :1300원  ,"X :129.030177, Y :35.1002903"
