Name,score,userscore,tag,roca,url,menu,coordinate
부산 거제동,score,userscore,tag,roca,url,menu,"X :x좌표없음, Y :y좌표없음"
국제밀면 본점,64점,4.3점,국수   밀면,부산광역시 연제구 거제동 242-23 ,https://www.diningcode.com/profile.php?rid=tUqSy5BVXUzP,  물밀면 소 :9000원   물밀면 대 :10000원   비빔밀면 소 :9000원   비빔밀면 대 :10000원   사리추가 :4000원  ,"X :129.077852, Y :35.1969156"
봉평막국수,48점,4.5점,메밀소바   수타소바,부산광역시 연제구 거제동 495-24 ,https://www.diningcode.com/profile.php?rid=wn11Yok5vviK,  사리 :6000원   냉가케소바 :11000원   온가케소바 :12000원   붓가케소바 :12000원   모리소바 :11000원   낫토소바 :14000원   산마(토로로)소바 :14000원   냉가케소바 :11000원  ,"X :129.071576, Y :35.1793065"
오리네,46점,5.0점,한식   오리숯불구이,부산광역시 연제구 거제동 121-3 ,https://www.diningcode.com/profile.php?rid=2lMOWbQFDEsj,  오리 왕소금구이 :30000원   오리양념숯불구이 :30000원   오리한방백숙 :45000원   옻오리백숙 :50000원   오리훈제 :45000원   오리한방죽 :3000원  ,"X :129.078793, Y :35.1968003"
소문난가야밀면,45점,4.6점,국수   밀면,부산광역시 연제구 거제동 486-1 ,https://www.diningcode.com/profile.php?rid=6DXnDWoL8jou,  밀면 (보통) :7000원   밀면 (곱) :8000원   비빔면 (보통) :7000원   비빔면 (곱) :8000원   만두 :4000원   사리추가 :2000원  ,"X :129.072810, Y :35.1821060"
국제밀면,45점,4.0점,막국수   물밀면,부산광역시 연제구 거제동 1495-5 영진빌딩 ,https://www.diningcode.com/profile.php?rid=yoyHmH8SJWAD,  물밀면 :7000원   특 :800원   비빔밀면 :7000원   밀면사리 :3000원  ,"X :129.073787, Y :35.1898572"
서울왕돈까스,45점,4.7점,옛날돈까스,부산광역시 연제구 거제동 1-8 ,https://www.diningcode.com/profile.php?rid=seRKsyTmmkC6,  소스를 듬뿍 돈까스 :8500원   소스를 따로 돈까스 :8500원   치즈돈까스(순한맛) :10000원   생선까스 :10000원   돈까스(대)곱배기 :10000원   돈까스 :8500원   돈까스 소 :7500원  ,"X :129.079632, Y :35.1913881"
형제횟집,43점,5.0점,횟집   모둠회,부산광역시 연제구 거제동 40-89 ,https://www.diningcode.com/profile.php?rid=TJ4O0QuXvJaG,  활어회ㅡ소 :35000원   활어회ㅡ중 :45000원   광어통사시미ㅡ중 :45000원   주방장특선활어 소 :50000원   광어통사시미 소 :35000원   방어 소 :45000원   도다리 소 :45000원  ,"X :129.074760, Y :35.1845328"
카페 다미아,42점,4.3점,에그타르트   카페,부산광역시 연제구 거제동 89-23 ,https://www.diningcode.com/profile.php?rid=e7x5e7lVu2zr,  에그타르트 :3000원   아메리카노 :2000원   라떼 :2500원   헤이즐넛 :3000원   바닐라 :3000원  ,"X :129.077787, Y :35.1956371"
이흥용과자점 사직점,42점,4.6점,과자점   소금빵,부산광역시 연제구 거제동 1477-3 ,https://www.diningcode.com/profile.php?rid=M8DasgPZkOJ2,  소금빵(2입) :3800원   검정고무신 :4200원   흰고무신 :4000원   자갈치 명란바게트 :3800원   해운대 오징어먹물빵 :3800원   느림보슈크림 :3000원   오감롤화이트 :18000원  ,"X :129.067480, Y :35.1926684"
