Name,score,userscore,tag,roca,url,menu,coordinate
부산 명륜동,score,userscore,tag,roca,url,menu,"X :x좌표없음, Y :y좌표없음"
밀보스79,54점,4.7점,화덕피자   맥주집,부산광역시 동래구 명륜동 553-16 ,https://www.diningcode.com/profile.php?rid=2WJUpVgt69Su,  화덕스테이크 :39900원   마르게리타 피자 :15900원   게새피자 :18900원   콤비네이션피자 :14900원   화덕 큐브스테이크 :16900원   순살후라이드양념 반반치킨 :15900원   생면 로제파스타 :13900원   과일치즈플레이트 :19900원   허니버터구이 오징어 :14900원  ,"X :129.080286, Y :35.2058222"
소문난 원조조방낙지,53점,4.0점,낙지   낙곱새,부산광역시 동래구 명륜동 400-1 ,https://www.diningcode.com/profile.php?rid=ocACxHQijDE6,  낙새 :11000원   낙곱 :11000원   낙곱새 :11000원   사리 :1500원   낙지 :10000원   새우 :12000원   곱창 :12000원  ,"X :129.083918, Y :35.2040116"
쿠루미,51점,3.9점,빵집   밀크빙수,부산광역시 동래구 명륜동 702-6 ,https://www.diningcode.com/profile.php?rid=dkzZvMnaAIvj,  밀크 팥빙수 :12000원   제주말차 팥빙수 :14000원  ,"X :129.080384, Y :35.2126783"
테제,50점,4.1점,카페   수플레팬케이크,부산광역시 동래구 명륜동 29 2층 ,https://www.diningcode.com/profile.php?rid=eEqznQywCG6E,  아메리카노 :4000원   수플레 팬케이크 :15000원  ,"X :129.085853, Y :35.2161527"
마장동김씨 동래점,48점,5.0점,고기집   삼겹살,부산광역시 동래구 명륜동 797 ,https://www.diningcode.com/profile.php?rid=37OsYoMYTdDq,  마장동 모듬 (소) :43000원   통삼겹살 :11000원   눈꽃목살 :11000원   천겹살 :12000원   등겹살 :12000원   칼집껍데기 :8000원  ,"X :129.081643, Y :35.2065288"
함경면옥,47점,3.9점,함흥냉면   물냉면,부산광역시 동래구 명륜동 433-10 ,https://www.diningcode.com/profile.php?rid=xd84TeYuyOW4,  비빔냉면 :10000원   굴국밥 (동절기메뉴) :8000원   매생이굴국밥 (동절기메뉴) :9000원   물냉면 :10000원   물비빔냉면 :10000원   매운냉면 :10000원   온면 :10000원   왕만두 소 :4000원   왕갈비탕 :13000원   우거지갈비탕 :11000원   매생이갈비탕 :14000원   가오리회무침 :25000원   소고기수육 대 :25000원   소갈비찜 :38000원   소고기쟁반전골 :39000원   돌솥비빔밥 :8000원   냉면사리 :4000원   냉면 (선택) + 떡갈비 :14000원   뚝배기불고기전골 :10000원   떡만두국 :8000원   소고기국밥 :7000원  ,"X :129.083037, Y :35.2026119"
아리랑 아라리오,46점,3.5점,민속주점   깻잎전,부산광역시 동래구 명륜동 551-17 ,https://www.diningcode.com/profile.php?rid=3aODeIZnjWbS,  논고동찜(소) :21000원   깻잎전 :14000원   해물파전 :13000원   땡초부추전 :12000원   햄계란말이 :12000원   닭도리탕 :21000원   돼지두루치기 :15000원   뼈없는 닭발 :14000원   노가리 :14000원   한치 :14000원   가오리무침 :14000원   골뱅이무침 :16000원   대구알탕 :15000원   어묵탕 :12000원   찹쌀수제비 :6000원  ,"X :129.079532, Y :35.2064119"
동래고기국수,46점,4.7점,고기국수   사골고기국수,부산광역시 동래구 명륜동 401-12 ,https://www.diningcode.com/profile.php?rid=bvDNcYbDUU7V,  사골고기국수 :8000원   얼큰고기국수 :8000원   비빔고기국수 :8000원   냉고기국수 (하절기) :8000원   냉비빔고기국수 :8000원   맑은고기국수 :8000원   도야지국밥 :8000원   얼큰국밥 :8000원   순대국밥 :8500원   맑은국밥 :8000원   돔베수육작은도마 :5000원   돔베수육큰도마 :10000원   돔베순대작은도마 :5000원   돔베순대큰도마 :10000원   커플세트 :25000원  ,"X :129.083738, Y :35.2030054"
심야의미식가,45점,3.5점,이자카야   술집,부산광역시 동래구 명륜동 533-115 ,https://www.diningcode.com/profile.php?rid=9nMRij5IUQuz,  코보레스시 :40000원   참치마끼 :25000원   차돌숙주비빔소바 :20000원   스키야키풍 버섯나베 :26000원   시메사바 :22000원   이소베마끼 :21000원   일본오뎅5종10종 :15000원   야키토리모듬 :18000원   흑돼지수제교자 :6000원   소바마끼 :18000원   고등어구이 :9000원   돈코츠나베 :20000원  ,"X :129.079344, Y :35.2054689"
공담,45점,4.1점,파스타   생면파스타,부산광역시 동래구 명륜동 549-13 ,https://www.diningcode.com/profile.php?rid=8H7sIPvHjIZw,  홍새우 스파이시 추천 :17000원   화이트라구 트러플 추천 :17000원   수비드포르게타 :32000원   와규MB4채끝등심 추천 :49000원   관자피칸테 추천 :18000원   수비드치킨로제 :16000원   봉골레 :16000원   성게알오일파스타 추천 :19000원   수비드한 시져샐러드 추천 :14500원   비프 카르파치오 :16000원   수제티라미수 :5500원   트러플머쉬룸리조또 추천 :18000원   수제리코타샐러드 :13500원   고르곤졸라 :15800원   마르게리따 :15800원   카프리쵸사 :16800원   비스마르크 추천 :16800원   프로슈토&루꼴라 추천 :17800원   제노베제 추천 :17800원   불고기샐러드피자 :17800원   포르마지오 :16800원   페퍼로니 :15800원  ,"X :129.079249, Y :35.2065159"
