Name,score,userscore,tag,roca,url,menu,coordinate
부산 부곡동,score,userscore,tag,roca,url,menu,"X :x좌표없음, Y :y좌표없음"
모모스 본점,72점,4.4점,핸드드립   바닐라라떼,부산광역시 금정구 부곡동 873-2 ,https://www.diningcode.com/profile.php?rid=yxzkcEWHCAUB,  오늘의 핸드드립 추천 :6500원   에스프레소 :6000원   아메리카노 :6000원   카페라떼 :6500원   바닐라라떼 :7000원   카카오라떼 :7000원   시즈널티 :6500원   시즈널쥬스 :7000원   콜드브루 :5500원  ,"X :129.086360, Y :35.2192259"
소문난 초량할매쭈꾸미,56점,4.7점,쭈꾸미   양념쭈꾸미,부산광역시 금정구 부곡동 391-1 ,https://www.diningcode.com/profile.php?rid=k3lDSy49NFCU,  쭈꾸미 샤브샤브 소 :26000원   철판양념 쭈꾸미 소 :26000원   철판양념 쭈꾸미 중 :39000원   쭈꾸미 샤브샤브 중 :39000원   쭈꾸미 샤브샤브 대 :52000원   철판양념 쭈꾸미 대 :52000원   돌솥알밥 대 :3500원  ,"X :129.087958, Y :35.2220279"
바로바로횟집,52점,4.5점,횟집   모듬회,부산광역시 금정구 부곡동 391-16 ,https://www.diningcode.com/profile.php?rid=MIK9B6NaYx1I,  모듬회(소) :25000원   바로바로모듬회(소) :35000원   생우럭 매운탕/구이 :15000원   뼈매운탕 :4000원   모듬회 대 :50000원   모듬회 중 :35000원   고급모듬회 소 :35000원  ,"X :129.087898, Y :35.2209656"
거창맷돌,45점,4.3점,순두부   순두부찌개,부산광역시 금정구 부곡동 265-9 ,https://www.diningcode.com/profile.php?rid=3SFHXmJ3P03n,  맷돌 순두부+오가리솥밥 :7500원   해물 순두부+오가리솥밥 :8500원   고기 순두부+오가리솥밥 :8500원   들깨 순두부+오가리솥밥 :8500원   청국장+오라기솥밥 :7500원   두부찌개+오가리솥밥 :8500원   두부김치+오가리솥밥 :8500원   두부석쇠불고기 :11000원   두부두루치기 :10000원   만두 :5000원  ,"X :129.092534, Y :35.2300322"
가네쉬,43점,5.0점,카페   요거트,부산광역시 금정구 부곡동 298-20 2층 ,https://www.diningcode.com/profile.php?rid=QYkMS8QHqirb,  포켓 요거트 [그릭] :3400원   포켓 요거트 [크리미] :2500원   애플시나몬 룰루놀라 :10000원   카카오 룰루놀라 :10000원   클래식 룰루놀라 :9500원   오네쉬 그릭 요거트 :9000원   오네쉬 무가당 크리미 요거트 :5000원   오네쉬 크리미 요거트 :5000원  ,"X :129.089826, Y :35.2289165"
청화백,40점,5.0점,국밥   돼지국밥,부산광역시 금정구 부곡동 274-9 ,https://www.diningcode.com/profile.php?rid=L1fRnM7yghIn,  일반돼지국밥 :8000원   청화백 돼지국밥 :9000원   순대 국밥 :8000원   섞어 국밥 :8000원   맛수육 :13000원   수육백반 :11000원   보쌈수육 小 :35000원   보쌈수육 大 :40000원  ,"X :129.092312, Y :35.2286573"
백마돼지갈비,40점,5.0점,돼지갈비   생갈비,부산광역시 금정구 부곡동 298-25 ,https://www.diningcode.com/profile.php?rid=NJYjY1G3NaQl,  생갈비 추천 :11000원   양념갈비 추천 :11000원   된장찌개 :7500원   비빔냉면 :7500원   물냉면 :7500원   김치찌개 :5500원   된장찌개 :4000원   물냉면 :5000원   비빔냉면 :5000원   미더덕 젓갈 :6000원   가자미 식해 :6000원   갈비쌈밥 :12500원   김치찌개 :7500원  ,"X :129.089796, Y :35.2286286"
카페부곡,39점,5.0점,카페   쿠키,부산광역시 금정구 부곡동 285-8 ,https://www.diningcode.com/profile.php?rid=csr5AATkEJZx,  해리쿠키10개세트 추천 :39000원   Harry Cookie 추천 :4000원   Kusmi Tea :6500원   Bugok Latte 추천 :6500원   Royal Milk Tea 추천 :8000원   Bugok Cheesecake 추천 :7500원   Victoria Cake 추천 :7500원   Americano :5000원   Cafe Latte :6000원   Seasonal Ade :7000원   Kale Kiwi Banana :7000원  ,"X :129.093814, Y :35.2272886"
박기모 조방낙지,38점,5.0점,낙지   낙곱새,부산광역시 금정구 부곡동 273-26 부곡로141번길4 ,https://www.diningcode.com/profile.php?rid=1cytG2CWZHjc,  낙곱새(한우곱창 :11000원   낙새볶음 :10000원   낙지볶음 :9000원   매콩낙지 :11000원   매운통큰낙지 :11000원  ,"X :129.092004, Y :35.2286446"
코베지,37점,5.0점,브런치   브런치카페,부산광역시 금정구 부곡동 221-8 2층 ,https://www.diningcode.com/profile.php?rid=NaX3q936iF25,  COVEGE PLATE SET :17000원   아메리카노 :4200원  ,"X :129.093228, Y :35.2369680"
일송면옥,37점,4.5점,돼지갈비   밀면,부산광역시 금정구 부곡동 273-25 ,https://www.diningcode.com/profile.php?rid=uuvzqGeMQXSc,  밀면(물 / 비빔) 추천 :8000원   냉면(물 / 비빔) :10000원   갈비탕 :11000원   돼지불백 :9500원   한우전골불고기 :15000원   암돼지갈비 :12000원   삼겹갈비 추천 :13000원   삼겹살 :12000원   한우등심 :26000원  ,"X :129.091831, Y :35.2287287"
메종드다월,37점,4.0점,팥빙수   팬케이크,부산광역시 금정구 부곡동 223-30 ,https://www.diningcode.com/profile.php?rid=JUUkmQbexkTh,  아메리카노 :4000원   뉴욕바닐나바나나푸딩 :5500원   티라미수 :6000원   썬데이캐롯케익 :6000원  ,"X :129.091149, Y :35.2385359"
메가커피,37점,5.0점,커피   아이스아메리카노,부산광역시 금정구 부곡동 225-6 ,https://www.diningcode.com/profile.php?rid=0lFyafhj8WfX,  아메리카노(ICE) :2000원   카페라떼 :2500원   메가초코 :3800원   큐브라떼 :3800원   메가에이드 :3900원   퐁크러쉬 :3900원   콜드브루스톰 :4300원   빅와플 :2500원  ,"X :129.090668, Y :35.2351919"
송스베이커리,37점,5.0점,베이커리카페   베이커리,부산광역시 금정구 부곡동 65-15 ,https://www.diningcode.com/profile.php?rid=bTQcwCC5rDX4,  에스프레소 :3000원   아메리카노 :3000원   카페라떼 :3500원   수제바닐라빈라떼 :4000원   복자주스 :4000원  ,"X :129.089759, Y :35.2400197"
들마루연탄오리불고기,36점,3.0점,오리고기   오리불고기,부산광역시 금정구 부곡동 870-15 ,https://www.diningcode.com/profile.php?rid=24J2GQAM8feT,  연탄오리불고기:300g (小) :20000원   연탄오리불고기:600g (大) :37000원   [세트] 연탄오리 + 쭈꾸미 추천 :37000원   [세트] 연탄오리 + 빈대떡 :30000원   [세트] 연탄쭈꾸미 + 빈대떡 :30000원   [세트] 연탄쭈꾸미 + 오리구이 + 빈대떡 :47000원   빈대떡 (5시 이후 단품판매 안돼요) :12000원   수제 어묵탕 :15000원   새우튀김 :15000원   소주 :4000원   맥주 :4000원   (살얼음)천성산막걸리 :7000원   연탄불쭈꾸미:300g (小) :20000원   맛있는 막걸리 :12000원   음료수 :2000원   공기밥 :1000원   볶음밥 :2000원   연탄불쭈꾸미:600g (大) :37000원   연탄삼겹살:360g (국내산) :25000원   연탄고등어 :15000원   가스앙념오리불고기 (500g) :28000원   가스양념오리불고기 (1kg) :50000원   가스양념오리 + 쭈꾸미 (2인) 추천 :36000원   가스양념오리 + 쭈꾸미 (大) :45000원  ,"X :129.087006, Y :35.2204313"
소정아구찜,36점,4.1점,아구찜   대구찜,부산광역시 금정구 부곡동 64-40 소정아구찜 ,https://www.diningcode.com/profile.php?rid=CBhBTzmvpn1u,  아구찜(소) :33000원   아구찜(중) :44000원   아구찜(대) :55000원   해물찜(소) :43000원   해물찜(중) :54000원   해물찜(대) :65000원   대구찜(소) :33000원   대구찜(중) :44000원   대구찜(대) :55000원   아구수육(2~3인) :50000원   아구수육(3~4인) :70000원   아구지리탕(소) :33000원   아구지리탕(중) :44000원   아구지리탕(대) :55000원   대구지리탕(소) :33000원   대구지리탕(중) :44000원   대구지리탕(대) :55000원  ,"X :129.091816, Y :35.2418676"
오륙도낙지,35점,4.0점,낙지   낙곱새,부산시 금정구 부곡동 65-6 ,https://www.diningcode.com/profile.php?rid=SqAHRQMexgvc,  낙지 :9000원   낙곱 :10000원   낙새 :10000원   낙곱새 :10000원   불낙 :10000원   곱창 :12000원  ,"X :129.090211, Y :35.2418142"
오 별난 멸치국수 장전점,34점,4.0점,국수   시락국밥,부산광역시 금정구 부곡동 225-1 ,https://www.diningcode.com/profile.php?rid=kRbCZmUBm1qa,  멸치국수 :4000원   김밥 :3000원   밀면  :5500원   치즈돈까스 :7000원   비빔국수 :5000원   김치말이국수 :5000원   어묵국수 :4500원  ,"X :129.088875, Y :35.2376920"
벽제령,34점,5.0점,숯불갈비   양념갈비살,부산광역시 금정구 부곡동 296-99 ,https://www.diningcode.com/profile.php?rid=iIhPKy2o1pMV,  생등심 (한우):130g :28000원   진갈비살:130g 추천 :23000원   가족세트 (진갈비살:300g + 소양념갈비:6대:680g + 된장 or 냉면) 추천 :115000원   소양념갈비 (3대):390g :25000원   즉석양념갈비살:150g :19000원   한우육회 (소) (한우):150g :22000원   한우육회 (대) (한우):250g :32000원   갈비살소금구이:150g :18000원   생삼겹살 (한돈):130g :11000원   돼지갈비:250g :9900원   명품갈비탕 :13000원  ,"X :129.091788, Y :35.2275039"
코지하우스,34점,4.0점,파스타   레스토랑,부산 금정구 부곡동 296-49 ,https://www.diningcode.com/profile.php?rid=Zmh1zVFXhS9p, :10$스테이크 :12900원   더블스테이크 :19900원   봉골레 파스타 :8900원   까르보나라 파스타 :8900원   새우필라프 :8900원   차돌박이필라프 :8900원   버섯베이컨필라프 :8900원  ,"X :129.091313, Y :35.2286655"
김윤정숯불양념통닭,34점,4.0점,통닭   숯불양념,부산광역시 금정구 부곡동 15-12 ,https://www.diningcode.com/profile.php?rid=nmGt8o4lX1Jh,  숯불소금구이 :17500원   숯불양념구이(보통맛매운맛) :18500원   후라이드치킨 :17500원   후라이드양념 :18500원  ,"X :129.094243, Y :35.2430962"
콩밭골순두부,33점,4.0점,순두부찌개   순두부,부산광역시 금정구 부곡동 22-17 ,https://www.diningcode.com/profile.php?rid=tad1TNN2nNce,  해물순두부 :8000원   고기순두부 :8000원   김치순두부 :8000원   만두순두부 :8000원   청국장 :8000원   조선된장찌개 :8000원   콩비지찌개 :9000원   해장순두부 :9000원   떡라면순두부 :9000원   땡초부추전 :7000원  ,"X :129.094023, Y :35.2426585"
와사비,33점,4.0점,조개요리   꼬막정식,부산광역시 금정구 부곡동 222-2 ,https://www.diningcode.com/profile.php?rid=IxrYgGQGfI7J,  꼬막초무침정식 :14000원   간장양념꼬막정식 :14000원   꼬막해물짬뽕탕정식 :15000원   간장꼬막비빔밥정식 :14000원   꼬막물회정식 :15000원   (사이드메뉴)삶은통꼬막 :5000원   (사이드메뉴)양념게장 :10000원   (사이드메뉴)굴전 :10000원   (사이드메뉴)굴튀김 :10000원   (사이드메뉴)새우튀김10P :10000원   (어린이)등심돈까스 :6000원   (어린이)감자고로케 :6000원   (포장&배달)꼬막초무침:1인분 :13000원   (포장&배달)꼬막비빔밥:1인분 :13000원   (포장&배달)꼬막해물짬뽕탕:1인분 :15000원   (포장&배달)꼬막물회:1인분 :15000원   (포장&배달)생연어회:1인분 :14000원   (포장&배달)양념게장 :10000원   (포장&배달)새우튀김10P :10000원   (포장&배달)등심돈까스+감자고로케5P+공기밥 :12000원   (포장&배달)굴전8P :10000원   (포장&배달)생선구이2마리 :5000원   (포장&배달)콜라500ml :2000원   (포장&배달)공기밥 :1000원   간장게장정식 :13000원  ,"X :129.092645, Y :35.2373656"
