Name,score,userscore,tag,roca,url,menu,coordinate
부산 부용동,score,userscore,tag,roca,url,menu,"X :x좌표없음, Y :y좌표없음"
원조 18번 완당 발국수,62점,4.4점,완당   발국수,부산시 서구 부용동1가 69-1 ,https://www.diningcode.com/profile.php?rid=eDkbdS1PKEXY,  발국수 :8000원   완당 :8000원   완당면 :8000원   교자완당 :12000원   돌냄비우동 :9000원   냄비우동 :8000원   튀김우동 :7000원   유부우동 :7000원   유부초밥 :3500원   김초밥 :3500원   냄발 :9000원   돌발 :10000원  ,"X :129.020465, Y :35.1057333"
칼국수&수제등심돈까스,35점,5.0점,칼국수   수제등심돈까스,부산광역시 서구 부용동2가 48-1 ,https://www.diningcode.com/profile.php?rid=WjHZRYE0795F,  원조칼국수 :3500원   들깨칼국수 :5000원   얼큰칼국수 :4000원   바지락 칼국수 :4000원   비빔칼국수 :4000원   라면 :3500원   냉콩칼국수 :5500원   냉칼국수 :3500원   수제돈까스 :5500원   치즈돈까스 :6500원   비빔밥 :4000원   김밥 :2500원   소고기김밥 :3000원   참치김밥 :3000원   찐만두 :3500원  ,"X :129.018255, Y :35.1064009"
나뭇잎마을,35점,5.0점,타코야끼   푸딩,부산광역시 서구 부용동1가 17-3 ,https://www.diningcode.com/profile.php?rid=pP1VTuweEF8i,  오리지널 타코야끼:8알 :8100원   오리지널 타코야끼:12알 :11800원   나뭇잎 네기타코:8알 :8700원   나뭇잎 네기타코:12알 :12800원   에그사라다타코:8알 :8700원   명란크림 타코:8알 :9300원   하오츠 타코:8알 :9300원   커스터드 푸딩 :5000원  ,"X :129.020676, Y :35.1071627"
타코파파 동아대부민점,33점,5.0점,일식당,부산광역시 서구 부용동2가 16-6 ,https://www.diningcode.com/profile.php?rid=hlpvYds42Ro0,  일반타코7알 추천 :4000원   퐁듀타코야끼11알 추천 :7500원   네기(파)타코야끼11알 추천 :8000원   마약타코야끼7알 추천 :7000원  ,"X :129.018319, Y :35.1058592"
별난김해뒷고기껍데기 부민점,33점,5.0점,껍데기   뒷고기,부산광역시 서구 부용동2가 67-5 ,https://www.diningcode.com/profile.php?rid=dY1l8szAm9Jw,  삼겹살(120g) :4500원   뒷고기(120g) :3500원   통항정살(120g) :6000원   껍데기(120g) :4000원   우삼겹된장찌개 :3500원   비빔국수 :4000원  ,"X :129.017768, Y :35.1062288"
406고깃집 보수점,31점,5.0점,대패삼겹살   생삼겹살,부산광역시 서구 부용동1가 9-1 ,https://www.diningcode.com/profile.php?rid=qohU6D5VP42w,  국내산 깍뚝삼겹     국내산 꽃대패삼겹     국내산 생삼겹살     국내산 꽃대패 목살     국내산 꼬들목살     한우 차돌박이    ,"X :129.021997, Y :35.1074020"
블랑쉬베이커리,31점,0점,베이커리   빵집,부산광역시 서구 부용동2가 16-1 ,https://www.diningcode.com/profile.php?rid=N9sQsSahIw8B,없음,"X :129.019951, Y :35.1057779"
조은참치 부민점,31점,리뷰없음,참치회   참치,부산광역시 서구 부용동1가 64-1 ,https://www.diningcode.com/profile.php?rid=gFFy48WvCYmF,  스페셜참치 :30000원   프리미엄참치 :40000원   조은참치A :55000원   조은참치B :70000원   참치회 中 :35000원  ,"X :129.020936, Y :35.1057255"
바로올레,31점,리뷰없음,스테이크전문   양식,부산광역시 서구 부용동2가 70 ,https://www.diningcode.com/profile.php?rid=dMtpVj2z5TPY,  윗등심steak(점심특선) :10000원   통일목살steak(점심특선) :8000원   치킨steak(배달만) :8000원   바로등심스테이크 :17000원   부채살스테이크 :15000원   연어스테이크 :11000원   함흥냉면 :8000원  ,"X :129.017597, Y :35.1063849"
고구려짬뽕10101,31점,리뷰없음,짬뽕   옛날짬뽕,부산광역시 서구 부용동1가 62-1 ,https://www.diningcode.com/profile.php?rid=smCOSa54tbWZ,  옛날 짬뽕 :7500원   옛날 짬뽕밥 :8000원   찹쌀탕수육 :18000원   대왕 군만두:4P :6000원   크림새우 :12000원   칠리새우 :12000원   삼선 짬뽕 :10000원   삼선 짬뽕밥 :10500원   차돌짬뽕 :10000원   육해공짬뽕 :11000원   옛날짜장 :6000원   새우볶음밥 :7500원   미니 찹쌀탕수육 :10000원   여름) 물 밀면/ 비빔 밀면 :7000~7500  ,"X :129.020336, Y :35.1063032"
시애틀,31점,리뷰없음,카페,부산광역시 서구 부용동2가 10-7 ,https://www.diningcode.com/profile.php?rid=iHop6PocRa0x,없음,"X :129.017676, Y :35.1064646"
더치앤빈,15점,1.0점,커피전문점   카페,부산광역시 서구 부용동1가 62-3 ,https://www.diningcode.com/profile.php?rid=IpFCqhF9DMIb,  더치커피 :3000원   아메리카노 :2500원   카페라떼 :3000원   연유라떼 :3800원  ,"X :129.020331, Y :35.1060690"
라루엘라,15점,0점,샌드위치   카페,부산광역시 서구 부용동2가 50-4 ,https://www.diningcode.com/profile.php?rid=wBsATgHJQuJP,  아메리카노 :2500원   에그 햄치즈샌드위치 :5800원   치킨텐더 샌드위치 :6300원   라루엘라 핫도그 :4500원   카페라떼 :3300원   카페모카 :3600원   수제바닐라빈 라떼 :4000원   밀크쉐이크 :4500원   생토마토주스 :4900원  ,"X :129.018781, Y :35.1063652"
레가토 커피로스터스,15점,리뷰없음,커피   로스,부산광역시 서구 부용동2가 39 ,https://www.diningcode.com/profile.php?rid=nT6xOOvKTYCF,  아메리카노 :3000원   카페라떼 :4000원   핸드드립    ,"X :129.018391, Y :35.1074801"
컴커피&베이커리 부용점,15점,리뷰없음,카페   망고스무디,부산광역시 서구 부용동1가 46-20 ,https://www.diningcode.com/profile.php?rid=pPKj0jkFiSk7,  아메리카노_BLACK :1500원   아메리카노_WHITE :2300원   카페라떼 :3400원   돌체라떼 :3400원   그린티샷라떼 :3800원   바닐라라떼 :3400원   콜드브루 :3400원  ,"X :129.021319, Y :35.1061156"
차칸 숯불 두마리치킨,15점,리뷰없음,치킨   닭강정,부산광역시 서구 부용동2가 41-27 ,https://www.diningcode.com/profile.php?rid=PMfuHCvhjaxY,없음,"X :129.018853, Y :35.1070579"
온설담 디저트카페,15점,리뷰없음,디저트카페   빙수,부산광역시 서구 부용동1가 69-10 ,https://www.diningcode.com/profile.php?rid=7rbdn4QJwAUY,없음,"X :129.020532, Y :35.1053627"
세끼로,15점,리뷰없음,생선회,부산광역시 서구 부용동2가 43-1 ,https://www.diningcode.com/profile.php?rid=LRdOzjgIUkxW,없음,"X :129.018838, Y :35.1069319"
청도식당,15점,리뷰없음,한식   갈치구이,부산광역시 서구 부용동1가 9-17 ,https://www.diningcode.com/profile.php?rid=1ppJKpFSbwKZ,없음,"X :129.021867, Y :35.1074402"
