Name,score,userscore,detail
황제짬뽕,40점,5.0점,부산 | 중식당   통오징어튀김
노랑통닭 지사동점,40점,5.0점,부산 | 통닭   후라이드
연탄집,36점,5.0점,부산 | 돼지고기   닭목살구이
영진돼지국밥,33점,3.4점,부산 | 국밥   돼지국밥
쑝쑝돈까스 부산지사점,33점,4.0점,부산 | 돈까스   치즈돈까스
김밥일번지,32점,리뷰없음,부산 | 김밥   치즈떡볶이
외할매국시,32점,4.0점,부산강서구 | 국수   짬뽕순두부
해운대,31점,리뷰없음,부산강서구 | 물회   횟집
하얀집,31점,리뷰없음,부산 | 생대구탕   대구탕
불막열삼 지사점,31점,리뷰없음,부산 | 막창   생막창
더차이나,31점,리뷰없음,부산 | 중식당
경마장식당,31점,리뷰없음,부산 | 한식
삼겹파티,31점,리뷰없음,부산 | 돼지고기   대패삼겹
태림장어,31점,리뷰없음,부산 | 장어구이   장어
정담,31점,리뷰없음,부산강서구 | 백반   한식
통뼈감자탕,31점,리뷰없음,부산 | 감자탕   통뼈감자탕
본가김해뒷고기,31점,리뷰없음,부산강서구 | 고기집   뒷통구이
원조명태본가,31점,리뷰없음,부산 | 한식   명태조림
복돼지국밥,31점,리뷰없음,부산 | 돼지국밥   얼큰국밥
한양족발보쌈,31점,리뷰없음,부산 | 보쌈   족발
황금어장,31점,리뷰없음,부산 | 횟집   모듬회
우리네떡볶이,31점,리뷰없음,부산 | 분식   떡볶이
얼큰이차박사,31점,리뷰없음,부산 | 치킨   영계통구이
연화성,31점,리뷰없음,부산 | 중국집   황제짬뽕
가얏골감자탕 부산지사점,31점,리뷰없음,부산강서구 | 감자탕   우거지감자탕
신라해장국,31점,리뷰없음,부산
육대장,31점,리뷰없음,부산 | 찌개   전골
통영포차,31점,리뷰없음,부산 | 일식   생선회
맘스터치,15점,리뷰없음,부산 | 햄버거   버거
BHC치킨,15점,리뷰없음,부산 | 치킨   치즈볼
밥상머리,15점,리뷰없음,부산강서구 | 백반
달성돼지국밥,15점,리뷰없음,부산 | 돼지국밥   국밥
메가커피 지사동점,15점,리뷰없음,부산강서구 | 커피   카페
대구안지랑막창 지사점,15점,리뷰없음,부산 | 막창   삼겹살
수고기,15점,리뷰없음,부산 | 오겹살   가브리살
