Name,score,userscore,detail
아궁이,35점,5.0점,부산 | 삼계탕   한방누룽지백숙
갈밭식당,15점,리뷰없음,부산 | 오리고기
미가도시락 부산지사,15점,리뷰없음,부산 | 도시락
종가집한식뷔페,15점,리뷰없음,부산강서구 | 기사식당   한식뷔페
굿모닝뷔페,15점,리뷰없음,부산 | 종합분식   한식뷔페
우리집뷔페,15점,리뷰없음,부산강서구 | 한식뷔페
가락돼지국밥,15점,리뷰없음,부산 | 돼지국밥
가락한식뷔페,15점,리뷰없음,부산강서구 | 한식뷔페
조선곰탕,15점,리뷰없음,부산강서구 | 곰탕   설렁탕
카페415,15점,리뷰없음,부산 | 카페   크로플
스무디킹 이마트24R강서죽림점,15점,리뷰없음,부산강서구 | 스무디   카페
등뼈가 부산가락점,15점,리뷰없음,부산강서구 | 감자탕
제일식당,15점,리뷰없음,부산 | 삼겹살   한식
죽림,15점,리뷰없음,부산 | 갈비찜   불고기전골
제일가든,15점,리뷰없음,부산강서구 | 한식
컴포즈커피 가락호계로점,15점,리뷰없음,부산강서구 | 카페   커피
꼬치꼬치,15점,리뷰없음,부산강서구 | 꼬치   일식튀김
카페인,15점,리뷰없음,부산강서구 | 카페   커피
작은카페,15점,리뷰없음,부산강서구 | 카페   디저트
주주원,15점,리뷰없음,부산강서구 | 중식당   짜장면
CAFE 하루,15점,리뷰없음,부산강서구 | 카페   디저트
부산 죽림동,score,userscore,details
