Name,score,userscore,detail
웨이브온커피,58점,4.0점,부산기장 | 커피   아메리카노
도토리,53점,4.1점,장안사 | 케이크   아이스아메리카노
마포면옥,51점,4.5점,부산기장 | 만두   물밀면
원대복집,45점,4.4점,부산기장 | 복국   복집
보몽드,44점,4.3점,부산기장 | 카페   디저트
장안집,43점,4.0점,장안사 | 백숙   오리불고기
장수물회,42점,5.0점,부산기장 | 물회   성게알밥
한돈돈까스,42점,4.5점,부산 | 돈까스   함박스테이크
Art cafe ink,42점,4.2점,부산기장 | 드로잉카페   아메리카노
웨스,42점,3.7점,부산 | 무스케익   카페
속시원한대구탕,41점,5.0점,일광 | 대구탕   대구뽈찜
대문집,39점,5.0점,부산기장 | 한정식   생선구이
생어거스틴 부산프리미엄아울렛점,39점,5.0점,정관 | 태국음식   뿌팟봉커리
장안숲 므로,39점,5.0점,부산 | 카페   애견카페
소담소담,39점,5.0점,부산기장 | 한식
아름식당,39점,5.0점,부산기장 | 김치찌개   한식
해뜨는돼지국밥,39점,5.0점,부산기장 | 돼지국밥   수육
오드이븐 기장점,39점,5.0점,부산 | 카페   디저트
솔밭꽃게탕,39점,5.0점,부산기장 | 꽃게탕   횟집
함무바한식,39점,5.0점,부산기장 | 한식
노들강변,39점,4.0점,부산기장 | 한식
배나무집,38점,4.3점,부산기장 | 추어탕   돼지짜글이
전통콩나물해장국,38점,5.0점,부산 | 콩나물해장국   황태해장국
장가네,38점,5.0점,부산 | 닭칼국수   닭한마리
컴포즈커피 장안점,38점,5.0점,부산 | 커피   카페
역마루청국장,38점,5.0점,장안사 | 돼지불고기   청국장
풍경 칼국수랑 메밀이랑,38점,5.0점,장안사 | 칼국수   메밀
춘천명품닭갈비,38점,5.0점,부산기장 | 닭갈비
장안국수락,38점,5.0점,부산기장 | 냉국수   국수
공주분식,38점,5.0점,부산기장 | 떡볶이   분식
금촌,38점,5.0점,부산 | 해산물   해물라면
면식가 부산프리미엄아울렛점,38점,5.0점,부산기장 | 국수
고원식당,38점,5.0점,부산기장 | 한식   들깨탕
이화수전통육개장 기장월내점,38점,5.0점,부산기장 | 육개장
뻘떡낙지,38점,4.2점,기장 | 낙지볶음   낙지요리
스타벅스 부산P.아울렛점,38점,5.0점,부산기장 | 커피   카페
토종손칼국수,38점,5.0점,장안사 | 손칼국수   팥칼국수
민속촌물레방아설렁탕,38점,4.6점,부산 | 곰탕   설렁탕
장안나물밥,38점,5.0점,장안사 | 곤드레밥   더덕구이
해운대해물칼국수,38점,3.6점,부산기장 | 칼국수   해물손칼국수
짜봉 본점,38점,4.3점,부산 | 중국집   쌀짜장
얌샘김밥 기장장안점,38점,5.0점,부산기장 | 김밥
진팔팔감자탕,38점,5.0점,부산 | 등갈비   감자탕
월내반점,38점,5.0점,부산 | 중국집   쟁반짬뽕
소문난김밥집,38점,5.0점,부산기장 | 김밥
왕가마솥돼지국밥,37점,4.0점,좌천역 | 돼지국밥   한식
블루커피,37점,5.0점,부산기장 | 커피   카페
뜨락 전통 해물 칼국수,37점,4.0점,장안사 | 칼국수   해물칼국수
르번미 신세계 부산프리미엄아울렛점,36점,5.0점,부산기장 | 베트남음식   포크반미
스트릿 츄러스 부산프리미엄아울렛점,36점,3.4점,부산 | 카페   핫도그
고스락,36점,3.5점,부산기장 | 당고   묵은지김치찜
장안매운탕,36점,4.0점,장안사 | 매운탕   메기매운탕
홍해식당,35점,4.0점,부산기장 | 아구찜   해물요리
번개반점,35점,4.0점,부산기장 | 짜장면   중화요리
등대횟집,35점,5.0점,부산기장 | 생선회   횟집
장군짜장,35점,5.0점,부산 | 손짜장   짜장
해물쟁반짜장,34점,4.0점,부산
퐁드르,33점,3.6점,장안사 | 커피   베이커리카페
장안사산장,33점,리뷰없음,부산기장 | 오리요리
장안본가,33점,리뷰없음,장안사 | 한식   오리불고기
감골가든,33점,리뷰없음,장안사 | 오리고기   오리불고기
토끼정 신세계프리미엄아울렛 부산점,33점,3.0점,정관 | 크림카레우동   일본가정식
무룡매운탕,33점,리뷰없음,장안사 | 매운탕   메기매운탕
제일분식,32점,리뷰없음,좌천역 | 만두   분식
원조소문난솥뚜껑삼겹살,32점,리뷰없음,부산 | 삼겹살   솥뚜껑삼겹살
거북이가든,32점,0.0점,장안사 | 한식   메기매운탕
농장집,32점,리뷰없음,장안사 | 한식   오리불고기
장수가든,32점,리뷰없음,장안사 | 한식   오리불고기
여기스시,31점,리뷰없음,부산 | 초밥   스시
신라해장국,31점,4.0점,부산 | 해장국   내장탕
장안민물장어,31점,0.0점,장안사 | 장어   민물장어
