Name,score,userscore,detail
이가네칼국수,37점,4.5점,부산강서구 | 칼국수   비빔칼국수
명동김밥,33점,4.0점,부산강서구 | 김밥   순두부찌개
밥을짓다,31점,3.0점,부산 | 한식뷔페   한식
수차이나,31점,리뷰없음,부산 | 중국집   간짜장
토담바다장어,31점,리뷰없음,명지 | 바다장어   바다장어구이
남동식당,31점,리뷰없음,부산 | 한식
황금밥상,31점,리뷰없음,부산강서구 | 한식
홍화루,15점,리뷰없음,부산강서구 | 중식   중국집
삼시세끼,15점,리뷰없음,부산강서구 | 한식뷔페
엄마손,15점,리뷰없음,부산강서구 | 도시락
다객가든,15점,리뷰없음,부산 | 한방오리백숙
미락생선구이,15점,리뷰없음,부산 | 생선구이   생선
카페 데이지,15점,리뷰없음,부산 | 카페   디저트
컴포즈커피 생곡점,15점,리뷰없음,부산강서구 | 카페   커피
카페나루,15점,리뷰없음,부산강서구 | 커피   카페
부산 생곡동,score,userscore,details
