Name,score,userscore,detail
텐퍼센트 서구청점,47점,4.5점,토성동 | 카페   디저트
영빈반점 영빈반점,43점,5.0점,부산광역시 | 중국집   간짜장
하동집,36점,리뷰없음,토성동 | 숯불구이   김치찌개
신창국밥,35점,리뷰없음,토성동 | 돼지국밥   국밥
명문김밥,35점,리뷰없음,토성동 | 김밥   유부김밥
함흥냉면갈비,34점,리뷰없음,토성동 | 갈비   함흥냉면
원조소금구이,33점,5.0점,토성동 | 소금구이   껍데기
남포식육식당,32점,3.0점,토성동 | 김치찌개   국밥
화화 돼지왕갈비 부산충무점,31점,5.0점,토성동 | 왕갈비   돼지왕갈비
마포면옥,31점,리뷰없음,토성동 | 돼지갈비   밀면
쁘렛,31점,0점,토성동 | 유기농베이커리   브런치
대동춘,31점,리뷰없음,토성동 | 중국집   삼선짬뽕
해양각,31점,리뷰없음,토성동 | 중국집   탕수육
김치묵은오리,31점,리뷰없음,토성동 | 옻오리백숙
고주몽,31점,리뷰없음,토성동 | 참숯화로   화로구이
영계마을 서구청점,31점,리뷰없음,토성동 | 치킨   똥집
피자나라치킨공주 부산토성점,31점,리뷰없음,부산 | 피자   치킨
준샌드위치,31점,리뷰없음,토성동 | 샌드위치   무가당
남해멸치쌈밥,31점,리뷰없음,토성동 | 멸치쌈밥
토성손두부,31점,리뷰없음,부산서구 | 두부요리
요달의찜닭 남포점,31점,리뷰없음,부산서구 | 찜닭
토스피아 토성점,31점,리뷰없음,토성동 | 샌드위치카페   샌드위치
햇살돌솥밥,31점,리뷰없음,부산서구 | 돌솥밥   오리불고기
토성나루,31점,리뷰없음,부산서구 | 뚝배기불고기   된장찌개
청하복국,31점,리뷰없음,토성동 | 복국   청하
카페 음미,31점,리뷰없음,토성동 | 카페   바닐라라떼
민아식당 토성점,31점,리뷰없음,토성동 | 국밥   삼겹살
골목집,31점,리뷰없음,부산서구 | 해물탕   생선
은마복국,31점,리뷰없음,토성동 | 복국   복어
언더베이크,15점,0.0점,토성동 | 베이커리카페   치아바타
백송초밥,15점,리뷰없음,부산서구 | 초밥
FLUE800 서구청점,15점,리뷰없음,토성동 | 커피   카페
대만 마제소바&카레라이징 남포동점,15점,리뷰없음,토성동 | 마제소바   카레라이스
모두의 보쌈 서구점,15점,리뷰없음,부산서구 | 족발   보쌈
5월의반찜 반반찜닭 남포점,15점,리뷰없음,부산서구 | 한식   찜닭
카페온,15점,리뷰없음,토성동 | 카페   브라우니
덮덮밥 부산 서중구점,15점,리뷰없음,토성동 | 덮밥   항정살덮밥
청춘고깃집,15점,리뷰없음,부산 | 고기집   삼겹살
토성식당,15점,리뷰없음,부산서구 | 한식
마을식당,15점,리뷰없음,부산 | 김치찌개   콩비지찌개
양가원 숯불양고기,15점,리뷰없음,부산서구 | 양갈비   양고기
궁 야식 중화요리,15점,리뷰없음,토성동 | 짬뽕   중화요리
코리엔탈깻잎두마리치킨 충무점,15점,리뷰없음,부산서구 | 깻잎치킨   치킨
동금이마카롱&동금찻집,15점,리뷰없음,토성동 | 카페   디저트
가보자,15점,리뷰없음,토성역 | 추어탕
호남집,15점,리뷰없음,토성동 | 한식
투가이즈치킨&피자 중서구점,15점,리뷰없음,토성동 | 치킨   피자
테이스터스초이스,15점,리뷰없음,토성동 | 카페
동근이숯불두마리치킨 동대신점,15점,리뷰없음,토성동 | 숯불치킨   치킨
권옥자 안동찜닭&옛날통닭,15점,리뷰없음,토성동 | 찜닭   통닭
지존각,15점,리뷰없음,부산서구 | 짜장면   짬뽕
식당토성동,15점,리뷰없음,토성동 | 스테이크덮밥   돈까스
원유로 스페셜티 부산서구청점,15점,리뷰없음,토성동 | 카페   커피
스시쏭,15점,리뷰없음,토성동 | 초밥   스시
채씨고집불통,15점,리뷰없음,토성역 | 한식   찌개
쭈꾸미가 알고싶다 중앙동점,15점,리뷰없음,부산서구 | 쭈꾸미   철판쭈꾸미
국대신쭈꾸미 토성동2가점,15점,리뷰없음,부산서구 | 쭈꾸미   쭈꾸미샤브샤브
골목포차,15점,리뷰없음,토성동 | 조개탕   먹태
맛초롱분식,15점,리뷰없음,토성동 | 종합분식
교구양곱창,15점,리뷰없음,토성동 | 곱창   막창
사계절추어탕,15점,리뷰없음,토성동 | 추어탕
아날로그키친,15점,리뷰없음,토성동 | 종합분식   비빔족발
만성식당,15점,리뷰없음,부산서구 | 한식
토성구이,15점,리뷰없음,부산서구 | 생선구이
만나명품돼지,15점,리뷰없음,토성동 | 고깃집   돼지고기
충무국수,15점,리뷰없음,부산서구 | 국수
카페무아커피,15점,리뷰없음,부산서구 | 커피   카페
