더하고 부대찌개 용호메트로시티점,35점,4.0점,부산용호동 | 부대찌개
브로큰비스킷,34점,3.0점,용호동 | 파스타   양식
다이닝센,34점,5.0점,용호동 | 파스타   패밀리레스토랑
온가꽃게찜,34점,4.0점,용호동 | 게요리   대구뽈찜
다담시리,34점,3.4점,용호동 | 고기집   연잎밥
오륙도대게,34점,5.0점,오륙도 | 물회   대게
담꾹 부산용호W스퀘어점,34점,4.0점,용호동 | 부대찌개
가마치통닭 부산메트로자이점,34점,4.0점,용호동 | 통닭   옛날통닭
김씨화덕 W스퀘어점,34점,3.6점,용호동 | 화덕피자
카페051 W스퀘어점,34점,4.0점,용호동 | 복집   cafe
민속보쌈,34점,5.0점,용호동 | 보쌈   모듬보쌈
스타벅스 용호동W스퀘어점,33점,4.4점,부산남구 | 커피   디저트
유동커피,33점,3.4점,용호동 | 카페   커피
식당3선 용호점,33점,4.0점,용호동 | 돼지갈비   고기집
JJ165로스터스,33점,4.0점,용호동 | 커피   로스터리카페
재성밀면칼국수,33점,4.0점,용호동 | 칼국수
톰스 다이너,33점,0점,용호동 | 파스타   알리오올리오
클래식,33점,3.0점,용호동 | 떡집   인절미
이디야커피 부산용호동점,33점,5.0점,부산용호동 | 카페   라떼
해파랑카페,33점,4.0점,부산남구 | 카페   디저트
산청한방오리불고기,33점,3.4점,용호동 | 오리요리   오리불고기
어맛횟집,33점,리뷰없음,송정 | 자연산회   횟집
현풍닭칼국수,32점,4.0점,용호동 | 칼국수   삼계칼국수
자연이주는밥상,32점,리뷰없음,용호동 | 한정식   옥돔
피자헛 부산용호3호점,32점,3.0점,부산 | 피자   갈릭버터쉬림프
스시미르네 용호점,32점,4.0점,용호동 | 소바   스시
은송춘천닭갈비 본점,32점,4.3점,용호동 | 닭갈비   뼈없는닭갈비
백양호,32점,4.0점,용호동 | 꼼장어   장어
송원왕갈비,32점,5.0점,오륙도 | 왕갈비   양념돼지갈비
배덕장코다리찜,32점,리뷰없음,용호동 | 코다리찜   코다리
금문초밥,32점,리뷰없음,부산남구 | 일식집   초밥
해궁아구찜,32점,리뷰없음,용호동 | 아구찜   활아구찜
심해,32점,리뷰없음,용호동 | 장어구이   장어
수구리보리밥,32점,리뷰없음,용호동 | 보리밥   수구리
바삭돌이,32점,리뷰없음,용호동 | 치킨   신선로
섭자리 해녀13호,32점,리뷰없음,용호동 | 장어구이   장어매운탕
옵스,32점,1.0점,용호동 | 빵집   빵
공차 W스퀘어점,32점,4.3점,용호동 | 밀크티   그린티스무디
황산밀냉면 용호동점,31점,리뷰없음,용호동 | 냉면   어복쟁반
영진돼지국밥,31점,리뷰없음,용호동 | 돼지국밥   수육백반
영서죽,31점,4.0점,부산 | 죽집
아지트 B43 부산용당점,31점,5.0점,오륙도 | 카페   치즈토스트
홍연자명품김밥,31점,3.0점,부산용호동 | 김밥
본토갈비,31점,0.0점,용호동 | 갈비   대패삼겹살
카페슈슈,31점,리뷰없음,용호동 | 카페   러스크
정가네삼계탕,31점,4.0점,용호동 | 삼계탕   산삼삼계탕
오륙도가원,31점,4.0점,용호동 | 갈비살   양념갈비
가얏골감자탕 용호점,31점,리뷰없음,용호동 | 감자탕   간장등뼈찜
루이팡,31점,3.0점,용호동 | 짬뽕   마라짬뽕
조아족발,31점,리뷰없음,용호동 | 보쌈   족발
댕댕월드,31점,3.0점,용호동 | 구이   애견카페
부산 용호동,score,userscore,details
