흑산도횟집,31점,리뷰없음,동대신동 | 횟집   돌돔
보리정,31점,리뷰없음,동대신동 | 한식   한정식
마파람해물찜,31점,리뷰없음,부산서구 | 해물찜   아구불고기
북창동순두부 부산동아대점,31점,리뷰없음,동아대 | 순두부   청국장순두부
장우동,31점,리뷰없음,동아대 | 우동   비빔만두
필승푸드,31점,리뷰없음,동대신동 | 닭발   불막창
파파존스피자 대신점,31점,리뷰없음,동대신동 | 피자   포테이토피자
주먹구이,31점,리뷰없음,부산서구 | 한식
만월집 동대신점,31점,리뷰없음,동대신동 | 요리주점   골뱅이무침
시골집,31점,리뷰없음,부산서구 | 한식   la갈비
김가네돼지국밥,31점,리뷰없음,부산서구 | 돼지국밥   수육
닥밭골북카페,31점,리뷰없음,동대신동 | 북카페   과일청
미가도횟집,31점,리뷰없음,동대신동 | 횟집   회덮밥
재재,31점,리뷰없음,동대신동 | 술집   이자까야
물꽁식당,31점,리뷰없음,부산 | 한식
밀양돼지국밥,31점,리뷰없음,부산서구 | 돼지국밥   국밥
투다리 동대신점,15점,5.0점,부산서구 | 꼬치   김치우동
웨스트사이드,15점,5.0점,동대신동 | 도넛   카페
갈대집,15점,리뷰없음,동대신동 | 보신탕   영양탕
안지랑막창,15점,리뷰없음,동대신동 | 막창   생막창
떡카페 엄마의 마음,15점,리뷰없음,부산 | 떡카페   떡
본죽 동아대병원점,15점,리뷰없음,동아대 | 죽집
노랑통닭,15점,리뷰없음,동아대 | 통닭   깐풍치킨
오춘자비어 대신동점,15점,리뷰없음,부산 | 술집   핫윙
쑝쑝돈까스 대신점,15점,리뷰없음,동대신동 | 돈까스   치즈카츠
피자비토랩 대신점,15점,리뷰없음,부산 | 피자   치즈크러스트
BHC치킨 부산대신점,15점,리뷰없음,부산 | 치킨   뿌링치즈볼
골목집,15점,리뷰없음,부산 | 한우등심   소금구이
뚜레쥬르 부산동아대병원점,15점,리뷰없음,동아대 | 빵집
행복충전,15점,리뷰없음,부산서구 | 곱창전골   찌개
제일한우촌,15점,리뷰없음,동대신동 | 한우   고기집
컴포즈커피 동아대병원점,15점,리뷰없음,동아대 | 카페   크로플
멕시카나치킨 대신점 대신점,15점,리뷰없음,부산서구 | 치킨
꾸이점빵 대신동본점,15점,리뷰없음,동대신동 | 소고기   고기집
칠칠켄터키 대신점,15점,리뷰없음,부산 | 치킨
한양왕족발,15점,리뷰없음,동대신동 | 족발
고봉민김밥인 부산구덕운동장점,15점,리뷰없음,동대신동 | 김밥
부산오뎅,15점,리뷰없음,동대신동 | 오뎅   스지오뎅탕
엉뚱한상상 부산동대신점,15점,리뷰없음,동대신동 | 닭꼬치   왕꼬치
구덕촌돼지국밥,15점,리뷰없음,부산서구 | 돼지국밥
오븐에꾸운닭 동대신점,15점,리뷰없음,동대신동 | 치킨집   닭
떡보의하루 서구점,15점,리뷰없음,부산서구 | 한과   답례떡
텐퍼센트커피 동아대학병원점,15점,리뷰없음,동아대 | 카페   아인슈페너
소나무식당,15점,리뷰없음,동아대 | 한식
하삼동커피 동아대병원점,15점,리뷰없음,동대신동 | 아메리카노   요거트스무디
선가네횟집,15점,리뷰없음,동대신역 | 생선회
족발시장,15점,리뷰없음,동대신동 | 족발   한방족발
인애당,15점,리뷰없음,동대신동 | 카페   휘낭시에
제2찜닭,15점,리뷰없음,부산서구 | 찜닭   닭볶음탕
구만족 대신점,15점,리뷰없음,동대신동 | 족발   보쌈
떡볶이세상,15점,리뷰없음,부산서구 | 떡볶이   분식
부전식당,15점,리뷰없음,부산서구 | 백숙   삼계탕
티바두마리치킨 부산대신점 부산대신점,15점,리뷰없음,부산 | 치킨
동대복국,15점,리뷰없음,부산서구 | 복어탕   복지리
밀양숯불돼지갈비,15점,리뷰없음,부산서구 | 돼지고기   숯불갈비
모젤과자점,15점,리뷰없음,동대신역 | 빵집   과자점
동신즉석손두부,15점,리뷰없음,부산서구 | 두부요리   손두부
청송손칼국수,15점,리뷰없음,부산 | 칼국수   만두
호식이두마리치킨 부산대신점,15점,리뷰없음,동대신동 | 치킨   치킨집
스칼렛커피숖,15점,리뷰없음,동대신동 | 카페   커피
부산 동대신동,score,userscore,details
