Name,score,userscore,detail
동래밀면,55점,4.5점,부산동래 | 만두   밀면
원카츠 동래본점,45점,4.8점,동래 | 돈까스   카츠동
블루샥 온천천점,44점,5.0점,온천천 | 라떼   카페
투썸플레이스 부산온천천점,43점,4.6점,온천천 | 케이크   아메리카노
재진이네 아구찜,40점,5.0점,동래시장 | 구이   아구찜
한양족발,40점,4.0점,동래 | 족발   냉채족발
봉평막국수,40점,4.2점,동래 | 만두   수육
레이지모먼트커피스탠드,40점,4.7점,온천천 | 카페
수안커피,39점,4.3점,동래 | 카페   커피
보고커피 동래점,39점,5.0점,동래 | 커피   크로플
금수복국 동래점,37점,5.0점,동래 | 복국   까치복
24시 장수촌 순대돼지국밥 수안점,37점,3.3점,온천천 | 돼지국밥   순대
두리양평해장국,37점,5.0점,동래 | 해장국   내장탕
동래불백,36점,4.1점,수안역 | 불백   김치찌개
돈카츠공방,36점,5.0점,동래역 | 돈카츠   치즈카츠
수안뚝배기순두부,36점,5.0점,동래 | 순두부   뚝배기
꼬꼬방,36점,5.0점,동래 | 치킨   통닭
낙원갈비집 부산동래점,35점,4.0점,동래 | 샤브샤브   갈비
아빠와돈까스,35점,리뷰없음,동래 | 경양식   돈까스
사헌삼계탕,35점,5.0점,동래구 | 삼계탕
오누,34점,5.0점,부산동래 | 카페   디저트
원조본가산곰장어집,34점,5.0점,동래 | 곰장어   산곰장어
정림전통한식,34점,5.0점,동래 | 한정식
밥도둑 1번지,34점,리뷰없음,동래 | 게장   간장게장
국수박사,34점,3.5점,동래시장 | 손칼국수   국수
통뼈감자탕 수안점,34점,5.0점,동래 | 감자탕   뼈찜
돼지한마리,33점,리뷰없음,동래 | 돼지고기
동래올빼미,33점,5.0점,동래 | 술집   마카롱
지썅지썅,33점,3.0점,동래 | 중식   중국집
동래뽈찜,33점,5.0점,동래 | 아귀찜   대구뽈찜
명륜진사갈비 부산수안점,33점,5.0점,부산동래 | 돼지갈비   갈비
카페 네이지,32점,리뷰없음,동래 | 브런치   브런치카페
대자연경성양육관 본점,32점,리뷰없음,동래 | 양꼬치   양고기
동래통닭,32점,리뷰없음,부산 | 치킨집   통닭
꼬리집,32점,리뷰없음,동래 | 곰탕   꼬리곰탕
정림쌈장명가,31점,리뷰없음,동래 | 쌈밥   돌솥밥
오삼겹,31점,리뷰없음,동래 | 삼겹살   대패삼겹살
부산라멘,31점,리뷰없음,동래 | 일본식라멘   라멘
바우 석쇠 구이,31점,리뷰없음,동래 | 숯불구이   석쇠구이
다래성,31점,리뷰없음,동래 | 중화요리   중국집
동래집곰장어,31점,3.0점,동래 | 곰장어   곰장어구이
씨에씨에마라탕,31점,리뷰없음,부산동래 | 마라탕
명품물회 동래점,31점,리뷰없음,동래 | 물회
통영집,31점,리뷰없음,동래 | 물회   가자미물회
전통곰장어,31점,리뷰없음,동래 | 곰장어
상우갈비,31점,리뷰없음,동래 | 돼지갈비   갈비
석정생삼겹살,31점,리뷰없음,부산 | 삼겹살   고기집
