Name,score,userscore,detail
밀보스79,54점,4.7점,동래역 | 화덕피자   맥주집
소문난 원조조방낙지,53점,4.0점,동래 | 낙지   낙곱새
쿠루미,51점,3.9점,명륜역 | 빵집   밀크빙수
테제,50점,4.1점,온천장 | 카페   수플레팬케이크
마장동김씨 동래점,48점,5.0점,동래 | 고기집   삼겹살
함경면옥,47점,3.9점,동래 | 함흥냉면   물냉면
아리랑 아라리오,46점,3.5점,동래 | 민속주점   깻잎전
동래고기국수,46점,4.7점,수안역 | 고기국수   사골고기국수
심야의미식가,45점,3.5점,동래 | 이자카야   술집
공담,45점,4.1점,동래 | 파스타   생면파스타
레스베러,44점,5.0점,동래 | 디저트카페   디저트
맘스터치 부산동래메가점,44점,4.2점,동래 | 바베큐치킨   버거
고택,43점,4.0점,동래 | 와인바   술집
삼바리 본점,43점,4.3점,동래 | 조개구이   조개탕
대끼리야,43점,5.0점,동래 | 조개찜   술집
주화담,43점,4.5점,부산동래 | 떡갈비   육전
이십칠,42점,3.6점,동래 | 삼겹살   술집
소이만,42점,4.7점,동래 | 술집   와인바
우럭만공격,42점,4.8점,동래 | 횟집   우럭
오꼬식당,42점,3.5점,동래구 | 밥집   연어덮밥
골목끝집,42점,4.0점,동래 | 퓨전음식   술집
지존소곱창,41점,5.0점,동래 | 소곱창   볶음밥
야끼니꾸다깡,41점,4.0점,부산동래 | 소고기   야끼니꾸
굴따러가세,41점,3.7점,동래 | 굴요리   홍어
호맥 동래점,41점,4.6점,동래 | 호떡   맥주집
꽃돼지식당,41점,4.2점,부산동래 | 삼겹살   고기집
구조방낙지,41점,5.0점,동래 | 낙지   낙곱새
동경오리온,40점,4.5점,동래 | 이자카야   오리
이미가참치 동래직영점,40점,4.0점,동래 | 참치무한리필   참치
박대포소금구이,40점,4.2점,동래 | 소금구이   삼겹살
순곱이네 본점,39점,5.0점,부산동래 | 수제순대   곱창전골
쿄우,39점,4.6점,동래역 | 일식집   술집
올리브장작,39점,3.9점,동래 | 화덕피자   올리브
베트남쌀국수 라이옥 동래점,39점,3.6점,동래 | 쌀국수
카페륜,39점,3.3점,동래 | 밀크티   아이스아메리카노
83비프,39점,5.0점,동래 | 소고기   비프
공간리필,39점,3.7점,동래 | 카페   초코머핀
라홍방마라탕 동래점,39점,3.9점,부산동래 | 마라탕   마라샹궈
경양카츠X경양선술 동래점,39점,5.0점,동래 | 룸술집   술집
브로쓰마카롱 동래점,39점,5.0점,동래 | 카페   뚱카롱
낭만장작 동래점,38점,4.7점,동래역 | 누룽지통닭   치킨
상무초밥 부산동래점,38점,4.7점,부산동래 | 초밥   돈까스
대양곱창연탄구이,38점,4.5점,부산동래 | 곱창구이   곱창
하이오커피,38점,3.8점,동래 | 커피   테이크아웃카페
마라이츠 동래점,37점,5.0점,동래 | 마라탕   중식당
김 대봉찜닭,37점,5.0점,부산동래 | 찜닭   묵은지찜닭
김밥천국,37점,4.8점,부산동래 | 김밥   참치김밥
육삼정,37점,4.4점,동래 | 육개장   한우육개장
리춘시장 부산동래점,37점,3.8점,동래 | 멘보샤   중식포차
숯,37점,5.0점,동래 | 오마카세   야키토리
대패1900,37점,5.0점,동래 | 돼지고기   대패삼겹
언양닭칼국수,37점,5.0점,동래 | 칼국수   닭칼국수
아비오,37점,4.2점,동래 | 중식당   탕수육
칠드아웃커피,37점,5.0점,부산동래 | 커피   카페
하누소뒷고기,37점,5.0점,동래 | 한우특수부위   뒷고기
명성만두 본점,37점,5.0점,부산동래 | 만두   김밥
이향훠궈양꼬치,37점,3.0점,동래 | 양꼬치   훠궈
안주일체 동래점,36점,5.0점,동래 | 막걸리   벌꿀
뒷고기회관,36점,4.9점,동래 | 고기집   뒷고기
무권리,36점,5.0점,부산동래 | 술집   동파육
맥주를구한피자 동래점,36점,5.0점,동래 | 피자   맥주
동래이모,36점,4.0점,동래 | 불족발   족발
제주옥탑 동래점,36점,5.0점,동래구 | 돼지고기   된장찌개
동래삼선,36점,4.1점,동래 | 삼합   소고기
바른국수,36점,4.0점,동래 | 국수   밀면
귀인,36점,5.0점,부산동래 | 고기집   특수부위
한술당,36점,리뷰없음,동래 | 막걸리   술집
석쇠갈비,36점,4.0점,동래 | 소고기   갈비
루나로사,36점,0점,동래 | 와인   라자냐
오노고로,36점,4.1점,부산동래 | 카레   일식당
역전할머니맥주 명륜동래점,36점,5.0점,동래역 | 맥주   살얼음맥주
세광양대창 부산동래점,36점,5.0점,동래 | 대창   양대창
가두리닭숯불구이,36점,5.0점,부산동래 | 닭숯불구이   닭
만랩커피 부산동래점,36점,5.0점,부산동래 | 카페
은화수식당 동래점,36점,4.0점,동래 | 돈까스   경양식
더 벤티 동래점,36점,3.9점,동래 | 티카페   커피
삼다진족,36점,5.0점,동래역 | 보쌈   족발
참치가게,36점,5.0점,부산동래 | 참치   참다랑어
무쇠김치삼겹 동래점,36점,5.0점,동래 | 돼지고기   김치전골
배스킨라빈스 부산동래역점,35점,5.0점,부산동래 | 아이스크림
금자국수 동래점,35점,5.0점,동래 | 국수   분식
찜하다,35점,5.0점,동래 | 편백찜
토리고야 동래점,35점,3.6점,동래 | 이자카야
가련한부엌,35점,4.0점,동래 | 가정식   술집
고촌보쌈돼지국밥,35점,4.0점,부산동래 | 보쌈   돼지국밥
동래빈대떡,35점,5.0점,동래 | 막걸리   빈대떡
사번출구,35점,3.0점,동래 | 요리주점   볶음우동
동래상인,35점,5.0점,동래 | 삼겹살   고기집
온달집 동래점,35점,5.0점,동래 | 닭다리살   술집
대패가조아,35점,5.0점,동래 | 쭈삼   쭈꾸미
사르르연어육회,35점,4.0점,동래 | 육회   연어
오늘와인한잔 동래점,35점,3.6점,동래 | 와인바   와인
충무김밥,35점,4.0점,동래 | 충무김밥   오징어무침
막썰어횟집,35점,3.9점,동래 | 횟집   오징어회
영남식육식당,35점,리뷰없음,동래 | 한우   식육식당
곱창이야기 동래점,35점,4.0점,동래 | 곱창
해독천재동태탕 소담정,35점,5.0점,수안역 | 동태탕   흑돼지김치찌개
심심푸리 동래역점,35점,4.0점,부산동래 | 북카페   만화카페
카페 유니,34점,4.0점,동래 | 커피   카페
미식가의연어,34점,3.0점,동래 | 요리주점   연어동
부산 명륜동,score,userscore,details
