수내닭꼬치 온천장점,31점,3.6점,온천장 | 술집   파닭꼬치
한신관,31점,4.0점,부산금정구 | 짜장면   중식당
범일국밥,31점,0점,금정구 | 국밥   돼지국밥
모란봉 음식점,31점,리뷰없음,부산금정구 | 이북음식
류서방짬뽕,31점,4.0점,금정구 | 짬뽕   중화비빔밥
개화,31점,리뷰없음,온천장 | 오향장육   중국집
부산식당,31점,리뷰없음,부산 | 백반   돌솥밥
201과자점,31점,리뷰없음,온천장 | 빵집   과자점
형제식육식당,31점,리뷰없음,장전역 | 한우   소고기구이
텐퍼센트커피 부산대역부곡점,31점,3.0점,부산대 | 커피   아인슈페너
맥도날드 부곡점,31점,3.0점,부산 | 버거   치즈버거
가고파대구뽈찜,31점,리뷰없음,부산 | 해물   생아구찜
누리마을감자탕 장전역점,31점,3.0점,금정구 | 감자탕   뼈해장국
본죽,31점,리뷰없음,부산 | 죽집   매생이굴죽
교촌치킨 부곡점,31점,리뷰없음,부산 | 치맥   치킨
유실물보관소,31점,리뷰없음,부산대 | 가정식   브런치
돈까스로,31점,리뷰없음,금정구 | 돈까스   생등심돈까스
밀면,31점,리뷰없음,부산 | 밀면
하루돈부리,31점,리뷰없음,부산금정구 | 돈부리   가츠동
스시아이,31점,리뷰없음,부산 | 우동   스시
오투정거장,31점,리뷰없음,부산대 | 술집   조개구이
보리종파티세리 본점,31점,리뷰없음,부산대 | 베이커리   빵집
금강메기탕,31점,리뷰없음,온천장 | 낙지요리   메기매운탕
파리바게뜨 부곡뉴그린점,31점,리뷰없음,부산금정구 | 케익   빵집
소문난시장칼국수,31점,리뷰없음,부산 | 칼국수   장칼국수
진 육회말투아웃,31점,리뷰없음,장전역 | 육회   육사시미
대림각,31점,리뷰없음,부산 | 중식당
고성대흥횟집,31점,리뷰없음,부산금정구 | 횟집
이삐커피 온천장역점,31점,리뷰없음,온천장 | 커피   고구마파이
섬진강재첩국,31점,리뷰없음,금정구 | 고등어조림   재첩국
BBQ 부산부곡점,31점,리뷰없음,부산대역 | 치킨   양념치킨
볕들경시루단,31점,리뷰없음,금정구 | 빙수
진송추어탕,31점,리뷰없음,금정구 | 추어탕   추어튀김
찜나라,31점,리뷰없음,부산대 | 해물찜   해물탕
호호아구찜,31점,리뷰없음,온천장 | 아귀찜   아구찜
떡군이네 떡볶이 부산대점,31점,리뷰없음,부산금정구 | 떡볶이   분식
시네마파라다이스,31점,5.0점,부산대 | 와인   와인바
장수면옥,31점,리뷰없음,부산금정구 | 국밥
BBQ치킨 부곡스마트점,31점,리뷰없음,부산금정구 | 치킨
수타송임실치즈피자 부곡점,31점,리뷰없음,부산금정구 | 치즈피자   피자
버거킹 부산금정오일뱅크점,31점,리뷰없음,금정구 | 햄버거   어니언링
금강루,31점,리뷰없음,부산금정구 | 짜장면   중국집
금곡한방민물장어,31점,리뷰없음,금정구 | 장어   민물장어
신촌참치,31점,리뷰없음,온천장 | 참치회   참치
대일반점,31점,0.0점,부산 | 짜장면   중국집
굽네치킨 부산부곡점,15점,4.0점,부산 | 치킨
고성횟집,15점,리뷰없음,부산온천장 | 횟집   도다리
노천사랑방,15점,리뷰없음,부산 | 커피   와플
명랑핫도그 온천장역점,15점,리뷰없음,온천장 | 핫도그
꾸바꾸바 부곡1점,15점,리뷰없음,장전역 | 숯불바베큐   통닭
커피앤코이,15점,리뷰없음,장전역 | 카페   디저트
비노하우스,15점,리뷰없음,부산 | 커피   카페
고고커피,15점,리뷰없음,부산 | 커피   브루잉
부산 부곡동,score,userscore,details
