Name,score,userscore,detail
개금밀면,51점,3.8점,부산 | 국수   물밀면
이태리살롱,40점,4.0점,개금역 | 파스타   레스토랑
용화집,40점,3.0점,부산 | 아구찜   해물아구찜
족발쌀롱 개금점,39점,4.0점,부산 | 불족발   족발
성원칼국수,39점,4.3점,부산 | 칼국수   장칼국수
담미옥,39점,4.0점,부산 | 온반   평양냉면
가야밀면 본점,38점,2.8점,동의대 | 국수   물밀면
설빙,38점,4.0점,부산 | 빙수   생딸기
본가,38점,5.0점,부산 | 우삼겹   숯불우삼겹
양가손만두 본점,38점,4.0점,부산 | 만두   손만두
로띠번,37점,5.0점,부산 | 카페   모카번
이삭토스트 부산개금점,37점,4.0점,부산 | 토스트
수라간밥상,35점,5.0점,개금역 | 한식   게장정식
위파티 부산본점,35점,5.0점,부산 | 카페   소금빵
가츠모토,35점,4.0점,부산 | 돈가츠   돈까스
불끈낙지,35점,3.8점,부산 | 낙지볶음   낙지
고집센그집갈비탕,35점,5.0점,부산 | 갈비찜   갈비탕
맛나감자탕,34점,4.7점,개금역 | 감자탕   해장국
무한삼겹시대,34점,5.0점,부산 | 우삼겹   고기무한리필
개금코다리,33점,4.1점,개금역 | 코다리찜   코다리
명랑시대쌀핫도그,33점,4.5점,부산 | 감자핫도그   핫도그
파스쿠찌 부산개금백병원점,33점,5.0점,부산 | 커피   카페
몽짬뽕,33점,4.0점,부산 | 짬뽕   고기짬뽕
이자카야아홉시,33점,3.0점,부산 | 이자카야   야키토리
장보고수산센터 개금점,33점,3.0점,부산 | 횟집   봄도다리
커피스토어 부산개금점,32점,3.0점,부산진구 | 와플   누텔라
임금님수라갈비,32점,4.0점,부산 | 돼지갈비무한리필
제주흑도야지,32점,5.0점,부산 | 흑돼지   고기집
북경,32점,5.0점,부산 | 중식당   중화비빔밥
스타벅스,32점,3.0점,개금역 | 카페   슈크림라떼
온클라우드나인,32점,4.0점,개금역 | 브런치카페   클라우드
동래밀면 개금점,32점,리뷰없음,부산 | 냉면   비빔밀면
밀양돼지국밥,32점,리뷰없음,부산 | 국밥집   돼지국밥
깡통회관,32점,4.0점,부산 | 삼겹살   고기집
밀양삼대국밥 개금점,32점,4.0점,부산 | 돼지국밥
애플김밥,32점,리뷰없음,부산 | 분식   김밥
홍마반점0410,31점,리뷰없음,부산 | 짬뽕   고추짜장
달봉이족발,31점,리뷰없음,부산 | 족발   냉채족발
푸라닭,31점,4.5점,부산 | 치킨   닭
60계 치킨,31점,리뷰없음,부산 | 치킨   고추치킨
국앤밥,31점,리뷰없음,부산 | 한식   선지국밥
철계점횟집,31점,리뷰없음,부산 | 횟집   모듬회
김밥천국 개금역금강점,31점,2.0점,개금역 | 떡볶이   김밥
남도죽 팥 칼국수,31점,리뷰없음,부산 | 칼국수   들깨칼국수
836바베큐치킨,31점,리뷰없음,부산 | 바베큐치킨   치킨
덕이네 손수제비칼국수,31점,리뷰없음,부산 | 칼국수   손수제비
야래향,31점,리뷰없음,부산 | 중국집   깐풍육
하나돈까스,31점,4.0점,부산 | 돈까스   치즈롤까스
백궁중화요리,31점,리뷰없음,부산 | 중식당   간짜장
콩나물해장국,31점,0.0점,부산 | 콩나물국밥   콩나물해장국
대박터진돈까스,31점,3.0점,부산 | 돈까스
투썸플레이스,31점,리뷰없음,부산 | 카페   생크림케이크
시간을 즐기다,31점,리뷰없음,부산 | 술집   감바스
생생도매횟집,31점,리뷰없음,부산진구 | 횟집   뼈매운탕
강원삼계탕,31점,리뷰없음,부산 | 삼계탕   한방삼계탕
명품생오리,31점,리뷰없음,부산 | 오리고기   생오리
부산꼼장어,31점,리뷰없음,부산 | 꼼장어   산꼼장어
테모리,31점,리뷰없음,개금역 | 이자카야   이자까야
은성이네양곱창,31점,리뷰없음,부산 | 전골   양곱창
부산수산횟집,31점,리뷰없음,부산 | 횟집   모듬회
쇼와고고,31점,리뷰없음,부산 | 텐동   이자카야
엔제리너스,31점,3.2점,부산 | 디저트   젤리
고봉민김밥인 부산개금점,31점,리뷰없음,부산 | 김밥집   김밥
물꽁과꽃게,31점,리뷰없음,부산 | 아구찜   꽃게
대림숯불갈비,31점,리뷰없음,부산 | 돼지갈비   숯불갈비
쫄아닥,31점,리뷰없음,동서대 | 치킨   찜닭
대박향어,31점,리뷰없음,부산 | 생선회   향어회
문현곱창,31점,리뷰없음,부산 | 곱창   곱창구이
본동개금돼지국밥,31점,리뷰없음,부산진구 | 돼지국밥
조방낙지,31점,리뷰없음,부산 | 낙지전문   낙새
돈갈비,31점,리뷰없음,부산 | 소고기   냉면
피자베이,31점,리뷰없음,부산 | 피자집   피자
오복미역,31점,리뷰없음,개금역 | 백반   가자미미역국
선미오리불고기,31점,리뷰없음,부산 | 오리고기   오리불고기
낙원떡집,31점,리뷰없음,부산 | 쑥떡   떡
본죽&비빔밥cafe 개금점,31점,리뷰없음,부산진구 | 전복죽   낙지김치죽
개금곱창전문,31점,리뷰없음,부산 | 곱창   곱창전문
경아다방,31점,리뷰없음,부산 | 카페   디저트
소미돈까스,31점,리뷰없음,개금역 | 돈까스   김치나베
개금반점,31점,리뷰없음,부산 | 짜장면   짜장
앵콜반점,31점,리뷰없음,부산 | 중국집   사천짜장
중화요리 가미,31점,리뷰없음,부산 | 중화요리   짬뽕
피자헛,31점,1.0점,부산 | 피자   쉬림프
굽네치킨,31점,리뷰없음,부산 | 치킨   고추
양자강,31점,리뷰없음,부산 | 짜장면   중국집
온정,31점,리뷰없음,부산 | 사시미   스시
대왕쪽갈비,31점,리뷰없음,부산진구 | 갈비
장승포바다장어구이,31점,리뷰없음,부산 | 장어구이   바다장어구이
도피오식당 부산백병원점,31점,리뷰없음,부산 | 한식
진땡초우동,31점,리뷰없음,개금역 | 우동   땡초
아리수 유황생오리 전문점,31점,리뷰없음,서면 | 오리요리   생오리
삼보아구찜,31점,리뷰없음,부산 | 아구찜   생아구찜
피자샵,15점,4.0점,부산 | 피자   불고기피자
맥도날드,15점,5.0점,부산 | 버거   갈릭버거
후라이드참잘하는집,15점,5.0점,부산 | 치킨   후라이드
옥싸롱,15점,리뷰없음,부산 | 맥주집   맥주
오박사왕족발,15점,리뷰없음,부산 | 왕족발
배스킨라빈스 부산개금역,15점,리뷰없음,개금역 | 아이스크림   소보로
빨간쭈꾸미,15점,리뷰없음,부산 | 갈비   쭈꾸미
전주남문토종순대국,15점,리뷰없음,부산 | 순대국   토종순대
부산 개금동,score,userscore,details
