오채담,33점,리뷰없음,영도 | 한식뷔페
도원참치물회,33점,2.8점,영도 | 물회   참치
부산집,33점,리뷰없음,태종대 | 조개구이   홍합탕
우리이모집,33점,5.0점,태종대 | 조개구이   해물라면
영도김가네쑥밀면,33점,3.2점,영도 | 손만두   밀면
금영돼지국밥,33점,4.0점,영도 | 국밥   돼지국밥
블루빈,32점,3.0점,태종대 | 카페   커피콩빵
소문난큰집꼬리곰탕,32점,0.0점,영도 | 곰탕   꼬리찜
참나무삼겹살,32점,4.0점,영도 | 고기집   참나무삼겹살
카페 메이사,32점,4.0점,영도 | 디저트   카페
사천성,32점,5.0점,영도 | 중화요리   중국집
동막골에오면,32점,4.0점,영도 | 갈비찜   묵은지김치찌개
호박터숯불촌,32점,0.0점,영도 | 돼지갈비   호박
울산댁만남,32점,5.0점,태종대 | 조개구이   버터새우구이
블루빈카페,32점,4.0점,태종대 | 커피   카페
태종대 욜로조개구이,32점,2.8점,태종대 | 조개구이   키조개
옛날곰탕,32점,4.0점,영도 | 곰탕
청송농원,32점,리뷰없음,영도 | 오리백숙   오리요리
만소,32점,4.0점,영도 | 고기뷔페   소고기무한리필
동삼동 불짬뽕,32점,3.0점,영도 | 중식당   매운짬뽕
신염천하마라탕,31점,4.3점,부산영도 | 꿔바로우   마라탕
가마솥보리밥정식,31점,5.0점,
해물손칼국수,31점,3.3점,영도 | 칼국수   해물칼국수
닥치라누나,31점,5.0점,
동운횟집,31점,5.0점,영도 | 자연산회   횟집
영도물고기아저씨,31점,리뷰없음,영도 | 횟집   모듬회
서울식당,31점,리뷰없음,부산영도 | 생선구이   생갈치조림
김해통닭,31점,리뷰없음,영도 | 치킨   통닭
카페 에이미,31점,2.0점,영도 | 카페   뻥튀기
조방낙지,31점,3.7점,영도 | 낙지   낙곱새
인생극장쪽갈비 영도점,31점,3.0점,부산 | 돼지고기
어울림밥상,31점,3.4점,영도 | 북한음식   한식뷔페
코야커피,31점,3.4점,영도 | 카페   디저트
코난조개구이,31점,리뷰없음,영도 | 조개구이
진부령황태탕,31점,5.0점,영도 | 황태탕
북창동순두부 부산영도점,31점,5.0점,영도 | 순두부찌개   순두부
제주와홍돼지,31점,리뷰없음,영도 | 언양불고기   고기집
부산 동삼동,score,userscore,details
