Name,score,userscore,detail
투썸플레이스 부산금정산성점,44점,4.0점,금정산성 | 카페   커피
숲404,44점,3.6점,금정산성 | 루프탑   카페
헤이든 신씨어,41점,3.7점,금정산 | 카페   아메리카노
북문국수,39점,3.9점,금정산성 | 도토리묵   촌국수
금성,37점,5.0점,금정산성 | 흑염소   오리고기
천하대장군,36점,5.0점,금정산성 | 한식   오리불고기
산성창녕집,34점,0점,금정산성 | 흑염소   흑염소불고기
기장집,34점,리뷰없음,금정산성 | 흑염소   오리불고기
큰집,34점,4.0점,부산금정구 | 산채비빔밥   오리불고기
카페 언가,33점,4.0점,부산금정구 | 건강빵   카페
양산집,33점,리뷰없음,금정산성 | 막걸리   오리불고기
거창집,33점,리뷰없음,금정산성 | 한식   흑염소불고기
아이리,33점,리뷰없음,금정산성 | 화덕피자   카페
무심정,33점,리뷰없음,금정산성 | 한정식   오리백숙
금정산장,33점,리뷰없음,금정산성 | 백숙   도토리묵
카페지수,33점,3.2점,금정산성 | 화덕피자   카페
산성집,33점,리뷰없음,금정산성 | 고기집   흑염소불고기
성안집,33점,리뷰없음,금정산성 | 오리요리   흑염소불고기
다인,32점,3.0점,금정산성 | 오리고기   오리숯불구이
포구나무집,32점,리뷰없음,금정산성 | 오리고기   염소고기
자봉산장,32점,5.0점,금정산성 | 흑염소   오리고기
산성청송가든,31점,리뷰없음,금정산성 | 오리고기   오리불고기
합천집,31점,4.0점,금정산성 | 흑염소   오리불고기
서문국수,31점,3.0점,부산금정구 | 국수
철마집,31점,리뷰없음,금정산성 | 오리요리   염소고기
함지박,31점,리뷰없음,금정산성 | 흑염소   오리불고기
과수원집,31점,리뷰없음,금정산성 | 흑염소   염소고기
자굴산집,31점,0점,금정산성 | 한식   염소고기
물레방아집,31점,리뷰없음,금정산성 | 오리고기   흑염소불고기
청사초롱,31점,리뷰없음,금정산성 | 흑염소   오리고기
부산집,31점,리뷰없음,부산금정구 | 고기집   오리불고기
시골농장,31점,리뷰없음,금정산성 | 오리요리   흑염소불고기
백향목,31점,리뷰없음,금정산성 | 한식   오리백숙
오리방,31점,리뷰없음,금정산성 | 오리고기   오리
대성집,31점,리뷰없음,금정산성 | 고기집   흑염소불고기
골목집,31점,리뷰없음,금정구 | 고기집   오리백숙
손칼국수,31점,리뷰없음,부산 | 칼국수   만두
현대가든,31점,리뷰없음,금정산성 | 흑염소   흑염소불고기
차씨집,31점,리뷰없음,금정산성 | 흑염소   흑염소불고기
화봉산장,31점,리뷰없음,부산금정산 | 고기집   염소불고기
청록산장,15점,0.0점,금정산성 | 오리고기   옻닭백숙
진주집,15점,0점,금정산성 | 호박전   오리고기
고향집,15점,리뷰없음,금정산성 | 오리고기   오리불고기
가든만리장성,15점,리뷰없음,금정산 | 고기집
대문집,15점,리뷰없음,금정산성 | 오리고기   오리숯불구이
초원산장,15점,리뷰없음,금정산성 | 오리고기   오리불고기
배가네 농장,15점,리뷰없음,부산 | 한식   오리탕
종점집,15점,리뷰없음,금정산성 | 한식   오리불고기
금호장,15점,리뷰없음,금정산성 | 오리고기   오리불고기
홍기와집,15점,리뷰없음,금정산성 | 고기집   염소고기
토지산장,15점,리뷰없음,금정산성 | 고기집
연못산장,15점,리뷰없음,금정산 | 고기집   도토리묵
무지개,15점,리뷰없음,금정산성 | 떡집   개떡
월성집,15점,리뷰없음,금정산성 | 흑염소   백숙
안동집,15점,리뷰없음,금정산성 | 오리요리   오리숯불구이
밀양집,15점,리뷰없음,부산금정구 | 한식
초연집,15점,리뷰없음,부산금정구 | 한식
하이크커피,15점,리뷰없음,금정산성 | 카페   커피
두꺼비골집,15점,리뷰없음,금정구 | 염소불고기   오리불고기
석천식당,15점,리뷰없음,금정구 | 오리
남해옹달샘집,15점,리뷰없음,금정구 | 염소   오리고기
성씨별장집,15점,리뷰없음,금정산성 | 오리백숙   흑염소
25도커피,15점,리뷰없음,금정산성 | 카페   디저트
금정산성흑염소,15점,리뷰없음,금정산성 | 염소고기
경북집,15점,리뷰없음,금정산성 | 오리요리   오리고기
포항집,15점,리뷰없음,금정산 | 오리고기   토종닭백숙
녹색의장원,15점,리뷰없음,금정산성 | 고기집   오리불고기
동래산성낙원집,15점,리뷰없음,금정산성 | 오리고기   생오리숯불구이
얼음골농원,15점,리뷰없음,금정구 | 오리불고기   오리백숙
호수가든,15점,리뷰없음,부산금정구 | 한식   염소
션앤,15점,리뷰없음,부산 | 커피   카페
동문집,15점,리뷰없음,금정산성 | 오리고기   오리숯불구이
카페동,15점,리뷰없음,부산금정구 | 카페   디저트
터주대감 터주집,15점,리뷰없음,금정산성 | 오리불고기   염소불고기
금정산성에누룩꽃이핀다,15점,리뷰없음,금정산성 | 베이커리   단팥빵
솔밭공원,15점,리뷰없음,부산 | 불고기   오리전골
부산 금성동,score,userscore,details
