Name,score,userscore,detail
원조석대추어탕,37점,3.2점,반송 | 추어탕   가마솥
커피앤스톤,31점,3.0점,반송 | 호두과자   커피
투썸플레이스,31점,리뷰없음,해운대 | 카페   유자레몬티
고목나무집,31점,리뷰없음,반송 | 추어탕   돌솥밥
이비가짬뽕,31점,4.0점,반송 | 짬뽕   마라짬뽕
할매손충무김밥 석대점,15점,리뷰없음,해운대 | 커피   라떼
주원미주점 주원미주점,15점,리뷰없음,해운대 | 한식
카페빠네,15점,리뷰없음,해운대 | 카페   디저트
은행나무,15점,리뷰없음,해운대 | 오리요리
석대동우체국 구내식당,15점,리뷰없음,부산해운대 | 한식
영양탕,15점,리뷰없음,부산해운대 | 영양탕
석대할매추어탕,15점,리뷰없음,해운대 | 시래기   추어탕
석대가마솥돼지국밥,15점,리뷰없음,부산해운대 | 국밥
플레닝하우스,15점,리뷰없음,부산해운대 | 카페
빠네분식,15점,리뷰없음,금사역 | 종합분식
부산 석대동,score,userscore,details
