Name,score,userscore,detail
수육칼국수,46점,4.6점,주례 | 칼국수   비빔밀면
스타벅스 사상주례DT점,40점,4.7점,주례 | 카페   아메리카노
원조팔팔족발,40점,5.0점,주례 | 족발   선지국
조방낙지,40점,3.7점,주례 | 낙지   낙곱새
주례면옥,39점,5.0점,주례 | 냉면   물밀면
언덕집꼬리곰탕,39점,4.0점,주례 | 곰탕   꼬리곰탕
화반 동서대점,38점,4.0점,동서대 | 돼지불고기   비빔밥
돈돈카츠 냉정점,37점,5.0점,부산사상 | 돈카츠   수제돈까스
내 껍데기 돌리도!,37점,5.0점,주례 | 돼지고기   된장라면
주례하동재첩국,36점,5.0점,주례 | 갈치구이   재첩국
주례칼국수,36점,3.0점,주례 | 수육   칼국수
카페 반미콩 부산주례점,35점,5.0점,주례 | 카페   커피
이담에도 칼국수,35점,5.0점,주례 | 칼국수   비빔칼국수
롯데리아 주례역점,35점,3.5점,주례 | 햄버거   버거
전골그집,34점,5.0점,주례 | 전골   차돌박이
사랑방메기탕,34점,리뷰없음,주례 | 한식   메기매운탕
돈부타,34점,5.0점,부산사상 | 차슈   차슈덮밥
홍주방,34점,5.0점,주례 | 꿔바로우   마라탕
샤브향,34점,3.5점,주례 | 월남쌈   샤브샤브
고집불통,34점,리뷰없음,주례 | 삼겹살   숙성삼겹살
김밥천국,33점,3.0점,덕포 | 김밥   분식
맥주를구한피자 주례점,33점,3.0점,주례 | 피자
공린미방,33점,4.5점,주례 | 중식당   중국집
수연이네,33점,4.0점,주례 | 해물   참치머리회
원샵족발,33점,5.0점,주례 | 족발
원조할매집,33점,0.0점,주례 | 낙지볶음   낙곱새
칠성곱창,33점,리뷰없음,주례 | 곱창집   곱창
양갈창,33점,5.0점,주례 | 곱창   곱창전골
돌쇠깍두기,33점,3.0점,주례 | 안창살   꽃살
김밥천국 주례점,32점,리뷰없음,주례 | 김밥   참치김밥
봉구비어,32점,리뷰없음,주례 | 스몰비어   통닭
유가네닭갈비,32점,리뷰없음,동서대 | 닭갈비   철판볶음밥
퍼니캠퍼라운지,32점,리뷰없음,주례 | 맥주집   술집
명륜진사갈비 부산주례점,32점,4.0점,주례 | 돼지갈비   갈비
엔제리너스,32점,3.8점,주례 | 카페   반미샌드위치
페어런츠 커피&샐러드 냉정점,32점,5.0점,냉정역 | 샐러드   포케
도쿠도쿠야,32점,3.0점,주례 | 술집   이자까야
어랑생선구이앤쭈꾸미,32점,리뷰없음,주례 | 쭈꾸미   생선구이
이바구국밥,32점,0.0점,주례 | 돼지국밥   국밥
달리는꼬꼬,32점,리뷰없음,동서대 | 치킨   후라이드
호림정,32점,리뷰없음,주례 | 오리요리   양념불고기
써브웨이,32점,3.0점,주례 | 샌드위치   에그마요
장원갈비,32점,리뷰없음,주례 | 갈비   돌솥밥정식
가마솥돼지국밥집,32점,리뷰없음,주례 | 돼지국밥   가마솥
오이시스시,32점,리뷰없음,주례 | 보리밥   스시
가장맛있는족발,31점,리뷰없음,주례 | 불족발   족발
본죽,31점,리뷰없음,주례 | 죽집   짬뽕죽
진미각,31점,리뷰없음,주례 | 중식당
럭키중국관,31점,리뷰없음,부산 | 중식당
창옥관,31점,리뷰없음,주례 | 중식당
주례아구찜,31점,리뷰없음,주례 | 아구찜   대구뽈찜
아웃닭 냉정점,31점,리뷰없음,주례 | 치킨   고구마치즈스틱
닭발천국,31점,0.0점,주례 | 닭발   뼈있는닭발
참나무장작구이 누룽지통닭,31점,리뷰없음,동서대 | 장작구이   누룽지통닭
주례껍데기,31점,5.0점,주례 | 삼겹살   껍데기
행복수산착한대게,31점,리뷰없음,주례 | 대게   대게라면
육일산곰장어,31점,리뷰없음,주례 | 곰장어   산곰장어
GenminiCoffee,31점,리뷰없음,주례 | 커피   카페
로뎀국수칼국수,31점,리뷰없음,주례 | 국수   칼국수
옛날삼겹,31점,3.0점,냉정역 | 고기집   옛날삼겹
이병용구이가,31점,리뷰없음,주례 | 삼겹살   구이
백세촌 24시,31점,4.0점,주례 | 국수무한리필   돼지국밥
두찜 주례점,31점,4.0점,부산 | 찜닭   납작만두
보나타코스,31점,리뷰없음,동서대 | 멕시코   타코
맘스터치,31점,5.0점,동서대 | 버거   통새우버거
아빠갈비,31점,리뷰없음,주례 | 갈비   양념갈비
청풍각,31점,리뷰없음,주례 | 중국집   짜장면
대품,31점,리뷰없음,주례 | 중식포차   탕수육
무지개반점,31점,리뷰없음,부산 | 중식당
용빈각,31점,리뷰없음,동서대 | 중국집   짬뽕국물
마산 생아구찜,31점,리뷰없음,주례 | 아구찜   생아구찜
오니기리와이규동,31점,리뷰없음,동서대 | 오니기리   규동
만취호프,31점,리뷰없음,주례 | 맥주   호프
BHC치킨,31점,리뷰없음,주례 | 치킨   마라칸
총각네불막창곱창,31점,리뷰없음,냉정역 | 곱창   곱창전골
최가찜갈비,31점,리뷰없음,주례 | 고기집   소갈비찜
24시장수촌순대돼지국밥,31점,리뷰없음,주례 | 국밥   돼지국밥
산오징어회 오촌,31점,리뷰없음,주례 | 생선회   오징어회
돈스떼끼,31점,리뷰없음,동서대 | 두루치기   철판쭈꾸미
서해횟집,31점,리뷰없음,주례 | 생선회
소담한 제주대패삼겹살 냉정 본점,31점,리뷰없음,주례 | 돼지고기   대패삼겹
낙원반점,31점,리뷰없음,주례 | 짜장면   중국집
풍년돼지국밥,31점,리뷰없음,부산 | 국밥
