퍼니사이공,32점,4.0점,문현동 | 쌀국수   퍼보
어오케이커피 문현금융단지점,32점,5.0점,부산 | 커피   아인슈페너
홍스쭈꾸미 문현점,32점,3.0점,문현동 | 쭈삼   쭈꾸미
대구돼지국밥,32점,5.0점,문현동 | 곱창   돼지국밥
더도이종가집돼지국밥 문현점,32점,3.0점,문현동 | 돼지국밥   수육백반
소반,31점,리뷰없음,문현동 | 중화요리   짬뽕
대박집 물회,31점,리뷰없음,문현동 | 물회   우럭물회
만포장자연산횟집,31점,4.0점,문현동 | 횟집   자연산횟집
고봉민김밥인 부산문현점,31점,4.0점,문현동 | 김밥집   김밥
마봉자김밥,31점,4.0점,문현동 | 김밥   새우김밥
치킨마루,31점,리뷰없음,문현동 | 치킨   눈꽃치킨
하루키,31점,리뷰없음,문현동 | 일식당   스키야키
동백곱창,31점,4.0점,문현동 | 곱창   백곱창
충무산곰장어,31점,리뷰없음,문현동 | 곰장어   산곰장어
작은딸,31점,5.0점,문현동 | 포차   술집
수타5900,31점,5.0점,문현동 | 피자집   피자
신문현숯불곱창,31점,3.0점,문현동 | 곱창   숯불곱창
제주돗통담,31점,3.0점,문현동 | 오겹살   제주돼지
예전애충무김밥 문현점,31점,3.0점,부산남구 | 분식   김밥
조마루감자탕,31점,3.0점,문현동 | 감자탕   뼈다귀
미도방,31점,리뷰없음,문현동 | 돈까스   돈까스모밀
808westdoor,31점,0.0점,부산남구 | 이탈리안   브런치
족보있는집,31점,리뷰없음,문현동 | 족발   한방족발
문현동맛나김밥,31점,리뷰없음,문현동 | 김밥   소고기김밥
봄베이브로이 부산점,31점,리뷰없음,문현동 | 인도요리   인도음식
착한우리동네족발,31점,리뷰없음,부산남구 | 족발   쟁반국수
하늘한우,31점,리뷰없음,문현동 | 고기집   소고기구이
피자나라치킨공주,31점,0.0점,부산 | 피자   치킨
문현할매곱창,31점,리뷰없음,문현동 | 곱창   곱창구이
밀칼국수맛공감,31점,리뷰없음,문현동 | 김밥   칼국수
토박이숯불갈비,31점,4.0점,문현동 | 숯불갈비   돼지생갈비
담쟁이,31점,리뷰없음,문현동 | 한식   명태찜
물레수산횟집,31점,리뷰없음,문현동 | 모듬회   아나고회
남해 숯불 산꼼장어,31점,리뷰없음,문현동 | 간장게장   산꼼장어
디오니전통곱창,31점,리뷰없음,문현동 | 돼지갈비   곱창
서민불닭발 문현점,31점,리뷰없음,문현동 | 닭발   불닭발
대성한우마을,31점,리뷰없음,문현동 | 한우   도토리묵
철호돼지국밥,31점,리뷰없음,문현동 | 국밥   갈비국밥
지코바숯불양념치킨,31점,리뷰없음,문현동 | 숯불치킨   숯불양념치킨
백년전통곱창,31점,리뷰없음,문현동 | 곱창집   곱창
문수쌈밥뷔페,31점,리뷰없음,지게골역 | 쌈밥   한식뷔페
파시토,31점,리뷰없음,문현동 | 파스타
썬더치킨 문현1호점,31점,리뷰없음,부산남구 | 치킨
교촌치킨 문현2호점,31점,리뷰없음,부산 | 치킨
처갓집양념치킨 문현2호점,31점,리뷰없음,문현동 | 치킨   양념치킨
처갓집양념치킨 문현점,31점,리뷰없음,부산 | 양념치킨   치킨
봉평메밀막국수,31점,리뷰없음,문현동 | 막국수   봉평메밀막국수
파티를여는사람들,31점,리뷰없음,부산남구 | 뷔페
칠성식당 3호점,31점,리뷰없음,문현동 | 막창   곱창
키친번트,31점,리뷰없음,문현동 | 백반   가정식
한산도횟집,31점,리뷰없음,문현동 | 횟집   방어
삼성부페,31점,리뷰없음,문현동 | 부페   뷔페
삼선관,31점,리뷰없음,문현동 | 중식당
본죽 문현점,31점,리뷰없음,문현동 | 수제맥주   전복죽
기토식당,31점,리뷰없음,부산남구 | 한식
해피테이블,31점,리뷰없음,문현동 | 한식   가정식
하림메기매운탕,31점,리뷰없음,문현동 | 추어탕   메기매운탕
산청곱창 영화친구의거리2호점,31점,리뷰없음,문현동 | 곱창   치즈곱창
맛뜰안어묵,31점,리뷰없음,부산문현동 | 떡볶이   주먹밥
천운숯불갈비,31점,3.0점,문현동 | 돼지갈비   숯불갈비
동래밀면 문현점,31점,리뷰없음,문현동 | 국수   비빔밀면
황금성 문현동점,31점,리뷰없음,부산남구 | 짜장면   중국집
낭만부엌,31점,리뷰없음,문현동 | 족발   냉채족발
시티전복앤새우구이,31점,리뷰없음,부산남구 | 전복   새우
부산 문현동,score,userscore,details
