Name,score,userscore,detail
루흐,51점,4.7점,남포동 | 파스타   크림리조또
이승학돈까스,47점,4.3점,남포동 | 돈까스   매운돈까스
야마토,46점,5.0점,남포동 | 이자카야   이자까야
광복경양식 남포본점,44점,3.6점,남포동 | 돈까스   경양식
금포나루 원조돌게탕,44점,5.0점,남포동 | 게요리   la갈비
동삼정,41점,4.0점,남포동 | 요리주점
새옹지마,41점,4.0점,남포동 | 요리주점   돌게탕
중앙양고기,40점,4.3점,남포동 | 양갈비   양갈비
김씨화덕 광복점,39점,5.0점,남포동 | 화덕피자   파울라너
아인스크레페,38점,3.6점,남포동 | 누텔라   크레페
광복동12시,37점,4.5점,남포동 | 카페   카페오레
쓰리몽키즈 남포점,37점,3.0점,남포동 | 맥주집   수제맥주
버거스올마이티 남포점,36점,4.2점,남포동 | 수제버거   버거
마카오박,35점,4.0점,남포동 | 맥주집   감바스
퍼지네이블,35점,3.8점,남포동 | 멕시칸   칵테일
롤링파스타 부산남포점,34점,4.0점,남포 | 파스타   뇨끼
제주가,34점,리뷰없음,남포동 | 전복죽전문   옥돔구이
스타벅스 부산광복로R점,34점,3.9점,남포동 | 카페   사케라또
타카라,34점,3.2점,남포동 | 꼬치구이   닭껍질가라아게
콕스테일,34점,4.0점,남포동 | 칵테일   문어튀김
꼬모도,34점,5.0점,남포동 | 화덕피자   까르보나라
빛날빈,34점,3.0점,남포동 | 오마카세   이자카야
후타고,34점,리뷰없음,남포동 | 이자카야   술집
다이닝펍 나다,34점,리뷰없음,남포동 | 파스타   다이닝펍
누에보,33점,리뷰없음,남포동 | 다이닝펍   라자냐
남마담집,33점,리뷰없음,광복동 | 고갈비   고등어
노브랜드버거 부산광복점,33점,4.0점,남포동 | 햄버거   버거
오마주,33점,리뷰없음,남포동 | 맥주집   호가든
봄베이브로이 광복점,33점,리뷰없음,남포동 | 인도음식   인도요리
파머스버거,33점,리뷰없음,남포동 | 수제버거   버거
더가마솥,32점,0점,남포동 | 한정식   가마솥
젠틀러커피,32점,5.0점,남포동 | 에스프레소바   커피
가미가,32점,리뷰없음,남포동 | 갈치조림   생선구이
어피치카페,32점,3.0점,광복동 | 커피   카페
스시이공,32점,리뷰없음,부산중구 | 스시   초밥
카페67st,32점,리뷰없음,남포동 | 카페   cafe
백소정 남포점,32점,4.5점,광복동 | 돈카츠   마제소바
고갈비골목,31점,리뷰없음,남포동 | 고갈비   고등어
핑크 게이트,31점,3.0점,광복동 | 카페   마카롱
남포집,31점,5.0점,남포동 | 한식   송이밥
스타벅스,31점,2.6점,남포동 | 카페   글레이즈
공차 부산광복점,31점,3.0점,남포동 | 버블티   찻집
커피다스림,31점,리뷰없음,남포동 | 카페   커피
커피공방,31점,리뷰없음,남포동 | 카페   커피
코헨,31점,리뷰없음,부산중구 | 요리주점
남마담,31점,0.0점,부산중구 | 생선구이
누군가의이야기,31점,3.0점,남포동 | 펍   맥주집
화화촌,31점,리뷰없음,남포동 | 홍어전문   홍어삼합
Ground27,31점,리뷰없음,남포역 | 커피   밀크티
이디야커피,31점,리뷰없음,남포동 | 커피   토피넛라떼
들뜸,15점,4.5점,남포동 | 퓨전한식   전통주
라멘 스스,15점,5.0점,남포동 | 라멘   쇼유라멘
1986숯불구이 광복점,15점,5.0점,남포동 | 왕갈비   숯불구이
덕수네애견카페,15점,리뷰없음,남포동 | 스튜   애견카페
풍악,15점,리뷰없음,부산중구 | 뮤직펍   술집
로지우라,15점,리뷰없음,남포동 | 사케바   마구로
케이,15점,리뷰없음,부산중구 | 카페   bar
음악이좋은사람들,15점,리뷰없음,부산중구 | 요리주점   맥주
제이비어,15점,리뷰없음,남포역 | 맥주   호프
에그드랍 남포동점,15점,리뷰없음,부산중구 | 샌드위치   베이컨
대웅,15점,리뷰없음,부산중구 | 요리주점
술잔에달,15점,리뷰없음,부산광역시 | 맥주   호프
아미고,15점,리뷰없음,부산중구 | 술집
토스트릿커피,15점,리뷰없음,부산 | 토스트   커피
색bar,15점,리뷰없음,부산중구 | bar   칵테일
여여해,15점,리뷰없음,남포동 | 전통찻집   찻집
어벤더치커피 광복점,15점,리뷰없음,남포역 | 카페   스모어
불잉걸,15점,리뷰없음,부산중구 | 한식
BBQ치킨 남포점,15점,리뷰없음,남포 | 치킨   치즈볼
오가네멸치국수,15점,리뷰없음,부산중구 | 한식
문대리비어,15점,리뷰없음,부산중구 | 맥주   호프
생활맥주 남포중앙점,15점,리뷰없음,남포동 | 수제맥주   맥주
부산 광복동,score,userscore,details
