판다짬뽕,34점,4.4점,부산 | 짬뽕   차돌짬뽕
두오모커피 구서점,34점,4.0점,구서동 | 카페
카페 좋은날 풍경,34점,4.0점,금정구 | 카페   디저트
이흥용과자점 구서점,34점,3.5점,구서 | 빵집   과자점
면채움,34점,4.0점,구서동 | 국수   물비빔면
동원장수촌,34점,0점,부산금정구 | 한방백숙   오리
경희궁,34점,3.2점,구서동 | 샤브샤브   상추쌈샤브샤브
강가네손만두 구서점,34점,4.0점,구서동 | 손만두   만두
함가네부잣집칼국수전문점 본점,33점,4.0점,부산금정구 | 칼국수   만두
샐러디 부산구서역점,33점,4.0점,구서동 | 패스트푸드   샐러드
박달집,33점,리뷰없음,구서동 | 보신탕   개장국
종로빈대떡,33점,5.0점,구서동 | 녹두전   빈대떡
옵스,33점,4.0점,구서 | 빵집   명란바게트
세모커피,33점,3.5점,구서역 | 카페   커피
유정삼계탕,33점,5.0점,구서동 | 삼계탕   옻계탕
국수나무 부산구서점,33점,4.0점,구서동 | 국수   왕돈까스
뉴욕버거 금정점,33점,3.5점,구서동 | 수제버거   버거
본가 벌나무복집,33점,5.0점,금정구 | 복어
서울깍두기,33점,5.0점,구서동 | 곰탕   설렁탕
농심가,33점,5.0점,구서동 | 식육식당   특수부위
어플러스,33점,5.0점,구서동 | 일식
이비가짬뽕 구서점,33점,0.0점,구서동 | 중식당   짬뽕
우정갈비,33점,리뷰없음,구서동 | 떡갈비   갈비
구서칼국수,33점,리뷰없음,부산금정구 | 칼국수
서동솔밭집,33점,리뷰없음,금정구 | 오리요리   오리불고기
퓌어밀쉬,33점,4.0점,구서동 | 카페   식빵
금샘마루,33점,리뷰없음,구서동 | 한정식   게장정식
장수돌곱창,32점,5.0점,구서동 | 곱창   곱창전골
문스,32점,4.0점,부산금정구 | 디저트   카페
듀코비 라운지,32점,4.0점,구서동 | 카페   콜드브루
텐퍼센트커피 구서점,32점,4.0점,구서동 | 커피   애플망고스무디
풍천황금장어,32점,리뷰없음,구서동 | 풍천민물장어   장어
골목에,32점,리뷰없음,부산 | 양고기전문   양고기
하삼동커피 구서SK점,32점,4.0점,구서 | 커피   머핀
서경집,32점,4.0점,부산금정구 | 돼지국밥   밀면
카페 코오후,32점,4.0점,구서동 | 커피   카페
AN,32점,0.0점,부산금정구 | 커피   카페
컴포즈커피 두실점,32점,3.5점,구서동 | 흑당라떼   카페
푸주옥,32점,0점,구서동 | 도가니탕   설렁탕
오소리순대,32점,0점,구서동 | 순대   오소리순대국
설빙,32점,3.0점,구서동 | 빙수   인절미토스트
맛나감자탕 구서점,32점,4.0점,구서동 | 감자탕   뼈감자탕
가야밀면,32점,3.0점,구서동 | 물밀면   밀면
불장화,32점,리뷰없음,구서동 | 고기집   소고기구이
대림참치,32점,0.0점,구서동 | 참치무한리필   참치
해연,32점,리뷰없음,구서동 | 중식당   중국집
푸라닭 부산구서점,32점,4.0점,구서동 | 치킨   닭
라뽀아르,32점,4.0점,구서동 | 케이크   딸기생크림케이크
맛나 감자탕,32점,리뷰없음,부산 | 감자탕   해물뼈찜
사계절밀면,32점,리뷰없음,부산 | 추어탕   밀면
김인규돈까스전문점,32점,4.0점,구서동 | 돈까스전문   돈까스
삼형제쭈꾸미,32점,리뷰없음,구서동 | 피자   쭈꾸미
더도이종가집돼지국밥,32점,3.0점,구서 | 돼지국밥   수육보쌈
왔다산곰장어,32점,리뷰없음,부산 | 곰장어   산곰장어
더벤티,32점,리뷰없음,구서동 | 카페   블루레몬에이드
부산 구서동,score,userscore,details
