Name,score,userscore,detail
텐퍼센트 서구청점,47점,4.5점,토성동 | 카페   디저트,부산광역시 서구 토성동4가 14-1 
영빈반점 영빈반점,43점,5.0점,부산광역시 | 중국집   간짜장,부산광역시 서구 토성동5가 40-1 
하동집,36점,리뷰없음,토성동 | 숯불구이   김치찌개,부산 서구 토성동1가 14-3 
신창국밥,35점,리뷰없음,토성동 | 돼지국밥   국밥,부산시 서구 토성동1가 4-1 
명문김밥,35점,리뷰없음,토성동 | 김밥   유부김밥,부산광역시 서구 토성동4가 16-5 
함흥냉면갈비,34점,리뷰없음,토성동 | 갈비   함흥냉면,부산광역시 서구 토성동1가 18 
원조소금구이,33점,5.0점,토성동 | 소금구이   껍데기,부산광역시 서구 토성동3가 4-9 
남포식육식당,32점,3.0점,토성동 | 김치찌개   국밥,부산광역시 서구 토성동1가 25-1 
화화 돼지왕갈비 부산충무점,31점,5.0점,토성동 | 왕갈비   돼지왕갈비,부산광역시 서구 토성동5가 53-8 
마포면옥,31점,리뷰없음,토성동 | 돼지갈비   밀면,부산광역시 서구 토성동5가 23-4 
쁘렛,31점,0점,토성동 | 유기농베이커리   브런치,부산광역시 서구 토성동2가 2-4 
대동춘,31점,리뷰없음,토성동 | 중국집   삼선짬뽕,부산광역시 서구 토성동3가 13-12 
해양각,31점,리뷰없음,토성동 | 중국집   탕수육,부산광역시 서구 토성동1가 14-11 
김치묵은오리,31점,리뷰없음,토성동 | 옻오리백숙,부산광역시 서구 토성동4가 15-5 
고주몽,31점,리뷰없음,토성동 | 참숯화로   화로구이,부산시 서구 토성동1가 41-4 
영계마을 서구청점,31점,리뷰없음,토성동 | 치킨   똥집,부산광역시 서구 토성동4가 12-7 
피자나라치킨공주 부산토성점,31점,리뷰없음,부산 | 피자   치킨,부산광역시 서구 토성동5가 6-9 
준샌드위치,31점,리뷰없음,토성동 | 샌드위치   무가당,부산광역시 서구 토성동3가 13-7 
남해멸치쌈밥,31점,리뷰없음,토성동 | 멸치쌈밥,부산광역시 서구 토성동4가 28-21 
토성손두부,31점,리뷰없음,부산서구 | 두부요리,부산광역시 서구 토성동4가 13-6 
요달의찜닭 남포점,31점,리뷰없음,부산서구 | 찜닭,부산광역시 서구 토성동1가 11-11 
토스피아 토성점,31점,리뷰없음,토성동 | 샌드위치카페   샌드위치,부산광역시 서구 토성동1가 40-3 
햇살돌솥밥,31점,리뷰없음,부산서구 | 돌솥밥   오리불고기,부산광역시 서구 토성동4가 15-5 
토성나루,31점,리뷰없음,부산서구 | 뚝배기불고기   된장찌개,부산광역시 서구 토성동1가 4-20 
청하복국,31점,리뷰없음,토성동 | 복국   청하,부산광역시 서구 토성동1가 8-54 
카페 음미,31점,리뷰없음,토성동 | 카페   바닐라라떼,부산광역시 서구 토성동5가 6-10 
민아식당 토성점,31점,리뷰없음,토성동 | 국밥   삼겹살,부산광역시 서구 토성동3가 3-3 
골목집,31점,리뷰없음,부산서구 | 해물탕   생선,부산광역시 서구 토성동3가 3-30 
은마복국,31점,리뷰없음,토성동 | 복국   복어,부산광역시 서구 토성동3가 4-15 
언더베이크,15점,0.0점,토성동 | 베이커리카페   치아바타,부산광역시 서구 토성동3가 13-4 
백송초밥,15점,리뷰없음,부산서구 | 초밥,부산광역시 서구 토성동3가 13-2 
FLUE800 서구청점,15점,리뷰없음,토성동 | 커피   카페,부산광역시 서구 토성동4가 28-1 
대만 마제소바&카레라이징 남포동점,15점,리뷰없음,토성동 | 마제소바   카레라이스,부산광역시 서구 토성동5가 10-6 
모두의 보쌈 서구점,15점,리뷰없음,부산서구 | 족발   보쌈,부산광역시 서구 토성동5가 11-3 
5월의반찜 반반찜닭 남포점,15점,리뷰없음,부산서구 | 한식   찜닭,부산광역시 서구 토성동5가 15-5 
카페온,15점,리뷰없음,토성동 | 카페   브라우니,부산광역시 서구 토성동3가 1-15 
덮덮밥 부산 서중구점,15점,리뷰없음,토성동 | 덮밥   항정살덮밥,부산광역시 서구 토성동5가 10-2 
청춘고깃집,15점,리뷰없음,부산 | 고기집   삼겹살,부산광역시 서구 토성동1가 8-3 
토성식당,15점,리뷰없음,부산서구 | 한식,부산광역시 서구 토성동4가 34-7 
마을식당,15점,리뷰없음,부산 | 김치찌개   콩비지찌개,부산광역시 서구 토성동1가 40-3 
양가원 숯불양고기,15점,리뷰없음,부산서구 | 양갈비   양고기,부산광역시 서구 토성동2가 1-4 
궁 야식 중화요리,15점,리뷰없음,토성동 | 짬뽕   중화요리,부산광역시 서구 토성동3가 6-4 
코리엔탈깻잎두마리치킨 충무점,15점,리뷰없음,부산서구 | 깻잎치킨   치킨,부산광역시 서구 토성동2가 14-1 
동금이마카롱&동금찻집,15점,리뷰없음,토성동 | 카페   디저트,부산광역시 서구 토성동5가 21-5 
가보자,15점,리뷰없음,토성역 | 추어탕,부산광역시 서구 토성동1가 8-42 
호남집,15점,리뷰없음,토성동 | 한식,부산광역시 서구 토성동4가 16-1 
투가이즈치킨&피자 중서구점,15점,리뷰없음,토성동 | 치킨   피자,부산광역시 서구 토성동2가 5-2 
테이스터스초이스,15점,리뷰없음,토성동 | 카페,부산광역시 서구 토성동5가 38-1 
동근이숯불두마리치킨 동대신점,15점,리뷰없음,토성동 | 숯불치킨   치킨,부산광역시 서구 토성동1가 40-3 
권옥자 안동찜닭&옛날통닭,15점,리뷰없음,토성동 | 찜닭   통닭,부산광역시 서구 토성동5가 30-5 
지존각,15점,리뷰없음,부산서구 | 짜장면   짬뽕,부산광역시 서구 토성동2가 14-10 
식당토성동,15점,리뷰없음,토성동 | 스테이크덮밥   돈까스,부산광역시 서구 토성동5가 17-5 
원유로 스페셜티 부산서구청점,15점,리뷰없음,토성동 | 카페   커피,부산광역시 서구 토성동4가 12-2 
스시쏭,15점,리뷰없음,토성동 | 초밥   스시,부산광역시 서구 토성동1가 8-27 
채씨고집불통,15점,리뷰없음,토성역 | 한식   찌개,부산광역시 서구 토성동3가 4-17 
쭈꾸미가 알고싶다 중앙동점,15점,리뷰없음,부산서구 | 쭈꾸미   철판쭈꾸미,부산광역시 서구 토성동5가 10-6 1층() 
국대신쭈꾸미 토성동2가점,15점,리뷰없음,부산서구 | 쭈꾸미   쭈꾸미샤브샤브,부산광역시 서구 토성동2가 22-5 
골목포차,15점,리뷰없음,토성동 | 조개탕   먹태,부산광역시 서구 토성동4가 18-19 
맛초롱분식,15점,리뷰없음,토성동 | 종합분식,부산광역시 서구 토성동4가 13-5 
교구양곱창,15점,리뷰없음,토성동 | 곱창   막창,부산광역시 서구 토성동4가 28-24 
사계절추어탕,15점,리뷰없음,토성동 | 추어탕,부산광역시 서구 토성동1가 37-1 
아날로그키친,15점,리뷰없음,토성동 | 종합분식   비빔족발,부산광역시 서구 토성동4가 12-12 
만성식당,15점,리뷰없음,부산서구 | 한식,부산광역시 서구 토성동4가 34-7 
토성구이,15점,리뷰없음,부산서구 | 생선구이,부산광역시 서구 토성동4가 28-21 
만나명품돼지,15점,리뷰없음,토성동 | 고깃집   돼지고기,부산광역시 서구 토성동5가 29-6 
충무국수,15점,리뷰없음,부산서구 | 국수,부산광역시 서구 토성동5가 53-2 
카페무아커피,15점,리뷰없음,부산서구 | 커피   카페,부산광역시 서구 토성동5가 44-2 
원조꼬리치는돼지,15점,리뷰없음,토성동 | 돼지고기,부산광역시 서구 토성동5가 19-2 
별난비빔밥 남포점,15점,리뷰없음,부산서구 | 참치   특수부위,부산광역시 서구 토성동5가 10-6 
