Name,score,userscore,detail
꼼장어가 숨을 쉬다,15점,리뷰없음,영도 | 꼼장어   장어구이,부산광역시 영도구 대교동1가 70-1 
카페051 영도점,15점,리뷰없음,부산영도 | 카페   아메리카노,부산광역시 영도구 대교동2가 120 
원조부안집 영도점,15점,리뷰없음,영도 | 돼지고기   숙성삼겹,부산광역시 영도구 대교동2가 158-9 
춘,15점,리뷰없음,영도 | 와인바   카페,부산광역시 영도구 대교동2가 143-3 
영도가마솥설렁탕,15점,리뷰없음,영도 | 한식   설렁탕,부산광역시 영도구 대교동2가 159-15 
제주흑돼지 굳세어라금순아,15점,리뷰없음,부산 | 돼지고기   갈비,부산광역시 영도구 대교동2가 121-2 
소모,15점,리뷰없음,부산영도 | 카페   플레인베이글,부산광역시 영도구 대교동2가 21 
봉자막창 영도점,15점,리뷰없음,영도 | 막창   생막창,부산광역시 영도구 대교동1가 150 
아델라베일리 부산,15점,리뷰없음,영도 | 파스타   레스토랑,부산광역시 영도구 대교동1가 40 
두메산골,15점,리뷰없음,부산영도 | 한식   고기집,부산광역시 영도구 대교동2가 135-7 
뚱땡이쭈꾸미,15점,리뷰없음,영도 | 쭈꾸미   차돌박이,부산광역시 영도구 대교동1가 163-4 
땡초우동IN포차 영도점,15점,리뷰없음,부산영도 | 우동   땡초,부산광역시 영도구 대교동2가 170-2 
더참김밥전문점 영도점,15점,리뷰없음,영도 | 김밥   분식,부산광역시 영도구 대교동2가 131 
옛날장어탕,15점,리뷰없음,부산영도 | 장어구이   장어탕,부산광역시 영도구 대교동1가 168 
장충동왕족발 영도점,15점,리뷰없음,부산광역시 | 족발   보쌈,부산광역시 영도구 대교동2가 14 
돌산갓김치칼국수,15점,리뷰없음,부산영도 | 해물칼국수   팥칼국수,부산광역시 영도구 대교동2가 110-3 
대교횟집,15점,리뷰없음,부산영도 | 횟집   참가자미,부산광역시 영도구 대교동1가 170 
영도진주냉면,15점,리뷰없음,부산영도 | 냉면,부산광역시 영도구 대교동2가 58-2 
데일리팡,15점,리뷰없음,부산영도 | 옛날빵   빵집,부산광역시 영도구 대교동2가 112-2 
제일영양돌솥밥,15점,리뷰없음,부산영도 | 생선구이   영양돌솥밥,부산광역시 영도구 대교동2가 33-2 
대지집,15점,리뷰없음,영도 | 냉동삼겹살   목살,부산광역시 영도구 대교동2가 169-1 
부산고등어,15점,리뷰없음,부산영도 | 초밥   고등어구이,부산광역시 영도구 대교동1가 81 
오가다 부산영도점,15점,리뷰없음,영도 | 빙수   찻집,부산광역시 영도구 대교동1가 141 1층 오가다 영도점 
커피칼리스영도점 커피칼리스영도점,15점,리뷰없음,영도 | 커피   카페,부산광역시 영도구 대교동1가 30-1 
약속커피숍,15점,리뷰없음,부산영도 | 카페   커피,부산광역시 영도구 대교동1가 112-2 
더리터 영도대교점,15점,리뷰없음,부산영도 | 아메리카노   커피,부산광역시 영도구 대교동2가 125-5 
다미갈비탕냉면,15점,리뷰없음,부산영도 | 갈비탕,부산광역시 영도구 대교동1가 160-6 
미스터콩,15점,리뷰없음,부산광역시 | 카페   디저트,부산광역시 영도구 대교동1가 182-4 
뚱땡이차돌박이,15점,리뷰없음,영도 | 우삼겹   차돌박이,부산광역시 영도구 대교동1가 163-4 
포항물회집,15점,리뷰없음,부산광역시 | 물회   짜이,부산광역시 영도구 대교동1가 178-2 
스시보노 영도점,15점,리뷰없음,부산광역시 | 초밥   스시,부산광역시 영도구 대교동1가 148 
무시로,15점,리뷰없음,영도 | 소주방   쥐치,부산광역시 영도구 대교동1가 181 
꿀돼지식당,15점,리뷰없음,영도 | 돼지고기   제주오겹살,부산광역시 영도구 대교동2가 169-2 
속에천불청송얼음막걸리매운고추정구지찌짐영도대교점 속에천불청송얼음막걸리매운고추정구지찌짐영도대교점,15점,리뷰없음,영도 | 막걸리   찌짐,부산광역시 영도구 대교동1가 159-2 
용문각,15점,리뷰없음,부산 | 중식당   짜장면,부산광역시 영도구 대교동1가 30-2 
쓰리고장어구이 꼼장어구이,15점,리뷰없음,영도 | 꼼장어구이   장어구이,부산광역시 영도구 대교동1가 174 
족발의장인 족장 부산영도점,15점,리뷰없음,부산영도 | 족발   수제족발,부산광역시 영도구 대교동1가 80 
영도해풍코다리찜,15점,리뷰없음,영도 | 아귀찜   해물찜,부산광역시 영도구 대교동1가 129-1 
갓포사카나,15점,리뷰없음,영도 | 사시미   모듬사시미,부산광역시 영도구 대교동2가 185-10 
청파카페,15점,리뷰없음,부산영도 | 카페,부산광역시 영도구 대교동1가 1 
오늘은장어,15점,리뷰없음,부산영도 | 장어탕   장어구이,부산광역시 영도구 대교동1가 105-2 
소문난칼국수,15점,리뷰없음,부산영도 | 칼국수   만두,부산광역시 영도구 대교동1가 70-2 
밤야,15점,리뷰없음,영도 | 술집   밀푀유나베,부산광역시 영도구 대교동2가 163-3 
브릿지호프,15점,리뷰없음,부산영도 | 맥주   호프,부산광역시 영도구 대교동2가 76 
퍼시베어 떡볶이,15점,리뷰없음,부산영도 | 떡볶이,부산광역시 영도구 대교동2가 184-5 
815다방,15점,리뷰없음,부산영도 | 다방,부산광역시 영도구 대교동1가 181 
장수삼계탕,15점,리뷰없음,영도 | 삼계탕   전복삼계탕,부산광역시 영도구 대교동1가 107-5 
송이앙플,15점,리뷰없음,영도 | 수제케이크   떡케이크,부산광역시 영도구 대교동1가 138-1 
디마노,15점,리뷰없음,부산영도 | 카페   디저트,부산광역시 영도구 대교동2가 158-2 
바른까까,15점,리뷰없음,영도 | 마카롱   파운드케이크,부산광역시 영도구 대교동2가 97 
버거린,15점,리뷰없음,영도 | 수제버거   버거,부산광역시 영도구 대교동1가 21-1 
동백실비,15점,리뷰없음,부산영도 | 요리주점,부산광역시 영도구 대교동1가 155-2 
부산 대교동,score,userscore,detailsroca+
