Name,score,userscore,detail
청사초롱,31점,리뷰없음,금정산성 | 흑염소   오리고기,부산광역시 금정구 금성동 554-15 
부산집,31점,리뷰없음,부산금정구 | 고기집   오리불고기,부산광역시 금정구 금성동 984-2 
시골농장,31점,리뷰없음,금정산성 | 오리요리   흑염소불고기,부산광역시 금정구 금성동 64 
백향목,31점,리뷰없음,금정산성 | 한식   오리백숙,부산광역시 금정구 금성동 295 
오리방,31점,리뷰없음,금정산성 | 오리고기   오리,부산광역시 금정구 금성동 248-4 
대성집,31점,리뷰없음,금정산성 | 고기집   흑염소불고기,부산광역시 금정구 금성동 790 
골목집,31점,리뷰없음,금정구 | 고기집   오리백숙,부산광역시 금정구 금성동 860 
손칼국수,31점,리뷰없음,부산 | 칼국수   만두,부산시 금정구 금성동 41-11 
현대가든,31점,리뷰없음,금정산성 | 흑염소   흑염소불고기,부산광역시 금정구 금성동 713-2 
차씨집,31점,리뷰없음,금정산성 | 흑염소   흑염소불고기,부산광역시 금정구 금성동 629 
화봉산장,31점,리뷰없음,부산금정산 | 고기집   염소불고기,부산광역시 금정구 금성동 349-2 
청록산장,15점,0.0점,금정산성 | 오리고기   옻닭백숙,부산광역시 금정구 금성동 636 
진주집,15점,0점,금정산성 | 호박전   오리고기,부산광역시 금정구 금성동 264 
고향집,15점,리뷰없음,금정산성 | 오리고기   오리불고기,부산광역시 금정구 금성동 873 
가든만리장성,15점,리뷰없음,금정산 | 고기집,부산광역시 금정구 금성동 290 
대문집,15점,리뷰없음,금정산성 | 오리고기   오리숯불구이,부산광역시 금정구 금성동 220-5 
초원산장,15점,리뷰없음,금정산성 | 오리고기   오리불고기,부산광역시 금정구 금성동 648 
배가네 농장,15점,리뷰없음,부산 | 한식   오리탕,부산광역시 금정구 금성동 1028 
종점집,15점,리뷰없음,금정산성 | 한식   오리불고기,부산광역시 금정구 금성동 269 
금호장,15점,리뷰없음,금정산성 | 오리고기   오리불고기,부산광역시 금정구 금성동 891-3 
홍기와집,15점,리뷰없음,금정산성 | 고기집   염소고기,부산광역시 금정구 금성동 892 
토지산장,15점,리뷰없음,금정산성 | 고기집,부산광역시 금정구 금성동 1004 
연못산장,15점,리뷰없음,금정산 | 고기집   도토리묵,부산광역시 금정구 금성동 산68-1 
무지개,15점,리뷰없음,금정산성 | 떡집   개떡,부산광역시 금정구 금성동 산68-1 
월성집,15점,리뷰없음,금정산성 | 흑염소   백숙,부산광역시 금정구 금성동 980 
안동집,15점,리뷰없음,금정산성 | 오리요리   오리숯불구이,부산광역시 금정구 금성동 352-14 
밀양집,15점,리뷰없음,부산금정구 | 한식,부산광역시 금정구 금성동 886 
초연집,15점,리뷰없음,부산금정구 | 한식,부산광역시 금정구 금성동 산75 
하이크커피,15점,리뷰없음,금정산성 | 카페   커피,부산광역시 금정구 금성동 963 
두꺼비골집,15점,리뷰없음,금정구 | 염소불고기   오리불고기,부산광역시 금정구 금성동 산41-11 
석천식당,15점,리뷰없음,금정구 | 오리,부산광역시 금정구 금성동 431 
남해옹달샘집,15점,리뷰없음,금정구 | 염소   오리고기,부산광역시 금정구 금성동 964 
성씨별장집,15점,리뷰없음,금정산성 | 오리백숙   흑염소,부산광역시 금정구 금성동 987 
25도커피,15점,리뷰없음,금정산성 | 카페   디저트,부산광역시 금정구 금성동 554-14 
금정산성흑염소,15점,리뷰없음,금정산성 | 염소고기,부산광역시 금정구 금성동 290 
경북집,15점,리뷰없음,금정산성 | 오리요리   오리고기,부산광역시 금정구 금성동 827 
포항집,15점,리뷰없음,금정산 | 오리고기   토종닭백숙,부산광역시 금정구 금성동 398 
녹색의장원,15점,리뷰없음,금정산성 | 고기집   오리불고기,부산광역시 금정구 금성동 701-3 
동래산성낙원집,15점,리뷰없음,금정산성 | 오리고기   생오리숯불구이,부산광역시 금정구 금성동 247-3 
얼음골농원,15점,리뷰없음,금정구 | 오리불고기   오리백숙,부산광역시 금정구 금성동 581 
호수가든,15점,리뷰없음,부산금정구 | 한식   염소,부산광역시 금정구 금성동 444-3 
션앤,15점,리뷰없음,부산 | 커피   카페,부산광역시 금정구 금성동 219 
동문집,15점,리뷰없음,금정산성 | 오리고기   오리숯불구이,부산광역시 금정구 금성동 산41-5 
카페동,15점,리뷰없음,부산금정구 | 카페   디저트,부산광역시 금정구 금성동 539 
터주대감 터주집,15점,리뷰없음,금정산성 | 오리불고기   염소불고기,부산광역시 금정구 금성동 863 
금정산성에누룩꽃이핀다,15점,리뷰없음,금정산성 | 베이커리   단팥빵,부산광역시 금정구 금성동 543-9 
솔밭공원,15점,리뷰없음,부산 | 불고기   오리전골,부산광역시 금정구 금성동 산5-5 
부산 금성동,score,userscore,detailsroca+
