Name,score,userscore,detail
비스포레,46점,4.1점,수영 | 이탈리안   라자냐,부산광역시 수영구 민락동 336-13 3층 
아산,46점,5.0점,수영 | 숙성회   오향장육,부산광역시 수영구 민락동 129-6 
디에이블 광안점,46점,4.1점,광안리 | 파스타   목살스테이크,부산광역시 수영구 민락동 181-223 3층 
버거스올마이티 밀락더마켓점,46점,4.0점,광안리 | 수제버거   버거,부산광역시 수영구 민락동 113-31 
석화촌,45점,5.0점,광안리 | 굴요리   굴보쌈,부산시 수영구 민락동 178-12 
OBPC 광안점,45점,4.6점,광안리 | 피자집   피자,부산광역시 수영구 민락동 181-79 
집밥예인,45점,5.0점,광안리 | 밥집   집밥,부산광역시 수영구 민락동 171-2 
스타벅스 광안수변공원점,45점,4.0점,광안리 | 카페   카스텔라,부산광역시 수영구 민락동 181-223 
나사리식당 광안점,45점,5.0점,광안리 | 충무김밥   해물칼국수,부산광역시 수영구 민락동 177-3 
카페인차저,45점,4.5점,광안리 | 에스프레소바   아메리카노,부산광역시 수영구 민락동 179-11 
황금어장,44점,4.5점,광안리 | 장어구이   장어,부산광역시 수영구 민락동 181-154 
대영횟집,44점,4.8점,광안리 | 자연산횟집   횟집,부산광역시 수영구 민락동 110-50 
광안리 막창집,44점,4.3점,광안리 | 막창   곱창전골,부산광역시 수영구 민락동 176-1 
마라도횟집,44점,3.7점,광안리 | 해산물   오마카세,부산광역시 수영구 민락동 34-15 
henry17,44점,5.0점,광안리 | 위스키바   위스키,부산광역시 수영구 민락동 171-23 
광안다찌,44점,3.9점,광안리 | 다찌   전복죽,부산광역시 수영구 민락동 110-50 
민락어민활어직판장,44점,3.9점,광안리 | 회센터   활어,부산광역시 수영구 민락동 113-51 
사카바,43점,4.2점,광안리 | 이자카야   야키토리,부산광역시 수영구 민락동 182-5 
광안다이닝,43점,4.4점,광안리 | 한우오마카세   양식,부산광역시 수영구 민락동 181-228 
수정궁,43점,5.0점,광안리 | 횟집   활어,부산시 수영구 민락동 181-166 
갈삼구이,43점,4.0점,광안리 | 조개요리   갈삼구이,부산광역시 수영구 민락동 181-86 
치킨버거클럽,43점,4.0점,광안리 | 수제버거   치킨버거,부산광역시 수영구 민락동 163-5 
칠성횟집,43점,4.0점,광안리 | 매운탕   잡어,부산시 수영구 민락동 177-8 
디스크도넛커피스탠드,43점,3.7점,광안리 | 커피   도넛,부산광역시 수영구 민락동 166-19 
베지나랑,43점,4.6점,광안리 | 비건   비건식당,부산광역시 수영구 민락동 110-54 
공차 광안리점,43점,4.2점,광안리 | 버블티   밀크티,부산광역시 수영구 민락동 179-19 
민락회타운,43점,4.8점,광안리 | 회센터   횟집,부산광역시 수영구 민락동 181-84 
은해갈치,43점,3.5점,부산광안리 | 갈치구이   갈치,부산광역시 수영구 민락동 181-68 
안쵸비,42점,4.0점,광안리 | 파스타   아란치니,부산광역시 수영구 민락동 24-31 
홍유단,42점,4.8점,민락동 | 중식당   동파육,부산광역시 수영구 민락동 181-223 
일리카이트,42점,4.0점,부산광역시 | 카페   크림브륄레,부산광역시 수영구 민락동 31-25 
옥이네밀면칼국수,42점,3.9점,광안리 | 칼국수   밀면,부산광역시 수영구 민락동 683-26 
광안리 대교밀면,42점,4.3점,광안리 | 갈비탕   밀면,부산광역시 수영구 민락동 34-7 
스미비야키 파도,42점,4.4점,광안리 | 숯불구이   닭다리살구이,부산광역시 수영구 민락동 185-8 
네이키드에이프 밀락더마켓점,42점,4.0점,광안리 | 맥주   프렌치프라이,부산광역시 수영구 민락동 113-31 밀락더마켓 2F 
어방참숯장어구이,42점,4.0점,광안리 | 장어   장어구이,부산광역시 수영구 민락동 110-51 
두건쓴형제 광안리점,42점,5.0점,광안리 | 이베리코흑돼지   고기집,부산광역시 수영구 민락동 179-17 
서울상회 수변공원점,41점,5.0점,광안리 | 활어회   횟집,부산 수영구 민락동 110-51 
광안집,41점,5.0점,광안리 | 족발   미니족발,부산광역시 수영구 민락동 741-7 
할리스커피 부산광안해변점,41점,3.9점,광안리 | 커피   딸기스무디,부산광역시 수영구 민락동 178-5 
용가리분식,41점,4.3점,광안리 | 김치전   분식,부산광역시 수영구 민락동 110-28 
There is,41점,4.5점,광안리 | 브런치카페   미트볼,부산광역시 수영구 민락동 173-18 
배스킨라빈스,41점,3.8점,광안리 | 아이스크림   아이스모찌,부산광역시 수영구 민락동 179-13 
뉼리,41점,4.0점,광안리 | 와인바   양식,부산광역시 수영구 민락동 181-86 
금송횟집,41점,5.0점,광안리 | 횟집   이까슈마,부산광역시 수영구 민락동 110-48 
오쪽이락,40점,3.5점,광안리 | 돼지고기   돼지껍데기,부산광역시 수영구 민락동 218-9 
차선책,40점,4.1점,민락동 | 디저트   카페,부산광역시 수영구 민락동 179-11 
푸라닭 부산민락점,40점,4.0점,민락동 | 치킨,부산광역시 수영구 민락동 336-48 
너를담다 수변공원점,40점,5.0점,광안리 | 카페   그릭요거트,부산광역시 수영구 민락동 110-48 바다산책회센터 6층 
프루터리,40점,4.1점,광안리 | 팬케이크   카페,부산 수영구 민락동 220-11 
콩카페 광안리점,40점,4.0점,광안리 | 베트남   코코넛스무디커피,부산광역시 수영구 민락동 177-3 
광안태양,40점,4.7점,광안리 | 이자카야   하이볼,부산광역시 수영구 민락동 181-56 
꽃돼지국밥,40점,5.0점,수영구 | 국밥   돼지국밥,부산광역시 수영구 민락동 165-1 
불타는조개,40점,4.2점,광안리 | 조개구이   횟집,부산 수영구 민락동 110-84 민락회센터 
마니주,40점,4.0점,광안리 | 꼼장어   장어구이,부산광역시 수영구 민락동 110-22 
장덕풍천산삼민물장어,40점,5.0점,광안리 | 장어   민물장어,부산광역시 수영구 민락동 110-17 
보리에 베이커리 앤 델리 밀락더마켓점,40점,4.0점,광안리 | 베이커리   로스트치킨,부산광역시 수영구 민락동 113-31 밀락더마켓 2F 
나포리횟집,40점,4.4점,광안리 | 횟집   흑임자죽,부산광역시 수영구 민락동 110-44 
샤브막심,40점,5.0점,광안리 | 샤브샤브   월남쌈,부산광역시 수영구 민락동 181-223 
사루야,40점,5.0점,광안리 | 일식당,부산광역시 수영구 민락동 110-35 201호 코지코너 
조이풀조이풀,40점,5.0점,,부산시 수영구 민락동 140-5 
백탄,40점,5.0점,광안리 | 일식당,부산광역시 수영구 민락동 218-3 
해광,40점,5.0점,민락동 | 조개구이,부산광역시 수영구 민락동 782 
Street27,39점,5.0점,광안리 | 와인바   술집,부산광역시 수영구 민락동 713-17 2층 
AMA,39점,5.0점,광안리 | 빠에야   스페인요리,부산광역시 수영구 민락동 158-14 
홈우드 광안리,39점,3.5점,광안리 | 브런치   브런치카페,부산광역시 수영구 민락동 110-75 
첨벙,39점,4.0점,부산수영구 | 숙성회   횟집,부산광역시 수영구 민락동 165-12 
포르타나 광안리점,39점,4.3점,광안리 | 마르게리따   피자,부산광역시 수영구 민락동 177-3 
보갱,39점,4.5점,광안리 | 파스타   상하이파스타,부산광역시 수영구 민락동 179-5 
젤라떼리아,39점,3.7점,광안리 | 카페   젤라또,부산광역시 수영구 민락동 110-26 
정말좋은횟집,39점,리뷰없음,광안리 | 횟집   모듬회,부산광역시 수영구 민락동 181-143 
부산 민락동,score,userscore,detailsroca+
