Name,score,userscore,detail
피자헛 부산학장점,15점,리뷰없음,부산 | 퐁듀   피자,부산광역시 사상구 학장동 272-3 
피자에땅 학장점,15점,리뷰없음,부산사상 | 피자   피자전문,부산광역시 사상구 학장동 574-9 
페리카나 학장점,15점,리뷰없음,사상 | 치킨   치킨집,부산광역시 사상구 학장동 541 
처갓집양념치킨 학장점,15점,리뷰없음,부산 | 치킨,부산광역시 사상구 학장동 574-111 
메가커피 학장점,15점,리뷰없음,부산사상 | 카페   커피,부산광역시 사상구 학장동 585-15 
송림보리밥,15점,리뷰없음,부산사상 | 보리밥   비빔국수,부산광역시 사상구 학장동 611-5 
새밭마을행복센터,15점,리뷰없음,부산사상 | 카페   디저트,부산광역시 사상구 학장동 797-6 
요거샌드,15점,리뷰없음,부산사상 | 비건   샌드위치,부산광역시 사상구 학장동 270-1 
떡볶이참잘하는집 떡참 부산학장점,15점,리뷰없음,부산사상 | 떡볶이   떡,부산광역시 사상구 학장동 610-6 
고봉민김밥인 구덕학장점,15점,리뷰없음,부산 | 김밥집   김밥,부산광역시 사상구 학장동 168-1 
소꿉당,15점,리뷰없음,사상 | 카페   저당,부산광역시 사상구 학장동 산149-16 
이디야커피 큰솔2병원점,15점,리뷰없음,부산사상 | 카페   커피,부산광역시 사상구 학장동 400 
마을주막,15점,리뷰없음,부산 | 한정식   두루치기,부산광역시 사상구 학장동 573-1 
파리바게뜨 부산학장점,15점,리뷰없음,부산사상 | 케이크   베이커리,부산광역시 사상구 학장동 820-1 
컴포즈커피 학장공단점,15점,리뷰없음,부산사상 | 카페   커피,부산광역시 사상구 학장동 263-18 
부산낙곱새회관 학장점,15점,리뷰없음,부산 | 낙지요리   낙곱새,부산광역시 사상구 학장동 566 
제우스커피,15점,리뷰없음,부산 | 커피   꽃차,부산광역시 사상구 학장동 585-27 2층 
오케이도매횟집 학장엄궁점,15점,리뷰없음,사상 | 모둠회,부산광역시 사상구 학장동 585-69 
동이비어,15점,리뷰없음,부산사상 | 맥주   호프,부산광역시 사상구 학장동 574-44 
AM보성 & 이모집PM,15점,리뷰없음,부산사상 | 한식,부산광역시 사상구 학장동 610-5 
꼬돌이족발,15점,리뷰없음,부산사상 | 족발,부산광역시 사상구 학장동 541 
정통 홍어,15점,리뷰없음,부산사상 | 홍어삼합   홍어회,부산광역시 사상구 학장동 449-3 
부산 학장동,score,userscore,detailsroca+
