Name,score,userscore,detail
화음 꽃차랑후식,15점,리뷰없음,부산중구 | 찻집,부산광역시 중구 신창동4가 21-3 
키키케이크,15점,리뷰없음,남포동 | 케이크   레터링케이크,부산광역시 중구 신창동1가 36-8 
감천밀면 남포점,15점,리뷰없음,남포 | 밀면,부산광역시 중구 신창동1가 13-6 2층 
자스민,15점,리뷰없음,부산중구 | 카페   커피,부산광역시 중구 신창동1가 16 
수정집,15점,리뷰없음,남포동 | 실비집   가리비찜,부산광역시 중구 신창동4가 44-3 
명품손맛,15점,리뷰없음,광복동 | 불고기국수   육개장,부산광역시 중구 신창동2가 23-3 
109in,15점,리뷰없음,부산중구 | 샌드위치   라면,부산광역시 중구 신창동4가 51-2 
일미단팥죽,15점,리뷰없음,광복동 | 팥빙수   단팥죽,부산광역시 중구 신창동1가 9-2 
꼬맹이무아,15점,리뷰없음,국제시장 | 이색카페,부산광역시 중구 신창동1가 40-3 
우성집,15점,리뷰없음,부산중구 | 한식,부산광역시 중구 신창동4가 27-1 
팥빙수 단팥죽 골목,15점,리뷰없음,남포동 | 단팥죽   팥빙수,부산광역시 중구 신창동4가 4 
아리랑,15점,리뷰없음,부산중구 | 한식,부산광역시 중구 신창동2가 7-3 
신밀양돼지국밥,15점,리뷰없음,부산중구 | 국밥,부산광역시 중구 신창동4가 44-3 
제주생고기마을,15점,리뷰없음,부산중구 | 고기집,부산광역시 중구 신창동1가 40-3 
화승식당,15점,리뷰없음,국제시장 | 비빔밥   낙지볶음,부산광역시 중구 신창동3가 7-5 
지금 Pub & casual space,15점,리뷰없음,부산중구 | 와인   와인바,부산광역시 중구 신창동2가 26-13 
양가네손칼국수,15점,리뷰없음,부산 | 손칼국수   칼국수,부산광역시 중구 신창동4가 44-3 
엘리스까페,15점,리뷰없음,부산중구 | 카페   커피,부산광역시 중구 신창동4가 39-1 
대통밥&보쌈,15점,리뷰없음,남포동 | 대통밥   보쌈,부산광역시 중구 신창동1가 6-1 
마산생아구찜,15점,리뷰없음,부산중구 | 아구찜   생아구찜,부산광역시 중구 신창동1가 40-3 
미센스히긴스쿠키앤커피,15점,리뷰없음,부산 | 카페   커피,부산광역시 중구 신창동1가 8-3 
토스트&커피cafe L,15점,리뷰없음,남포동 | 토스트   커피,부산광역시 중구 신창동1가 16 지하1층 카페엘 
영쿡식당,15점,리뷰없음,부산중구 | 피쉬앤칩스   샌드위치,부산광역시 중구 신창동4가 44-3 
찹쌀탕수육전문점만리,15점,리뷰없음,부산중구 | 중식당   찹쌀탕수육,부산광역시 중구 신창동2가 17-17 
메가MGC커피 광복2호점,15점,리뷰없음,부산중구 | 카페,부산광역시 중구 신창동1가 1-3 
영동설렁탕,15점,리뷰없음,남포동 | 설렁탕,부산광역시 중구 신창동3가 20-2 
어울렁꼬지,15점,리뷰없음,남포동 | 꼬지   염통꼬지,부산광역시 중구 신창동1가 1-3 
매운국물갈비찜,15점,리뷰없음,부산 | 갈비찜   김치찜,부산광역시 중구 신창동1가 40-3 
부산 신창동,score,userscore,detailsroca+
