Name,score,userscore,detail
박민후대구탕,33점,리뷰없음,범내골 | 기사식당   대구탕,부산광역시 부산진구 범천동 851-1 
명태집딸,33점,0점,부산 | 육전   실비집,부산광역시 부산진구 범천동 841-222 
라온파티뷔페,33점,4.5점,범내골 | 한식뷔페,부산광역시 부산진구 범천동 862-1 알리안츠생명빌딩 
조흥식당,33점,리뷰없음,부산 | 쭈꾸미   두루치기,부산광역시 부산진구 범천동 839-6 
자갈치 보리밥 선지국,33점,4.0점,부산 | 보리밥   선지국,부산광역시 부산진구 범천동 839-409 
그린키친,32점,4.0점,범내골 | 샐러드   훈제오리,부산 부산진구 범천동 854-2 1층상가 101호 그린키친 
황금밀면 범천동본점,32점,0점,범내골 | 종합분식   밀면,부산광역시 부산진구 범천동 869-30 
육해공포차,32점,리뷰없음,범내골 | 포장마차,부산광역시 부산진구 범천동 870-55 
고향통닭,32점,리뷰없음,범내골 | 치킨   통닭,부산광역시 부산진구 범천동 871-23 
더파티 범일점,32점,리뷰없음,부산 | 뷔페   스튜,부산광역시 부산진구 범천동 839-48 
파더스,32점,리뷰없음,범내골 | 펍레스토랑   돈까스,부산광역시 부산진구 범천동 871-1 
강원도산골손칼국수,32점,리뷰없음,부산 | 손칼국수   김치말이국수,부산광역시 부산진구 범천동 838-11 
꾸브라꼬 숯불두마리치킨 범천점,31점,5.0점,부산 | 치킨,부산광역시 부산진구 범천동 1230-72 
진영곱창,31점,리뷰없음,부산 | 곱창   곱창전골,부산광역시 부산진구 범천동 850-510 
파리바게뜨 부산금융단지점,31점,5.0점,부산 | 베이커리   바게뜨,부산광역시 부산진구 범천동 842-8 
은화수식당,31점,리뷰없음,부산 | 돈가스   돈까스,부산광역시 부산진구 범천동 844-65 
네네치킨 범천점,31점,4.5점,부산진구 | 치킨,부산광역시 부산진구 범천동 1644 지상1층-106 
조방낙지,31점,리뷰없음,범내골 | 낙지   낙곱새,부산 부산진구 범천동  
블루샥 범일,31점,3.0점,범일역 | 밀크티   카페,부산광역시 부산진구 범천동 839-212 
먹고식당,31점,리뷰없음,부산진구 | 파불고기   버섯전골,부산광역시 부산진구 범천동 871-1 
조방왕새우,31점,리뷰없음,부산진구 | 해물   새우튀김,부산광역시 부산진구 범천동 840-3 
경성설렁탕,31점,4.6점,부산 | 설렁탕   한우스지,부산광역시 부산진구 범천동 1298-100 
서면칼국수,31점,리뷰없음,범내골 | 칼국수   해물파전,부산광역시 부산진구 범천동 857-11 
투썸플레이스,31점,5.0점,서면 | 카페   프라페,부산광역시 부산진구 범천동 851-11 
미진축산 범천점,31점,3.0점,부산진구 | 돼지목살   고기집,부산광역시 부산진구 범천동 839-1 
합천식당,31점,리뷰없음,부산 | 국밥   돼지국밥,부산광역시 부산진구 범천동 839-411 
밥상극장,31점,리뷰없음,범내골 | 뷔페   한식뷔페,부산광역시 부산진구 범천동 869-7 
태호양꼬치,31점,4.0점,범내골역 | 양꼬치,부산광역시 부산진구 범천동 848-22 
현대포장마차,31점,4.0점,부산 | 포장마차   실내포차,부산광역시 부산진구 범천동 62-167 
소문난구포집,31점,리뷰없음,범내골 | 한식   뽈찜,부산광역시 부산진구 범천동 858-27 
매운떡볶이,31점,리뷰없음,부산 | 떡볶이   떡,부산광역시 부산진구 범천동 844-35 
성원,31점,리뷰없음,범내골역 | 갈비찜   돌솥밥,부산광역시 부산진구 범천동 881-45 
본죽 범내골역점,31점,리뷰없음,서면 | 죽집   삼계전복죽,부산광역시 부산진구 범천동 877-1 
기와집아구찜,31점,리뷰없음,서면 | 아구찜   해물찜,부산광역시 부산진구 범천동 1302-431 
꾸바꾸바 치킨호프범천점,31점,5.0점,부산 | 치킨,부산광역시 부산진구 범천동 1254-5 
디디씨치킨 범천점,31점,5.0점,범내골 | 치킨   크리스피치킨,부산광역시 부산진구 범천동 844-2 
원조명태갈비찌짐,31점,리뷰없음,부산 | 요리주점   명태갈비,부산광역시 부산진구 범천동 840-48 원조명태갈비찌짐 
연돼지국밥 범천점,31점,2.2점,범내골 | 돼지국밥   수육,부산광역시 부산진구 범천동 853-25 
일차횟집,31점,3.0점,부산 | 횟집   모듬회,부산광역시 부산진구 범천동 841-36 
교통부칼국수,31점,리뷰없음,부산 | 칼국수,부산광역시 부산진구 범천동 1650 
대송초밥,31점,리뷰없음,범내골 | 코스요리   회초밥,부산광역시 부산진구 범천동 848-22 
수복포차,31점,리뷰없음,범내골 | 포차   문어수육,부산광역시 부산진구 범천동 873-52 
장어나라,31점,리뷰없음,부산 | 장어구이   장어,부산광역시 부산진구 범천동 840-47 
불막열삼 범천점,31점,리뷰없음,부산 | 삼겹살   막창,부산 부산진구 범천동 944-1 경남아파트 상가 
중앙숯불갈비,31점,리뷰없음,범내골 | 돼지갈비   숯불갈비,부산광역시 부산진구 범천동 847-32 
포항횟집,31점,리뷰없음,부산 | 횟집   회비빔밥,부산광역시 부산진구 범천동 840-1 
중앙밀면,31점,리뷰없음,범일역 | 국수   얼큰칼국수,부산광역시 부산진구 범천동 846-11 
홍두깨칼국수,31점,리뷰없음,범내골 | 칼국수   들깨칼국수,부산광역시 부산진구 범천동 868-7 
와우신내떡 부산범천점,31점,리뷰없음,범내골 | 떡볶이   튀김,부산광역시 부산진구 범천동 857-1 
남도식당,31점,리뷰없음,부산 | 육개장   김치전골,부산광역시 부산진구 범천동 839-16 
범내골돼지꼬리,31점,리뷰없음,범내골 | 갈비   돼지꼬리,부산광역시 부산진구 범천동 859-14 
코코쿡 문현금융단지점,31점,리뷰없음,부산진구 | 샤브샤브,부산광역시 부산진구 범천동 842-8 
미식가의구이 2호점,31점,리뷰없음,범일역 | 고기집   구이,부산광역시 부산진구 범천동 841-217 
한우만공격,31점,리뷰없음,범내골 | 한우   한우모듬,부산광역시 부산진구 범천동 842-7 
범천가야밀면,31점,리뷰없음,부산 | 밀면,부산광역시 부산진구 범천동 842-17 
문현숯불곱창,31점,리뷰없음,범내골 | 숯불곱창,부산광역시 부산진구 범천동 846-1 
대가밀면,31점,리뷰없음,범내골 | 한식   비빔밀면,부산광역시 부산진구 범천동 854-9 
오니비 범천점,31점,5.0점,범내골 | 이자카야   명란구이,부산광역시 부산진구 범천동 847-32 
베트남노상식당 부산서면점,31점,리뷰없음,부산진구 | 쌀국수   똠양꿍,부산광역시 부산진구 범천동 1234-10 
해뜰마루감자탕 범일본점,31점,4.5점,범내골 | 감자탕   간장뼈찜,부산광역시 부산진구 범천동 848-20 
한마당 통영숯불 장어구이,31점,리뷰없음,부산진구 | 장어,부산광역시 부산진구 범천동 854-12 
소소감자탕,31점,리뷰없음,범내골역 | 감자탕   소곱창전골,부산광역시 부산진구 범천동 1252-1 
브라운도트,31점,리뷰없음,서면 | 밀면   녹차,부산광역시 부산진구 범천동 858-52 
나금이네,31점,리뷰없음,서면 | 매운탕   내장,부산광역시 부산진구 범천동 869-32 
덕선제과,31점,리뷰없음,부산 | 빵집   팥빵,부산광역시 부산진구 범천동 1515-134 
이모활어횟집,31점,리뷰없음,부산 | 횟집,부산광역시 부산진구 범천동 840-14 
동원횟집,31점,리뷰없음,부산 | 횟집,부산광역시 부산진구 범천동 840-51 
맛골힘탕,31점,5.0점,범내골 | 바다장어   장어탕,부산광역시 부산진구 범천동 849-12 
카페보리,31점,리뷰없음,부산시 | 루프탑   카페,부산광역시 부산진구 범천동 854-31 
시골밥상,31점,리뷰없음,서면 | 시골밥상   돌솥비빔밥,부산광역시 부산진구 범천동 1215-22 
강가네손만두 범천동점,31점,리뷰없음,범내골 | 손만두,부산광역시 부산진구 범천동 857-7 
메가커피,31점,0점,범내골 | 카페   커피,부산광역시 부산진구 범천동 859-16 
한솥도시락,31점,리뷰없음,범내골 | 도시락   치킨마요,부산광역시 부산진구 범천동 877-1 
마루양곱창,31점,리뷰없음,부산 | 대창   양곱창,부산광역시 부산진구 범천동 839-1 
태화반점,31점,리뷰없음,부산진구 | 짜장면   중화요리,부산광역시 부산진구 범천동 842-10 
하이오커피 범내골점,15점,5.0점,범내골 | 카페   커피,부산광역시 부산진구 범천동 864-1 
꼬마김밥과우동,15점,5.0점,범내골 | 충무김밥   꼬마김밥,부산광역시 부산진구 범천동 854-7 
돈짱맛짱,15점,5.0점,범내골 | 한식   대패삼겹,부산광역시 부산진구 범천동 844-53 
동천양곱창 본점,15점,4.0점,부산 | 곱창   곱창전골,부산광역시 부산진구 범천동 840-13 
부산 범천동,score,userscore,detailsroca+
