Name,score,userscore,detail
구기영조방낙지,41점,4.0점,동래 | 낙지   낙곱새,부산광역시 동래구 명장동 63-4 
수복돼지국밥,41점,3.8점,명장역 | 돼지국밥   수육백반,부산광역시 동래구 명장동 57-18 
일미 만두 칼국수,41점,5.0점,동래 | 만두   만두칼국수,부산광역시 동래구 명장동 61-2 
마루샤브,37점,5.0점,명장역 | 샤브샤브뷔페   샤브샤브,부산광역시 동래구 명장동 23-2 
태산손만두칼국수,36점,0점,동래 | 손만두   손만두칼국수,부산광역시 동래구 명장동 22-21 
뚱삼이와대삼이 서원시장점,36점,5.0점,서원시장 | 대패삼겹살   삼겹살,부산광역시 동래구 명장동 67-43 
풍성한밥상,36점,4.3점,부산 | 제육   돌솥비빔밥,부산광역시 동래구 명장동 300-69 
커피에세이,35점,4.0점,명장역 | 자메이카   커피,부산광역시 동래구 명장동 132-4 
맘스팝스,34점,5.0점,동래 | 파스타   바베큐,부산 동래구 명장동 63-9 101동 101호 
후라이드참잘하는집 명장안락점,33점,5.0점,동래 | 치킨   양념치킨,부산광역시 동래구 명장동 24-1 
파파손만두 명장동점,33점,4.6점,서원시장 | 만두   손만두,부산시 동래구 명장동 67-42 
화화돼지왕갈비,31점,리뷰없음,부산 | 돼지갈비   돼지왕갈비,부산광역시 동래구 명장동 300-77 
고혼,31점,3.6점,동래 | 정육식당   고기집,부산광역시 동래구 명장동 318-1 
진선미오리불고기,31점,4.0점,동래 | 추어탕   오리불고기,부산광역시 동래구 명장동 321-8 
장산수구레국밥,31점,0점,부산 | 국밥,부산시 동래구 명장동 136-27 
한식당,31점,리뷰없음,부산동래 | 한식당,부산광역시 동래구 명장동 139-5 
반올림피자샵 부산 안락명장점,31점,4.0점,부산 | 피자   치즈링,부산광역시 동래구 명장동 29-131 
쏘유디저트,31점,리뷰없음,부산 | 마들렌   디저트,부산광역시 동래구 명장동 260-6 
해림촌횟집,31점,리뷰없음,부산 | 회덮밥   횟집,부산광역시 동래구 명장동 321-9 
빵그레,31점,리뷰없음,명장역 | 빵집   빵,부산광역시 동래구 명장동 62-22 
기라성,31점,리뷰없음,부산 | 짬뽕   중국집,부산광역시 동래구 명장동 29-6 
은바다횟집,31점,리뷰없음,명장역 | 모듬회   매운탕,부산광역시 동래구 명장동 61-10 
진만두가 명장점,31점,0점,부산동래 | 만두   찐빵,부산광역시 동래구 명장동 147-15 
소문난칼국수,31점,리뷰없음,동래 | 손칼국수   칼국수,부산광역시 동래구 명장동 135-13 
새맛보리밥,31점,리뷰없음,부산동래 | 보리밥,부산광역시 동래구 명장동 136-14 
놋그릇막걸리,31점,리뷰없음,부산 | 막걸리   정구지전,부산 동래구 명장동 132-41 
복만두,31점,리뷰없음,부산동래 | 만두   김치만두,부산광역시 동래구 명장동 147-9 
국가대표109 명장점,31점,리뷰없음,동래구 | 고기무한리필,부산광역시 동래구 명장동 300-78 
모구모구과자점 인 명장,31점,리뷰없음,부산 | 과자점   쿠키,부산광역시 동래구 명장동 623 
시싯골아구찜,31점,리뷰없음,부산 | 아구찜,부산광역시 동래구 명장동 279-54 
석대문현곱창,31점,리뷰없음,서원시장 | 곱창   수구리전골,부산광역시 동래구 명장동 61-22 
다산식육식당,31점,리뷰없음,부산 | 돼지고기   식육식당,부산광역시 동래구 명장동 60-35 
타코칩스,31점,리뷰없음,동래 | 타코야끼   타코,부산광역시 동래구 명장동 25-59 
한솥도시락,31점,리뷰없음,부산 | 도시락,부산광역시 동래구 명장동 62-2 
파스타보이즈 안락점,15점,5.0점,부산동래 | 양식   파스타,부산광역시 동래구 명장동 153-52 
카페 원플러스원 명장점,15점,리뷰없음,부산 | 카페,부산시 동래구 명장동 22-15 
영심이네반찬집,15점,리뷰없음,동래구 | 반찬가게,부산광역시 동래구 명장동 153-10 
7번가피자,15점,리뷰없음,안락동 | 피자   불갈비,부산광역시 동래구 명장동 62-19 
가장맛있는족발,15점,리뷰없음,동래 | 족발   직화불족발,부산광역시 동래구 명장동 321-26 
설빙,15점,리뷰없음,부산 | 빙수   인절미빙수,부산광역시 동래구 명장동 60-13 
에이스치킨,15점,리뷰없음,부산 | 치킨   후라이드,부산광역시 동래구 명장동 25-49 
만복관,15점,리뷰없음,안락동 | 중화요리   중국집,부산광역시 동래구 명장동 147-67 매장방문가격입니다^^배달가격은 틀려요 
BBQ치킨 부산명서점,15점,리뷰없음,부산 | 치킨,부산광역시 동래구 명장동 321-61 
풍년떡방앗간,15점,리뷰없음,부산동래 | 떡집,부산광역시 동래구 명장동 309-4 
피자헛 명장점,15점,리뷰없음,부산동래 | 피자,부산광역시 동래구 명장동 489-24 
춘하추동칼국수 명장점,15점,리뷰없음,안락동 | 칼국수   냉콩칼국수,부산광역시 동래구 명장동 62-15 
셰프의연구소 나나푸드,15점,리뷰없음,부산동래 | 양식,부산광역시 동래구 명장동 145-47 
지코바치킨 명장점,15점,리뷰없음,명장역 | 치킨,부산광역시 동래구 명장동 57-10 
배떡 반여명장점,15점,리뷰없음,부산 | 로제떡볶이   떡볶이,부산광역시 동래구 명장동 148-27 
손짜장일번지,15점,리뷰없음,부산동래 | 짜장면   중국집,부산광역시 동래구 명장동 524-1 
텐퍼센트커피 명장1동점,15점,리뷰없음,부산동래 | 커피   카라멜라떼,부산광역시 동래구 명장동 105-5 
해림아구찜,15점,리뷰없음,서원시장 | 아구찜   대구뽈찜,부산광역시 동래구 명장동 29-127 
라잇미업,15점,리뷰없음,명장역 | 디저트카페   스모어,부산광역시 동래구 명장동 135-65 
하나곰장어,15점,리뷰없음,부산동래 | 꼼장어   먹장어,부산광역시 동래구 명장동 321-100 
대박맛김치찜,15점,리뷰없음,명장역 | 김치찜   한식,부산광역시 동래구 명장동 145-16 
히야숯불두마리치킨,15점,리뷰없음,동래구 | 양념치킨   후라이드,부산광역시 동래구 명장동 491-19 
청해수산횟집,15점,리뷰없음,동래구 | 생선회   매운탕,부산광역시 동래구 명장동 59-14 
청도원 명장점,15점,리뷰없음,부산 | 중식당,부산광역시 동래구 명장동 148-21 
