Name,score,userscore,detail
곱창이야기 부산대점,41점,4.7점,부산대 | 곱창   양볶음밥,부산광역시 금정구 장전동 417-33 
제주바른돼지,40점,5.0점,온천장 | 오겹살   미나리삼겹살,부산광역시 금정구 장전동 542-29 
도야지면옥,40점,4.2점,부산대 | 고기국수   얼큰고기국수,부산광역시 금정구 장전동 643-289 
야마즈미우동,40점,4.0점,부산대 | 우동,부산광역시 금정구 장전동 388-43 
일월육일,40점,4.3점,부산대 | 가리비구이   이자카야,부산 금정구 장전동 419-20 
브로넛,40점,4.4점,부산대 | 카페   도넛,부산광역시 금정구 장전동 302-10 
하나이미,40점,4.1점,부산금정구 | 일식당   돈토로동,부산광역시 금정구 장전동 414-11 
도아,40점,5.0점,구서동 | 돈카츠   돈까스,부산광역시 금정구 장전동 293-175 
타코노유메,40점,4.4점,부산대 | 타코야끼   타코,부산광역시 금정구 장전동 643-333 
타코야키 코코네,40점,5.0점,부산대 | 타코야끼,부산광역시 금정구 장전동 293-4 
땡삼이닭도리,40점,4.4점,부산금정구 | 닭도리탕,부산광역시 금정구 장전동 389-14 
샨샨,39점,5.0점,부산대역 | 우롱차   홍차,부산광역시 금정구 장전동 315-6 
로제이브커피,39점,4.6점,부산대 | 커피   크로플,부산 금정구 장전동 387-17 
비윤,39점,3.9점,부산대 | 카페   바닐라라떼,부산광역시 금정구 장전동 293-61 
와플대학 부산대캠퍼스,39점,4.0점,부산대 | 와플   아이스크림와플,부산광역시 금정구 장전동 414-3 태양빌딩 
오유미당,39점,4.4점,구서역 | 돈카츠   치즈돈까스,부산광역시 금정구 장전동 62-5 
원조밀면,39점,5.0점,부산대 | 한식   비빔밀면,부산 금정구 장전동 233-6 
펠로,39점,4.5점,부산대 | 파스타   피자,부산광역시 금정구 장전동 425-14 
리멘시타,39점,4.0점,부산대 | 화덕피자   파스타,부산광역시 금정구 장전동 420-43 
11월29일,39점,4.5점,부산대 | 카페   마카롱,부산광역시 금정구 장전동 302-10 
진국명가 부산대점,39점,3.7점,부산대 | 돼지국밥   순대전골,부산광역시 금정구 장전동 419-11 
노브랜드버거 부산대점,39점,5.0점,부산대 | 햄버거   버거,부산광역시 금정구 장전동 413-17 
소밤,39점,5.0점,부산대 | 두부김치   스지오뎅탕,부산광역시 금정구 장전동 420-38 
뭄바이,38점,5.0점,부산대 | 인도커리   인도요리,부산광역시 금정구 장전동 409-15 2층 
더돈까스,38점,4.4점,부산대 | 돈까스   매운돈까스,부산광역시 금정구 장전동 300-11 
이승윤의 알통떡강정 부산장전점,38점,4.4점,장전역 | 닭강정   떡강정,부산광역시 금정구 장전동 157-22 
스시마이우 부산대점,38점,4.1점,부산광역시 | 회전초밥   스시,부산광역시 금정구 장전동 413-11 
서양식당,38점,5.0점,부산대 | 파스타   양식,부산광역시 금정구 장전동 422-1 
리디앤폴,38점,3.8점,구서동 | 브런치카페   카페,부산광역시 금정구 장전동 90-10 
카페 샵원,38점,5.0점,부산대 | 카페   아메리카노,부산광역시 금정구 장전동 233-18 1층 카페샵원 
소다미김밥,38점,3.9점,부산대 | 김밥   소다,부산광역시 금정구 장전동 419-10 
장수돌곱창,38점,5.0점,온천장 | 곱창   소곱창전골,부산광역시 금정구 장전동 617-17 
돼지집딸,38점,5.0점,부산대 | 오겹살   고기집,부산광역시 금정구 장전동 417-25 
장터,38점,5.0점,부산대 | 한식   직화구이,부산광역시 금정구 장전동 204-12 
교토밥상,38점,4.3점,부산대 | 규카츠   덮밥,부산광역시 금정구 장전동 418-13 
라쿵푸마라탕 부산대점,38점,4.6점,부산대 | 중식당   마라탕,부산광역시 금정구 장전동 312-17 
dose coffee,38점,5.0점,부산대 | 케익   카페,부산 금정구 장전동 414-38 
텐동롯코,38점,4.0점,부산대 | 텐동   모리소바,부산광역시 금정구 장전동 423-36 
밀실,38점,4.2점,부산금정구 | 와인   하이볼,부산광역시 금정구 장전동 394-1 
나유타 카페,37점,5.0점,부산대 | 비건   비건식당,부산광역시 금정구 장전동 155-17 
하루나,37점,4.5점,부산대 | 카페   디저트,부산광역시 금정구 장전동 300-13 
서빙고,37점,4.0점,부산대 | 옛날팥빙수   빙수,부산광역시 금정구 장전동 293-90 
컬러드,37점,5.0점,부산금정구 | 수제맥주   펍,부산광역시 금정구 장전동 424-28 
칠성돌곱창,37점,3.4점,부산대 | 곱창   곱창구이,부산광역시 금정구 장전동 422-7 
테라스원,37점,4.4점,부산대 | 맥주집   루프탑,부산광역시 금정구 장전동 643-117 
설어정 부산대점,37점,4.0점,부산대 | 스테이크   명태초무침,부산 금정구 장전동 293-76 
스타벅스 부산대점,37점,4.1점,부산대 | 카페   레모네이드,부산광역시 금정구 장전동 310-3 건우빌딩 
웍헤이,37점,5.0점,금정구 | 퓨전음식   쌀국수,부산광역시 금정구 장전동 293-155 
일가인,37점,4.0점,부산대 | 가정식요리   중국가정식,부산광역시 금정구 장전동 152-23 
롯데리아 부산대점,37점,4.0점,부산대 | 버거   새우버거,부산광역시 금정구 장전동 421-2 
칼맛나는 푸짐한횟집,37점,4.0점,부산대 | 횟집   모듬회,부산광역시 금정구 장전동 412-10 
카페싱긋,37점,5.0점,부산대 | 샌드위치   카페,부산광역시 금정구 장전동 360-8 
부산 장전동,score,userscore,detailsroca+
