Name,score,userscore,detail
부암스커피,31점,리뷰없음,당감동 | 커피   카페,부산광역시 부산진구 부암동 724-1 101호 신흥빌딩 
가마솥순두부,31점,리뷰없음,전포동 | 순두부,부산광역시 부산진구 부암동 32-8 
갓블유피자 본점,31점,리뷰없음,서면 | 피자   치킨,부산광역시 부산진구 부암동 746 
길림성,31점,리뷰없음,부산진구 | 짬뽕   중국집,부산광역시 부산진구 부암동 42-21 
단물곤물 부암점,31점,리뷰없음,당감동 | 찜닭   백숙,부산광역시 부산진구 부암동 301-33 지하1층 
미향,31점,리뷰없음,부산진구 | 한정식,부산광역시 부산진구 부암동 257 
뽕여사반점,31점,리뷰없음,부산진구 | 중국집   짬뽕,부산광역시 부산진구 부암동 123-12 
원조가야밀면,31점,리뷰없음,부산진구 | 냉면   만두백반,부산 부산진구 부암동 80-75 
청년다방,31점,리뷰없음,부산진구 | 다방   차돌떡볶이,부산광역시 부산진구 부암동 123-12 
다기야기,31점,리뷰없음,부산 | 치맥   치킨,부산광역시 부산진구 부암동 80-21 
부영칼국수,31점,리뷰없음,당감동 | 수제비   손칼국수,부산광역시 부산진구 부암동 725 
맛있는칼국수,31점,리뷰없음,당감동 | 칼국수   만두,부산광역시 부산진구 부암동 381-7 
포항물회,31점,리뷰없음,당감동 | 매운탕   물회,부산광역시 부산진구 부암동 408-2 
양정명동찌개마을 당감점,31점,리뷰없음,부산진구 | 찌개   돼지고기김치찌개,부산광역시 부산진구 부암동 345-45 
미락일식,31점,리뷰없음,당감동 | 초밥   일식,부산광역시 부산진구 부암동 505-1 
맘스터치 시민공원점,31점,리뷰없음,부산시 | 치킨   햄버거,부산광역시 부산진구 부암동 96-11 
봇대,31점,리뷰없음,부산 | 생선회,부산광역시 부산진구 부암동 303-6 
텐퍼센트커피 부산시민공원점,31점,리뷰없음,부산진구 | 커피   카페,부산광역시 부산진구 부암동 96-7 
해촌산오징어물회,31점,리뷰없음,당감동 | 횟집   산오징어물회,부산광역시 부산진구 부암동 500 
양돈산업,31점,리뷰없음,당감동 | 삼겹살   숙성생삼겹살,부산광역시 부산진구 부암동 504 
요리하는집,31점,리뷰없음,당감동 | 중식   고추잡채,부산광역시 부산진구 부암동 388-1 
막끌리네,31점,리뷰없음,당감동 | 요리주점   꽁치김치찌개,부산광역시 부산진구 부암동 594-5 
류길상피자 당감점,31점,리뷰없음,당감동 | 피자   슈퍼슈프림,부산광역시 부산진구 부암동 467-4 
승승삼겹 시민공원부암점,15점,4.0점,부산시 | 흑돼지   차돌우삼겹,부산광역시 부산진구 부암동 80-50 
동근이숯불두마리치킨,15점,5.0점,부산진구 | 숯불치킨   후라이드,부산광역시 부산진구 부암동 332-10 
피자헛,15점,리뷰없음,부산시 | 퐁듀   피자,부산광역시 부산진구 부암동 80-50 
이솝,15점,리뷰없음,부산진구 | 카페   레드벨벳케이크,부산광역시 부산진구 부암동 384-15 
본죽,15점,리뷰없음,당감동 | 불고기   전복죽,부산광역시 부산진구 부암동 346-15 
아서원,15점,리뷰없음,당감동 | 중국집   탕수육,부산광역시 부산진구 부암동 408-4 
푸라닭,15점,리뷰없음,당감동 | 치킨   닭,부산광역시 부산진구 부암동 381-7 
던킨도너츠 롯데마트부암점,15점,리뷰없음,부산 | 도너츠,부산광역시 부산진구 부암동 257 
피자에땅 당감점,15점,리뷰없음,당감동 | 피자,부산광역시 부산진구 부암동 384-12 
다래식당,15점,리뷰없음,부산진구 | 한식,부산광역시 부산진구 부암동 670-14 
화로막창,15점,리뷰없음,부산진구 | 막창   돼지막창,부산광역시 부산진구 부암동 18-63 
엔제리너스커피 롯데키즈마트부산TO점,15점,리뷰없음,부산진구 | 커피   카페,부산광역시 부산진구 부암동 257 
자금성,15점,리뷰없음,서면 | 짜장면   중국집,부산광역시 부산진구 부암동 124-79 
로띠번 연지점 연지점,15점,리뷰없음,부산진구 | 빵집,부산광역시 부산진구 부암동 309-1 
일품미소,15점,리뷰없음,부산진구 | 소고기   고기집,부산광역시 부산진구 부암동 305-20 
중국관,15점,리뷰없음,부산진구 | 탕수육   중국집,부산광역시 부산진구 부암동 320-71 
꾸바꾸바 당감점,15점,리뷰없음,당감동 | 숯불바베큐   숯불양념바베큐,부산광역시 부산진구 부암동 426-1 
더벤티,15점,리뷰없음,부산 | 카페,부산 부산진구 부암동 725 당감뜨란채아파트 
스탠드커피,15점,리뷰없음,부산 | 카페,부산 부산진구 부암동 538-5 1층 
뷰베트,15점,리뷰없음,부산 | 맥주   호프,부산 부산진구 부암동 746 상가1동 1층 107호 
김가네김밥 부암점,15점,리뷰없음,부산시 | 김밥집   김밥,부산광역시 부산진구 부암동 80-23 
디저트39 부산시민공원점,15점,리뷰없음,부산진구 | 커피   카페,부산광역시 부산진구 부암동 96-11 
씨에이치숯불치킨치킨홀릭,15점,리뷰없음,부산진구 | 치킨   숯불치킨,부산광역시 부산진구 부암동 329-2 
쭈대가 제육대가 서면점,15점,리뷰없음,부산진구 | 제육,부산광역시 부산진구 부암동 117-36 지하1층() 
BHC치킨 당감부암점,15점,리뷰없음,부산 | 치킨   핫도그,부산광역시 부산진구 부암동 560-14 
7번가피자 연지초읍시민공원점,15점,리뷰없음,부산 | 피자,부산광역시 부산진구 부암동 301-37 
빅스타피자 서면점,15점,리뷰없음,서면 | 피자   시카고피자,부산광역시 부산진구 부암동 735 
가마솥돼지국밥,15점,리뷰없음,부산진구 | 돼지국밥,부산광역시 부산진구 부암동 500-6 
용덕장코다리 당감직영점,15점,리뷰없음,당감동 | 코다리찜   코다리,부산광역시 부산진구 부암동 387-5 
김밥천국 플러스,15점,리뷰없음,부산진구 | 김밥   라면,부산광역시 부산진구 부암동 580 
수계찜닭 부산본점,15점,리뷰없음,부산진구 | 한식   야채찜닭,부산광역시 부산진구 부암동 137-17 2층 수계찜닭 본점 
스윗가든,15점,리뷰없음,부산진구 | 베이커리,부산광역시 부산진구 부암동 751 
김밥천국,15점,리뷰없음,부산진구 | 김밥   분식,부산광역시 부산진구 부암동 63-3 
김밥천국당감점 김밥천국당감점,15점,리뷰없음,부산진구 | 김밥   분식,부산광역시 부산진구 부암동 722-3 
럽잇케이크,15점,리뷰없음,당감동 | 케이크   레터링케이크,부산광역시 부산진구 부암동 409-11 1층 LUVEAT CAKE 
수내닭꼬치 부암점,15점,리뷰없음,당감동 | 닭꼬치   떡닭꼬치,부산광역시 부산진구 부암동 722-3 
백양포차,15점,리뷰없음,부산진구 | 포차   요리주점,부산광역시 부산진구 부암동 506-12 
불막열삼 부암점,15점,리뷰없음,부산진구 | 막창   삼겹살,부산광역시 부산진구 부암동 724 
싸 돼지의 품격,15점,리뷰없음,부산진구 | 고기집   삼겹살,부산광역시 부산진구 부암동 80-23 
카페재재,15점,리뷰없음,부산광역시 | 카페   플레인스콘,부산광역시 부산진구 부암동 689-1 
카페노르딕,15점,리뷰없음,부산 | 로스팅   카페,부산광역시 부산진구 부암동 18-9 
떡군이네떡볶이 부산진구점,15점,리뷰없음,부산진구 | 떡볶이   분식,부산광역시 부산진구 부암동 351-7 
왕가우육면,15점,리뷰없음,부산진구 | 우육면   중식,부산광역시 부산진구 부암동 739 103호 
슬림푸드샐러드 서면점,15점,리뷰없음,부산진구 | 샐러드,부산광역시 부산진구 부암동 746 
희망이 밥도둑집,15점,리뷰없음,부산진구 | 생선회,부산광역시 부산진구 부암동 582-17 
돈마네감자탕,15점,리뷰없음,부산진구 | 감자탕,부산광역시 부산진구 부암동 339-12 
스시정,15점,리뷰없음,당감동 | 초밥   스시,부산광역시 부산진구 부암동 751 
BHC치킨 부암점,15점,리뷰없음,부산진구 | 치킨   치즈볼,부산광역시 부산진구 부암동 48-3 상가 107, 108호 
동원횟집,15점,리뷰없음,부산진구 | 물회   횟집,부산광역시 부산진구 부암동 346-1 
황금이네,15점,리뷰없음,부산진구 | 꼬막무침   생선구이,부산광역시 부산진구 부암동 387-11 
브라다나스,15점,리뷰없음,부산 | 카페   커피,부산광역시 부산진구 부암동 304-1 
카츠래요,15점,리뷰없음,부산진구 | 돈카츠   히레카츠,부산광역시 부산진구 부암동 343-112 
맛나찹쌀꽈배기,15점,리뷰없음,당감동 | 베이커리   찹쌀꽈배기,부산광역시 부산진구 부암동 428-3 
요기오면,15점,리뷰없음,부산진구 | 요리주점   칼국수,부산광역시 부산진구 부암동 220-4 
소림마라 부산진구점,15점,리뷰없음,부산 | 중식당   꿔바로우,부산광역시 부산진구 부암동 373-7 
투가이즈 피자&치킨 당감부암점,15점,리뷰없음,부산진구 | 피자   치킨,부산광역시 부산진구 부암동 736 
수셰프치킨&튀김,15점,리뷰없음,부산 | 치킨   튀김,부산광역시 부산진구 부암동 350-22 
프루츠락,15점,리뷰없음,서면 | 카페   디저트,부산광역시 부산진구 부암동 670-12 
홍콩간부대찌개&쭈꾸미,15점,리뷰없음,부산진구 | 부대찌개   쭈꾸미,부산광역시 부산진구 부암동 580 
부산 부암동,score,userscore,detailsroca+
