Name,score,userscore,detail
국제밀면 본점,64점,4.3점,부산교대 | 국수   밀면,부산광역시 연제구 거제동 242-23 
봉평막국수,48점,4.5점,부산시청 | 메밀소바   수타소바,부산광역시 연제구 거제동 495-24 
오리네,46점,5.0점,부산교대역 | 한식   오리숯불구이,부산광역시 연제구 거제동 121-3 
소문난가야밀면,45점,4.6점,부산시청 | 국수   밀면,부산광역시 연제구 거제동 486-1 
국제밀면,45점,4.0점,거제역 | 막국수   물밀면,부산광역시 연제구 거제동 1495-5 영진빌딩 
서울왕돈까스,45점,4.7점,연산 | 옛날돈까스,부산광역시 연제구 거제동 1-8 
형제횟집,43점,5.0점,부산연제 | 횟집   모둠회,부산광역시 연제구 거제동 40-89 
카페 다미아,42점,4.3점,부산교대 | 에그타르트   카페,부산광역시 연제구 거제동 89-23 
이흥용과자점 사직점,42점,4.6점,부산 | 과자점   소금빵,부산광역시 연제구 거제동 1477-3 
온어스 ONUS,42점,4.0점,거제동 | 카페   잠봉뵈르,부산광역시 연제구 거제동 676-219 
골든리지,42점,4.1점,거제동 | 코스요리   양식,부산광역시 연제구 거제동 1477-10 
강요술,42점,4.0점,부산시청 | 요리주점,부산광역시 연제구 거제동 41-12 
두더지식당,41점,4.2점,거제동 | 피자   파스타,부산광역시 연제구 거제동 394-5 
마조레,41점,4.0점,부산시청 | 화덕피자   양식,부산광역시 연제구 거제동 488-12 
caffe gather,41점,4.7점,온천천 | 디저트   카페,부산시 연제구 거제동 1466-24 1,2층 
보느파티쓰리,41점,3.5점,부산교대 | 프랑스   마들렌,부산광역시 연제구 거제동 79-28 
정정,41점,4.2점,거제동 | 중국음식   딤섬,부산광역시 연제구 거제동 1462-4 
소금,40점,5.0점,부산시청 | 다이닝펍   매콤크림파스타,부산광역시 연제구 거제동 41-42 
이디야 부산종합운동장역점,40점,4.1점,부산 | 커피   바게트,부산광역시 연제구 거제동 1477-12 1층 
스타벅스,40점,3.9점,부산교대역 | 카페   토피넛라떼,부산광역시 연제구 거제동 129-5 
용문각,40점,5.0점,연산 | 중식   중국집,부산광역시 연제구 거제동 1-75 
흥안양꼬치,40점,5.0점,부산교대 | 양꼬지   양꼬치,부산광역시 연제구 거제동 207-46 
맘스터치,39점,3.8점,부산교대 | 버거   갈릭버거,부산광역시 연제구 거제동 79-28 
삼환축산,39점,3.9점,연산 | 고기집   삼겹살,부산광역시 연제구 거제동 1463-63 
로얄경양식,39점,3.4점,부산시청 | 돈까스   오므라이스,부산광역시 연제구 거제동 488-3 
단물 곤물,39점,4.0점,거제동 | 백숙   찜닭,부산시 연제구 거제동 386-29 
조리사의 집,39점,4.0점,부산시청 | 라멘   벤또,부산광역시 연제구 거제동 566-35 
스타벅스 부산교대역DT점,39점,5.0점,부산교대역 | 커피   카페,부산광역시 연제구 거제동 125 
