Name,score,userscore,detail
선어마을,51점,4.4점,자갈치역 | 선어회   선어,부산광역시 서구 충무동1가 5-3 
삼천포식당,48점,3.6점,부산 | 한식   불백,부산광역시 서구 충무동1가 12-54 
다도집,42점,5.0점,부산광역시 | 꼼장어   산꼼장어,부산광역시 서구 충무동1가 1-15 
신흥반점,35점,리뷰없음,자갈치 | 중식당   백짬뽕,부산광역시 서구 충무동1가  14-1 
개림횟집,35점,리뷰없음,자갈치역 | 횟집   이시가리,부산광역시 서구 충무동1가 12-52 
밥에김가담,33점,4.0점,부산 | 김밥   분식,부산 서구 충무동1가 37-19 
포항식당,32점,리뷰없음,부산 | 한식   불백,부산광역시 서구 충무동1가 12 
해남식당,32점,리뷰없음,부산 | 한식   홍어회,부산광역시 서구 충무동3가 25-2 
선일선어횟집,31점,리뷰없음,부산 | 선어회   선어,부산광역시 서구 충무동1가 26-14 
맷돌손두부,31점,리뷰없음,부산 | 순두부   손두부,부산광역시 서구 충무동1가 31 
포동충무김밥,31점,리뷰없음,부산서구 | 충무김밥   얼큰우동,부산광역시 서구 충무동1가 29-8 
장터국밥,31점,리뷰없음,자갈치역 | 돼지국밥   장터국밥,부산광역시 서구 충무동1가 8-7 
금강파전,31점,리뷰없음,부산 | 고갈비   파전,부산광역시 서구 충무동1가 29-1 
남해전도횟집,31점,리뷰없음,자갈치역 | 선어회   횟집,부산광역시 서구 충무동1가 5-4 
시민제과점,31점,리뷰없음,자갈치역 | 빵집   빵,부산광역시 서구 충무동1가 9-2 
커피나라,31점,리뷰없음,부산서구 | 카페,부산광역시 서구 충무동1가 38-19 
부산집,31점,리뷰없음,부산서구 | 아구찜   해물찜,부산광역시 서구 충무동1가 45 
24시중화요리,31점,리뷰없음,부산광역시 | 중화요리   탕수육,부산광역시 서구 충무동2가 27-5 
피자에땅 충무점,31점,리뷰없음,부산서구 | 피자,부산광역시 서구 충무동3가 11 
초원장어구이,31점,리뷰없음,자갈치시장 | 꼼장어전문   장어구이,부산광역시 서구 충무동1가 1-1 
바우네나주곰탕 충무동점,31점,리뷰없음,부산서구 | 곰탕,부산광역시 서구 충무동1가 26-17 
진미칼국수,31점,리뷰없음,부산서구 | 손칼국수   칼국수,부산광역시 서구 충무동1가 12-31 
포항물회,31점,리뷰없음,자갈치역 | 물회   무늬오징어,부산광역시 서구 충무동1가 20-1 
썬더치킨 충무점,31점,리뷰없음,부산서구 | 치킨,부산광역시 서구 충무동1가 26-18 
남해원조장어구이꼼장어전문,31점,리뷰없음,자갈치 | 장어전문,부산광역시 서구 충무동1가 1-1 
부자돼지국밥,31점,리뷰없음,부산 | 돼지국밥   국밥,부산광역시 서구 충무동1가 27-1 
본가숯불갈비,15점,리뷰없음,부산서구 | 숯불갈비,부산광역시 서구 충무동1가 2-7 
금오생고기,15점,리뷰없음,부산서구 | 삼겹살   항정살,부산광역시 서구 충무동1가 17-33 
성일손칼국수,15점,리뷰없음,부산 | 칼국수   손칼국수,부산광역시 서구 충무동1가 12-5 
바른국수,15점,리뷰없음,자갈치역 | 국수   밀면,부산광역시 서구 충무동1가 2-4 
백두산 횟집,15점,리뷰없음,자갈치시장 | 꼼장어   횟집,부산광역시 서구 충무동1가 1-12 
이대감숯불갈비,15점,리뷰없음,부산 | 갈비탕   돼지갈비,부산광역시 서구 충무동1가 16-7 
세명,15점,리뷰없음,부산 | 빈대떡,부산광역시 서구 충무동2가 4-3 
삼미삼계탕,15점,리뷰없음,자갈치 | 삼계탕   인삼주,부산광역시 서구 충무동1가 12-2 
유신밥집,15점,리뷰없음,부산서구 | 밥집,부산광역시 서구 충무동1가 37-18 
부영집,15점,리뷰없음,자갈치 | 곰장어   꼼장어,부산광역시 서구 충무동1가 1-1 
순박네,15점,리뷰없음,부산서구 | 순두부찌개   김치찌개,부산광역시 서구 충무동1가 14-4 
하삼동커피 자갈치역점,15점,리뷰없음,부산서구 | 카페   커피,부산광역시 서구 충무동1가 7-5 
정다운식당,15점,리뷰없음,부산시 | 한식   옻오리,부산광역시 서구 충무동1가 29-1 
할리스 부산서구청점,15점,리뷰없음,부산서구 | 카페   디저트,부산광역시 서구 충무동1가 3-1 
남해식당,15점,리뷰없음,자갈치역 | 한식,부산광역시 서구 충무동1가 14-29 
거제선어횟집,15점,리뷰없음,부산서구 | 생선회   생선구이,부산광역시 서구 충무동1가 30-25 
씽씽회직판장,15점,리뷰없음,부산 | 생선회   횟집,부산광역시 서구 충무동1가 32-16 
바른김밥,15점,리뷰없음,부산서구 | 종합분식   김밥,부산광역시 서구 충무동1가 3-1 
용문족발,15점,리뷰없음,토성동 | 불족발   족발,부산광역시 서구 충무동1가 5-6 
경북집,15점,리뷰없음,부산서구 | 선지국밥   돼지껍데기,부산광역시 서구 충무동1가 1-20 
청궁식당,15점,리뷰없음,부산서구 | 한식   한정식,부산광역시 서구 충무동2가 4-17 
이디야 부산충무동점,15점,리뷰없음,부산 | 카페   커피,부산광역시 서구 충무동1가 26-4 
양지집,15점,리뷰없음,부산 | 한식   선지국수,부산광역시 서구 충무동1가 1-80 
김밥천국 충무점,15점,리뷰없음,부산 | 김밥   분식,부산광역시 서구 충무동1가 14-14 
교촌치킨 남부민점,15점,리뷰없음,부산 | 치킨   치킨집,부산광역시 서구 충무동2가 3-1 
영진빈대떡,15점,리뷰없음,부산 | 빈대떡,부산광역시 서구 충무동2가 4-22 
고집센그집갈비탕 부산남부민점,15점,리뷰없음,부산서구 | 갈비탕   갈비찜,부산광역시 서구 충무동1가 37-25 
야간중화요리 명,15점,리뷰없음,부산서구 | 중식당,부산광역시 서구 충무동2가 27-5 
