Name,score,userscore,detail
뱅가,47점,4.5점,다대포 | 루프탑   카페,부산광역시 사하구 다대동 468-37 
다대포버들집바지락해물칼국수,44점,4.2점,다대포 | 칼국수   바지락,부산광역시 사하구 다대동 467-3 
동명돼지국밥,43점,5.0점,다대포 | 돼지국밥   국밥,부산광역시 사하구 다대동 681-36 
할매집,42점,4.2점,다대포 | 포장마차   부추전,부산광역시 사하구 다대동 468-42 
해풍코다리,42점,4.4점,다대포 | 코다리찜   코다리,부산광역시 사하구 다대동 1582-19 
오드이븐,42점,4.0점,다대포 | 카페   커피,부산시 사하구 다대동 468-21 
욱이네 불타는조개구이,41점,4.3점,다대포 | 전골   조개구이,부산광역시 사하구 다대동 1577-19 
덕이네손수제비,40점,4.3점,다대포 | 수제비   손수제비,부산광역시 사하구 다대동 1552-18 
서끝,40점,4.5점,다대포 | 파스타   찹스테이크,부산광역시 사하구 다대동 1552-18 
가온밀면 다대포점,39점,4.1점,다대포 | 국수   밀면,부산광역시 사하구 다대동 1577-3 
타카라 이찌방,39점,5.0점,다대포 | 꼬치   한우타다끼,부산광역시 사하구 다대동 1575-2 
커피 그리고,39점,5.0점,다대포 | 커피   카페,부산 사하구 다대동 1577-13 
이지요661,39점,3.5점,다대포 | 카페   빵,부산광역시 사하구 다대동 467-1 
일레븐,39점,5.0점,다대포 | 브런치   비스트로,부산광역시 사하구 다대동 1582-19 
몰튼커피,38점,4.7점,다대포 | 카페   커피,부산광역시 사하구 다대동 1582-3 
스타벅스 다대포비치점,38점,5.0점,다대포 | 커피   카페,부산광역시 사하구 다대동 1548-42 
낫개 코끼리찻집,38점,5.0점,다대포 | 인절미구이   찻집,부산광역시 사하구 다대동 1582-13 목미빌딩 2층 코끼리 찻집 
까치생숯불구이,38점,5.0점,다대포 | 숯불구이   된장찌개,부산광역시 사하구 다대동 626 
소풍경 다대점,38점,5.0점,사하구 | 김밥   초밥,부산광역시 사하구 다대동 1670 
수림식당 다대포점,37점,5.0점,다대포 | 아시아음식   가지만두,부산광역시 사하구 다대동 1575-1 
문토스트 다대포점,37점,5.0점,다대포 | 토스트,부산광역시 사하구 다대동 468-39 
봉평메밀마당,37점,5.0점,다대포 | 굴국밥   메밀,부산광역시 사하구 다대동 33-2 
양평칼국수 본점,37점,5.0점,다대포 | 칼국수,부산시 사하구 다대동 1552-10 
씨에씨에 마라탕,37점,5.0점,다대포 | 마라탕,부산광역시 사하구 다대동 120-10 상가1동 112호 
투썸플레이스 부산다대포점,37점,5.0점,다대포 | 케이크   프라페,부산광역시 사하구 다대동 1548-39 
미소바지락손칼국수,37점,5.0점,다대포 | 칼국수   바지락손칼국수,부산광역시 사하구 다대동 933-9 
팡카츠,37점,5.0점,다대포 | 수제돈까스   치즈롤까스,부산광역시 사하구 다대동 1548-33 
컴포즈커피 다대포몰운대점,37점,5.0점,다대포 | 커피   마카롱,부산광역시 사하구 다대동 1548 
컴포즈커피 낫개역점,37점,5.0점,다대포 | 커피   카페,부산광역시 사하구 다대동 36 
더벤티 다대포점,37점,5.0점,다대포 | 커피   카페,부산광역시 사하구 다대동 1548-37 
까치생화로구이,37점,5.0점,다대포 | 오겹살   화로구이,부산광역시 사하구 다대동 1577-8 
카페 다대포여기,37점,5.0점,다대포 | 루프탑   카페,부산광역시 사하구 다대동 850-7 
보리에 브레드 팩토리,36점,4.1점,다대포 | 앙버터   베이커리카페,부산광역시 사하구 다대동 1575-1 
이모네분식,36점,5.0점,다대포 | 김밥   분식,부산시 사하구 다대동 120-10 
노브랜드버거 부산낫개역점,36점,5.0점,부산 | 버거   크런치윙,부산광역시 사하구 다대동 63-13 
국수나무 부산다대점,36점,5.0점,다대포 | 국수   분식,부산시 사하구 다대동 1548 
영배다방,36점,4.6점,다대포 | 다방   핸드드립커피,부산광역시 사하구 다대동 1095-2 
큐리키즈카페 부산다대포점,36점,5.0점,다대포 | 아이스크림   키즈카페,부산광역시 사하구 다대동 309-2 6층 601호 
하삼동커피 다대낫개점,36점,4.5점,다대포 | 카페   커피,부산시 사하구 다대동 1582 
블루샥 다대포점,36점,3.9점,다대포 | 카페   라떼,부산시 사하구 다대동 1548-47 
윤가네 초장횟집,35점,4.0점,다대포 | 횟집   전어,부산광역시 사하구 다대동 798-13 
능이고을,35점,4.0점,다대포 | 삼계탕   오리백숙,부산광역시 사하구 다대동 1552-8 
와사비,35점,3.3점,다대포 | 조개요리   꼬막정식,부산광역시 사하구 다대동 1552-15 
스타벅스 다대포DT점,35점,4.0점,다대포 | 커피   카페,부산광역시 사하구 다대동 293-1 
버드나무횟집,35점,0점,다대포 | 회정식   횟집,부산광역시 사하구 다대동 468-15 
샤브향,35점,5.0점,다대포 | 월남쌈   샤브샤브,부산광역시 사하구 다대동 1548-44 
플라워카페 그런날,35점,5.0점,다대포 | 플라워카페   카페,부산광역시 사하구 다대동 1548-45 
본죽 부산다대점,35점,5.0점,사하구 | 죽집,부산광역시 사하구 다대동 309-2 
도야족발,35점,5.0점,다대포 | 불족발   족발,부산광역시 사하구 다대동 955-18 
꽃마름,34점,5.0점,다대포 | 월남쌈   샤브샤브,부산광역시 사하구 다대동 1552-5 
냉삼집 다대점,34점,5.0점,다대포 | 돼지고기   냉동삼겹살,부산광역시 사하구 다대동 1573-1 
썬더치킨,34점,5.0점,다대포 | 치킨   모래집튀김,부산광역시 사하구 다대동 1577-16 
맥도날드,34점,4.0점,다대포 | 버거   머핀,부산광역시 사하구 다대동 1160-12 
빵천동만나찹쌀꽈배기&응응스크르 부산다대점,34점,4.0점,다대포 | 도너츠   꽈배기,부산광역시 사하구 다대동 1552-2 
텐퍼센트커피 다대낫개점,34점,4.0점,다대포 | 커피   카페,부산시 사하구 다대동 1582 
코지하우스 다대포점,34점,4.0점,다대포 | 큐브스테이크   파스타,부산광역시 사하구 다대동 1548-41 
장수촌24시순대돼지국밥,34점,4.0점,다대포 | 돼지국밥   순대,부산시 사하구 다대동 1552-17 
명품달인김밥 다대점,34점,0.0점,다대포 | 김밥,부산시 사하구 다대동 87 
다대336장작구이,33점,4.0점,다대포 | 바베큐   장작구이,부산광역시 사하구 다대동 336-1 
큰집코다리찜,33점,3.5점,다대포 | 코다리찜   코다리,부산광역시 사하구 다대동 1582-3 
한솥도시락 다대삼환아파트앞점,33점,4.0점,부산 | 도시락   컵밥,부산광역시 사하구 다대동 36 
대명오리불고기,33점,리뷰없음,다대포 | 오리고기   오리불고기,부산광역시 사하구 다대동 931-21 
대패생각 다대점,33점,4.0점,다대포 | 샐러드바   대패삼겹살,부산광역시 사하구 다대동 1582-10 
꼬김스 다대푸르지오점,33점,4.0점,다대포 | 김밥   땡초,부산 사하구 다대동 1667 다대푸르지오아파트상가 
땅스부대찌개 다대점,33점,4.0점,다대포 | 부대찌개   왕만두,부산광역시 사하구 다대동 933-23 
백두산,33점,3.0점,다대포 | 해물   바지락손칼국수,부산광역시 사하구 다대동 467-2 
구포국수,33점,2.9점,장림 | 국수   잔치국수,부산광역시 사하구 다대동 120-19 
명가돌솥쌈밥,33점,4.0점,다대포 | 돌솥밥   쌈밥,부산광역시 사하구 다대동 1582-17 
착한소,33점,4.0점,다대포 | 소고기   소고기구이,부산광역시 사하구 다대동 93-7 
봉평메밀면가,33점,4.0점,다대포 | 메밀막국수   감자만두,부산광역시 사하구 다대동 1548-33 
김해돼지국밥,33점,4.0점,부산 | 돼지국밥,부산광역시 사하구 다대동 37 
하오칸,32점,리뷰없음,부산사하구 | 짬뽕   탕수육,부산광역시 사하구 다대동 96-5 
태화,32점,리뷰없음,다대포 | 레스토랑   채끝등심스테이크,부산광역시 사하구 다대동 1552-15 
윤가네멸치국수,32점,5.0점,다대포 | 국수   멸치국수,부산광역시 사하구 다대동 1577-16 
행복을 짓는 수향밥상,31점,리뷰없음,다대포 | 갈비탕   추어탕,부산광역시 사하구 다대동 589-2 
달테이블,31점,0.0점,다대포 | 고르곤졸라   쭈꾸미,부산광역시 사하구 다대동 96-5 
온도애,31점,3.0점,다대포 | 디저트카페   휘낭시에,부산광역시 사하구 다대동 85-9 
피자비토랩 다대점,31점,0점,다대포 | 피자,부산광역시 사하구 다대동 1157 3통2반 피자비토랩 
인생극장,31점,리뷰없음,다대포 | 돼지고기   양념쪽갈비,부산광역시 사하구 다대동 1548-21 
제주이마이가,31점,리뷰없음,다대포 | 고기집   제주오겹살,부산광역시 사하구 다대동 1577-4 
버무리 떡볶이,31점,리뷰없음,다대포 | 떡볶이   계란말이김밥,부산광역시 사하구 다대동 1548-23 
신석쇠구이,31점,리뷰없음,다대포 | 닭요리   매운날개,부산광역시 사하구 다대동 944-21 
유가네닭갈비,31점,리뷰없음,부산 | 닭갈비,부산광역시 사하구 다대동 1575-2 
오븐에꾸운닭 다대포점,31점,4.0점,부산사하구 | 구운치킨   오븐치킨,부산광역시 사하구 다대동 1548-36 
김해통닭,31점,리뷰없음,다대포 | 통닭   후라이드,부산광역시 사하구 다대동 85-6 
맛나감자탕,31점,리뷰없음,다대포 | 뼈해장국   감자탕,부산광역시 사하구 다대동 120-19 
대구북성로돼지불고기 다대점,31점,리뷰없음,부산사하구 | 고깃집,부산광역시 사하구 다대동 1548-37 
김밥일번지 다대점,31점,0.0점,다대포 | 김밥   돈가스,부산광역시 사하구 다대동 1548-35 
미미루,31점,리뷰없음,부산사하구 | 중국집   차우면,부산광역시 사하구 다대동 1548 
어사랑,31점,리뷰없음,부산사하구 | 해산물,부산광역시 사하구 다대동 1577-11 
50년전통가마솥추어탕,31점,리뷰없음,다대포 | 추어탕   가마솥,부산광역시 사하구 다대동 465-3 
날마다대박나는집 다대점,31점,3.0점,다대포 | 대패삼겹살,부산광역시 사하구 다대동 1577-10 
카투아이,31점,리뷰없음,부산사하구 | 카페   커피,부산광역시 사하구 다대동 1582-17 
다오리 장어구이,31점,리뷰없음,다대포 | 장어구이   오리,부산광역시 사하구 다대동 1577-5 
하이뽕,31점,리뷰없음,다대포 | 짬뽕   퓨전짬뽕,부산광역시 사하구 다대동 1577-7 
고봉민김밥인,31점,3.0점,다대포 | 김밥   돈까스김밥,부산광역시 사하구 다대동 36 
부산면옥,31점,리뷰없음,다대포 | 국수   비빔밀면,부산광역시 사하구 다대동 956-20 
정원오리촌,31점,리뷰없음,다대포 | 오리고기   오리,부산광역시 사하구 다대동 1551-11 
불쭈왕,31점,3.0점,다대포 | 쭈꾸미   불쭈꾸미,부산광역시 사하구 다대동 468-17 ()불쭈왕 
징기스,31점,리뷰없음,다대포 | 양갈비   양고기,부산광역시 사하구 다대동 1577-16 
부산 다대동,score,userscore,detailsroca+
