Name,score,userscore,detail
우리랑 얼큰칼국수 부산정관점,36점,4.0점,정관 | 샤브칼국수   해물파전,부산광역시 기장군 정관읍 용수리 1031-12 
33막창,35점,0.0점,정관 | 막창   생막창,부산광역시 기장군 정관읍 모전리 738-8 
얼칼 정관점,35점,5.0점,부산정관 | 얼큰이칼국수   돈까스,부산광역시 기장군 정관읍 매학리 768-2 
일등가 정관점,35점,4.5점,정관 | 오리고기   오리불고기,부산광역시 기장군 정관읍 매학리 716-5 
맛나감자탕 정관점,35점,5.0점,정관 | 뼈해장국   감자탕,부산광역시 기장군 정관읍 매학리 717-8 2층 
하나무라돈카츠,35점,4.0점,정관 | 돈까스   야끼우동,부산 기장군 정관읍 매학리 713-3 
바다향,35점,4.0점,정관 | 일식집   일식,부산 기장군 정관읍 매학리 748-6 테라스빌딩401호 
카츠앤멘,35점,4.2점,정관 | 돈까스   탄탄면,부산 기장군 정관읍 용수리 1366-3 제일프라자 111호 카츠앤멘 
고반식당 정관점,34점,3.5점,정관 | 삼겹살   돈치맛살,부산광역시 기장군 정관읍 매학리 711-9 
두울원칼국수 본점,34점,5.0점,정관 | 칼국수   돌판비빔밥,부산광역시 기장군 정관읍 용수리 604-9 두울원칼국수 본점 
정가 대박집 매학점,34점,5.0점,정관 | 뽈살   대패삼겹살,부산광역시 기장군 정관읍 매학리 744 
배말칼국수김밥 기장정관점,34점,3.0점,정관 | 김밥   칼국수,부산광역시 기장군 정관읍 모전리 121 
뽕나무돼지국밥,34점,0점,부산 | 돼지국밥,부산 기장군 정관읍 매학리 719-6 
버거킹 부산정관DT점,34점,5.0점,정관 | 버거   칠리,부산 기장군 정관읍 용수리 708-1 
김밥일번지,34점,0.0점,정관 | 김밥   라볶이,부산광역시 기장군 정관읍 매학리 714-1 
부일숯불갈비,34점,4.0점,정관 | 돼지갈비   숯불갈비,부산 기장군 정관읍 방곡리 259-3 
만선해물탕 부산기장점,34점,1.1점,부산기장 | 해물요리   해물탕,부산광역시 기장군 정관읍 매학리 750-15 
블루마운틴,33점,0.0점,정관 | 루프탑   카페,부산광역시 기장군 정관읍 달산리 934-1 
마더스돈까스 관동대점,33점,4.0점,정관 | 돈가스   돈까스,부산광역시 기장군 정관읍 매학리 723 동원로얄듀크2차아파트 
흑송,33점,4.0점,정관 | 돈까스   스시,부산광역시 기장군 정관읍 용수리 623 
스타벅스,33점,4.0점,정관 | 카페   블랙밀크티,부산 기장군 정관읍 매학리 717-1 
수손만두,33점,리뷰없음,정관 | 수제만두   손만두,부산광역시 기장군 정관읍 매학리 723 
남포수제비,33점,리뷰없음,정관 | 수제비,부산광역시 기장군 정관읍 용수리 1329-4 
근이네당근,33점,0점,부산기장 | 당근쥬스   쥬스,부산광역시 기장군 정관읍 임곡리 98-1 
꽃나라,33점,4.0점,정관 | 불고기   직화쭈꾸미,부산 기장군 정관읍 병산리 575-6 . 
커피스미스,33점,3.0점,정관 | 와플   커피,부산 기장군 정관읍 매학리 720-7 101호 
신세계 정관점,33점,3.6점,정관 | 짬뽕,부산 기장군 정관읍 용수리 635-12 
남광식육점,33점,4.0점,정관 | 정육점   낙엽살,부산 기장군 정관읍 방곡리 266-2 
제이엠 커피로스터스 정관점,33점,4.0점,정관 | 로스터리카페   커피,부산 기장군 정관읍 매학리 136-13 (곰내시락국밥 위) 
창고86,33점,5.0점,정관 | 요리주점   꽃게찜,부산 기장군 정관읍 매학리 751-4 창고86 
라라코스트,33점,리뷰없음,정관 | 패밀리레스토랑   파스타,부산광역시 기장군 정관읍 매학리 713-6 
이대맛태,33점,4.0점,정관 | 해물   매콤명태조림,부산 기장군 정관읍 용수리 512-4 이대맛태 
채선당 부산정관점,33점,5.0점,정관 | 월남쌈   샤브샤브,부산 기장군 정관읍 매학리 714-10 동오A타워 
이미경회국수,33점,4.0점,정관 | 물회   회국수,부산 기장군 정관읍 방곡리 420-4 
거북이동네 부산정관점,33점,4.0점,정관 | 고기집   숙성삼겹,부산광역시 기장군 정관읍 매학리 714-3 
북새통,33점,리뷰없음,정관 | 한식   제주생고기,부산 기장군 정관읍 매학리 711-5 
빨라쪼델프레도 정관점,33점,4.0점,정관 | 젤라또   아이스크림,부산광역시 기장군 정관읍 매학리 718-8 102호 
국시림 포항물회,32점,리뷰없음,정관 | 물회   국시,부산광역시 기장군 정관읍 매학리 768-8 
정재석과자점,32점,리뷰없음,정관 | 빵집   과자점,부산광역시 기장군 정관읍 매학리 713-4 정관 제일타워 
더도이돼지국밥 정관점 정관점,32점,리뷰없음,부산정관 | 순대국밥   돼지국밥,부산광역시 기장군 정관읍 매학리 716-10 
양반게장 본점,32점,리뷰없음,정관 | 간장게장,부산광역시 기장군 정관읍 병산리 354-2 
장인촌국수,32점,4.0점,정관 | 국수   촌국수,부산 기장군 정관읍 방곡리 288-20 
스시조우,32점,4.0점,정관 | 스시,부산광역시 기장군 정관읍 매학리 717-9 
미스사이공 정관점,32점,리뷰없음,정관 | 쌀국수   베트남쌀국수,부산광역시 기장군 정관읍 매학리 717-2 
미쓰족발,32점,리뷰없음,정관 | 불족발   족발,부산광역시 기장군 정관읍 매학리 716-4 
인생식당 정관신도시점,32점,4.0점,정관 | 삼겹살   숙성삼겹살,부산광역시 기장군 정관읍 매학리 717-9 
파스타바니타,32점,리뷰없음,부산 | 스파게티전문,부산광역시 기장군 정관읍 매학리 713-4 
김윤미전복삼계탕,32점,0.0점,정관 | 삼계탕   전복삼계탕,부산광역시 기장군 정관읍 매학리 762-2 
두텁삼,32점,리뷰없음,정관 | 숯불구이전문   고기집,부산광역시 기장군 정관읍 매학리 751-4 
비빔밥집 순희,32점,0점,정관 | 비빔밥   멍게비빔밥,부산광역시 기장군 정관읍 모전리 683-19 
신가네밀면,32점,2.0점,정관 | 한식   들깨칼국수,부산광역시 기장군 정관읍 매학리 770-1 
원스김치찌개,32점,리뷰없음,정관 | 김치찌개전문   김치찌개,부산광역시 기장군 정관읍 방곡리 420-3 
만석꾼축산,32점,5.0점,정관 | 고기집   가브리살,부산 기장군 정관읍 매학리 785-16 
가츠야,32점,리뷰없음,정관 | 돈가츠   돈가스,부산광역시 기장군 정관읍 매학리 717-1 
육대장 부산정관점,32점,0점,정관 | 육개장   한방보쌈,부산광역시 기장군 정관읍 방곡리 247-7 
치자밀면,31점,4.0점,정관 | 국수   비빔밀면,부산광역시 기장군 정관읍 용수리 512 
이웃집소녀떡볶이,31점,4.0점,정관 | 떡볶이   떡,부산광역시 기장군 정관읍 용수리 1366-3 
맛고을 감자탕,31점,리뷰없음,정관 | 오리고기   냉삼,부산광역시 기장군 정관읍 방곡리 432-2 
류길상피자,31점,리뷰없음,정관 | 피자   슈퍼슈프림,부산광역시 기장군 정관읍 매학리 718-1 우성스마트 시티 102호 
연어앓이,31점,0.0점,정관 | 일식당   생연어,부산광역시 기장군 정관읍 모전리 738-6 
서가앤쿡,31점,리뷰없음,정관 | 파스타   목살필라프,부산광역시 기장군 정관읍 매학리 717-2 
마리웨일마카롱,31점,리뷰없음,정관 | 베이커리   세계음료,부산 기장군 정관읍 매학리 713-6 109호 
닭발먹고삐약삐약,31점,리뷰없음,부산기장 | 닭발   조개탕,부산광역시 기장군 정관읍 모전리 745-12 
정관쭈꾸미,31점,리뷰없음,정관 | 쭈꾸미   웰빙쭈꾸미,부산광역시 기장군 정관읍 매학리 714-2 
홍콩반점0410 부산정관모전점,31점,리뷰없음,정관 | 짜장면   고추짜장,부산 기장군 정관읍 모전리 742-1 
이조떡,31점,리뷰없음,정관 | 떡집   떡,부산 기장군 정관읍 용수리 636-9 
샤브향,31점,리뷰없음,정관 | 월남쌈   샤브샤브,부산광역시 기장군 정관읍 매학리 718-5 헬로시티 501~502호 
스시애,31점,리뷰없음,정관 | 초밥   스시,부산광역시 기장군 정관읍 매학리 750-7 
도미노피자,31점,리뷰없음,정관 | 피자,부산광역시 기장군 용수리 1312-4 
영커피 부산정관신도시점,31점,4.0점,정관 | 커피   딸기빙수,부산광역시 기장군 정관읍 매학리 718-5 106호 
히노아지 정관점,31점,2.0점,정관 | 라멘,부산광역시 기장군 정관읍 매학리 750-16 
풍천숯불민물장어,31점,3.0점,정관 | 장어   민물장어,부산광역시 기장군 정관읍 매학리 762-1 
맥도날드,31점,4.0점,정관 | 햄버거   갈릭버거,부산 기장군 정관읍 매학리 720-3 
부산 정관읍,score,userscore,detailsroca+
