Name,score,userscore,detail
금오생고기,31점,리뷰없음,부산 | 식육식당   소고기구이,부산광역시 중구 보수동3가 46-1 
든든 한끼,31점,리뷰없음,부산중구 | 한식,부산광역시 중구 보수동3가 52-10 
광복경양식 책방골목점,31점,리뷰없음,남포동 | 오므라이스   경양식,부산광역시 중구 보수동1가 124-5 
이화민속주막,31점,리뷰없음,동아대 | 막걸리   민속주,부산광역시 중구 보수동3가 46-1 
문달,31점,리뷰없음,부산 | 샌드위치   카페,부산광역시 중구 보수동3가 73-1 
새진주집,31점,리뷰없음,부산 | 비빔밥   석쇠불고기,부산광역시 중구 보수동1가 77-6 
네네치킨 중부산점,15점,리뷰없음,남포동 | 샐러드   치킨,부산광역시 중구 보수동3가 72-2 
불스떡볶이연탄화로석쇠구이,15점,리뷰없음,부산 | 떡볶이   석쇠구이,부산광역시 중구 보수동1가 82-8 
피자헛,15점,리뷰없음,남포동 | 퐁듀   피자,부산광역시 중구 보수동3가 72-3 
BHC치킨 보수부민점,15점,리뷰없음,부산중구 | 후라이드   치킨,부산광역시 중구 보수동3가 21 
한솥도시락 보수사거리점,15점,리뷰없음,남포동 | 치킨마요   도시락,부산광역시 중구 보수동1가 99-30 
FLUE800 중부산세무서점,15점,리뷰없음,부산중구 | 커피   카페,부산광역시 중구 보수동2가 89-4 
시골촌 숙성 김치찌개 중구점,15점,리뷰없음,부산중구 | 한식   김치찌개,부산광역시 중구 보수동2가 80-16 1층() 
어묵찌빠,15점,리뷰없음,부산 | 오뎅   세이로무시,부산광역시 중구 보수동1가 123-5 
스시준,15점,리뷰없음,부산 | 모듬사시미   스시,부산광역시 중구 보수동1가 11-5 
자갈치브라더스 부산보수점,15점,리뷰없음,부산중구 | 맥주   먹태,부산광역시 중구 보수동2가 74-6 
6페이지,15점,리뷰없음,부산 | 카페   디저트,부산광역시 중구 보수동1가 104-14 1층 101호 
라산다방,15점,리뷰없음,부산중구 | 다방   커피,부산광역시 중구 보수동1가 77-20 
건강북카페,15점,리뷰없음,부산 | 카페   디저트,부산광역시 중구 보수동1가 95-3 
피자에땅 보수점,15점,리뷰없음,부산중구 | 피자   피자전문,부산광역시 중구 보수동2가 85-20 
브롱스 보수점,15점,리뷰없음,부산중구 | 맥주   수제맥주,부산광역시 중구 보수동3가 52-7 
신 동방제면,15점,리뷰없음,부산중구 | 밀면   만두국,부산광역시 중구 보수동1가 123-5 
명품달인김밥 보수동점,15점,리뷰없음,부산 | 김밥   땡초김밥,부산광역시 중구 보수동2가 74-1 
컵피옥,15점,리뷰없음,부산중구 | 에스프레소전문   에스프레소,부산광역시 중구 보수동2가 116-19 
떡볶이참잘하는집 떡참 부산중구점,15점,리뷰없음,부산중구 | 분식   떡볶이,부산광역시 중구 보수동1가 106-3 
뚜레쥬르 부산대청로점,15점,리뷰없음,부산 | 베이커리   샌드위치,부산광역시 중구 보수동1가 144-4 
젠틀스시,15점,리뷰없음,부산 | 초밥   스시,부산광역시 중구 보수동1가 64-19 
보수마루북카페,15점,리뷰없음,부산중구 | 북카페   카페,부산광역시 중구 보수동1가 41-8 
영통닭 보수점,15점,리뷰없음,부산중구 | 통닭   춘권,부산광역시 중구 보수동1가 104-1 
남포동 먹자골목,15점,리뷰없음,부산중구 | 종합분식,부산광역시 중구 보수동2가 93-1 
남포동 동주복국,15점,리뷰없음,부산중구 | 복지리   복매운탕,부산광역시 중구 보수동3가 70-18 
봄같은한끼,15점,리뷰없음,부산중구 | 한식,부산광역시 중구 보수동1가 104-4 
블레싱커피,15점,리뷰없음,부산중구 | 카페,부산광역시 중구 보수동1가 146-2 
칭구집숯불구이,15점,리뷰없음,부산중구 | 숯불구이   생목살,부산광역시 중구 보수동2가 63-3 
주당,15점,리뷰없음,부산중구 | 광어회   문어숙회,부산광역시 중구 보수동1가 83-2 
BS치킨 보수점,15점,리뷰없음,부산중구 | 치킨   통닭,부산광역시 중구 보수동1가 65-16 
섭이닭강정,15점,리뷰없음,부산중구 | 닭강정   간장강정,부산광역시 중구 보수동1가 127-1 
6.25설렁탕&밀면,15점,리뷰없음,부산중구 | 설렁탕   밀면,부산광역시 중구 보수동2가 93-1 
꿀복이찹쌀꽈배기도너츠,15점,리뷰없음,부산광역시 | 베이커리,부산광역시 중구 보수동1가 73-4 
프레드피자 중서구점,15점,리뷰없음,부산중구 | 피자   스파게티,부산광역시 중구 보수동1가 13-1 
구포촌국수,15점,리뷰없음,부산중구 | 국수,부산광역시 중구 보수동1가 2-431 
진샤브샤브,15점,리뷰없음,부산중구 | 샤브샤브,부산광역시 중구 보수동1가 52-2 
시골통돼지볶음,15점,리뷰없음,부산 | 돼지찌개   돼지볶음,부산광역시 중구 보수동3가 55-1 
가마치통닭 보수동점,15점,리뷰없음,동아대 | 통닭   옛날통닭,부산광역시 중구 보수동3가 77-16 
전통가야 밀면전문점,15점,리뷰없음,부산 | 국수   물비빔면,부산광역시 중구 보수동3가 61-11 
부산카이저,15점,리뷰없음,부산광역시 | 양식,부산광역시 중구 보수동2가 38-1 
포항식당,15점,리뷰없음,부산중구 | 한식   생선,부산광역시 중구 보수동2가 30 
언니네세탁소,15점,리뷰없음,부산광역시 | 카페   이색카페,부산광역시 중구 보수동2가 75-6 
모퉁이산곰장어집,15점,리뷰없음,부산광역시 | 장어,부산광역시 중구 보수동3가 70-2 
대우베이커리,15점,리뷰없음,부산중구 | 빵집   베이커리,부산광역시 중구 보수동1가 48-4 
길식당,15점,리뷰없음,부산중구 | 라면   국수,부산광역시 중구 보수동2가 91-12 
배떡 중서구점,15점,리뷰없음,부산 | 분식   로제떡볶이,부산광역시 중구 보수동2가 93-4 
다미,15점,리뷰없음,부산중구 | 된장찌개   소고기국밥,부산광역시 중구 보수동2가 57-2 
스웰커피,15점,리뷰없음,부산 | 스무디   커피,부산광역시 중구 보수동2가 111-1 
돈실이,15점,리뷰없음,부산중구 | 삼겹살   꼬들살,부산광역시 중구 보수동3가 52-5 
따르릉 전통중화요리,15점,리뷰없음,부산중구 | 중식당   짜장면,부산광역시 중구 보수동3가 57-1 
한.술,15점,리뷰없음,자갈치역 | 나가사키짬뽕   메로구이,부산광역시 중구 보수동1가 123-1 
더벤티 국제시장점,15점,리뷰없음,부산중구 | 카페   커피,부산광역시 중구 보수동1가 144-1 
고기만땅옛날도시락,15점,리뷰없음,부산중구 | 한정식   솥밥,부산광역시 중구 보수동2가 93-1 
카페두콩,15점,리뷰없음,부산중구 | 카페,부산광역시 중구 보수동1가 123-2 
1인용이태원부대찌개,15점,리뷰없음,부산 | 부대찌개,부산광역시 중구 보수동2가 93-1 
송정닭도리 중서구점,15점,리뷰없음,국제시장 | 한식,부산광역시 중구 보수동3가 61-23 
두루치기 완전정복 중구점,15점,리뷰없음,부산중구 | 두루치기,부산광역시 중구 보수동3가 52-10 
또래오래 부산부민보수점,15점,리뷰없음,부평동 | 치킨   후라이드,부산광역시 중구 보수동1가 82-8 
샬롬분식,15점,리뷰없음,부산중구 | 김밥   분식,부산광역시 중구 보수동1가 27-19 
세끼분식,15점,리뷰없음,부평동 | 김밥   국수,부산광역시 중구 보수동1가 146-4 
학문서점,15점,리뷰없음,부산중구 | 팥빙수,부산광역시 중구 보수동1가 116-31 
한방족발 본점,15점,리뷰없음,부산중구 | 족발   보쌈,부산광역시 중구 보수동2가 59-1 
호호아저씨,15점,리뷰없음,부산 | 도넛,부산광역시 중구 보수동2가 104 
훈춘 보수점,15점,리뷰없음,부산중구 | 돈가스,부산광역시 중구 보수동3가 66-7 
소백산,15점,리뷰없음,부산중구 | 쌈밥   된장찌개,부산광역시 중구 보수동3가 29-1 
오거리포장마차,15점,리뷰없음,부산중구 | 코다리찜   된장찌개,부산광역시 중구 보수동3가 72-7 
소일창,15점,리뷰없음,남포동 | 곱창   양곱창구이,부산광역시 중구 보수동3가 1-1 
명품관,15점,리뷰없음,부산 | 잡채밥   짬뽕,부산광역시 중구 보수동1가 93-4 
삼겹이네,15점,리뷰없음,부평동 | 대패삼겹살   돼지갈비,부산광역시 중구 보수동1가 124-4 
서진청둥오리,15점,리뷰없음,부산 | 오리고기   청둥오리,부산광역시 중구 보수동2가 89-5 
부산 보수동,score,userscore,detailsroca+
