Name,score,userscore,detail
배종관동래삼계탕,52점,4.4점,동래 | 삼계탕   인삼주,부산광역시 동래구 복천동 319-1 
동래할매파전,47점,3.8점,동래 | 동동주   파전,부산광역시 동래구 복천동 367-2 
신가네 떡볶이,47점,4.1점,동래시장 | 떡볶이   김밥,부산시 동래구 복천동 216-2 
빅오,42점,4.6점,동래 | 파스타   생면파스타,부산광역시 동래구 복천동 275-4 
빠리쟝,37점,4.5점,동래 | 빵집   베이커리,부산광역시 동래구 복천동 326-3 
쿠이,34점,리뷰없음,동래 | 스테이크   레스토랑,부산광역시 동래구 복천동 312-2 
프루타,33점,5.0점,동래시장 | 과일카페   생과일주스,부산광역시 동래구 복천동 213-8 
장수원보쌈수육,33점,4.0점,동래 | 돼지국밥   보쌈수육,부산광역시 동래구 복천동 368 
순수한 커피이야기,33점,4.0점,동래구 | 커피   더치커피,부산광역시 동래구 복천동 380-10 
카페 그린내,33점,리뷰없음,동래 | 더치커피   크로플,부산광역시 동래구 복천동 41-10 
교동짬뽕 부산본점,33점,리뷰없음,동래 | 짬뽕   차돌짬뽕,부산광역시 동래구 복천동 311-1 
칠산떡집,31점,리뷰없음,동래 | 떡집   떡,부산광역시 동래구 복천동 155-7 
대궐갈비,31점,5.0점,동래 | 돼지갈비   갈비,부산광역시 동래구 복천동 319-3 
창녕식당,31점,리뷰없음,온천장 | 한식,부산 동래구 복천동 229-28 동래시장 내 
회사랑횟집,31점,리뷰없음,동래 | 횟집   대방어,부산광역시 동래구 복천동 194-1 
시장칼국수,31점,리뷰없음,동래시장 | 손칼국수   장칼국수,부산광역시 동래구 복천동 380-8 
소망회집,31점,리뷰없음,부산광역시 | 생선회,부산광역시 동래구 복천동 229-42 
동래횟집,31점,리뷰없음,동래구 | 횟집   생선회,부산광역시 동래구 복천동 229-42 
포항횟집,31점,리뷰없음,동래구 | 생선회   횟집,부산광역시 동래구 복천동 229-42 
부산참치상회,31점,리뷰없음,동래 | 참치회   참다랑어,부산광역시 동래구 복천동 369-2 
복천 함흥면옥,31점,리뷰없음,동래 | 냉면   한식,부산광역시 동래구 복천동 179-3 
미카롱,31점,리뷰없음,부산동래 | 커피   에이드,부산광역시 동래구 복천동 187-3 
챔프리아,31점,리뷰없음,동래 | 숯불치킨   찜닭,부산광역시 동래구 복천동 180-4 
이화한우소머리곰탕,31점,리뷰없음,동래시장 | 곰탕   한우소머리곰탕,부산광역시 동래구 복천동 247 
일미복집,31점,리뷰없음,동래 | 복집   복어요리,부산광역시 동래구 복천동 380-5 
대우 한우 정육점,15점,5.0점,부산 | 한우   정육식당,부산광역시 동래구 복천동 181-7 
두찜 명륜점,15점,리뷰없음,동래구 | 찜닭,부산광역시 동래구 복천동 500-1 
동래합천돼지국밥,15점,리뷰없음,부산동래 | 돼지국밥,부산광역시 동래구 복천동 206 
블루샥 동래구청점,15점,리뷰없음,부산동래 | 커피   라떼,부산광역시 동래구 복천동 380-5 
교촌치킨 복천점,15점,리뷰없음,동래구 | 치킨   치킨집,부산광역시 동래구 복천동 476-1 
맥시칸치킨 복천점,15점,리뷰없음,부산동래 | 후라이드   양념치킨,부산광역시 동래구 복천동 99 
복래분식,15점,리뷰없음,동래구 | 종합분식   김밥,부산광역시 동래구 복천동 229-42 
열정국밥,15점,리뷰없음,동래 | 한식   돼지국밥,부산광역시 동래구 복천동 164-3 
해방,15점,리뷰없음,부산동래 | 카페   커피,부산광역시 동래구 복천동 281-3 
신금분식,15점,리뷰없음,동래시장 | 분식   장칼국수,부산광역시 동래구 복천동 229-42 
수메이크수제청,15점,리뷰없음,수안역 | 커피   수제청,부산광역시 동래구 복천동 214 
명품물회,15점,리뷰없음,부산동래 | 물회   회덮밥,부산광역시 동래구 복천동 194-1 
전통칼국수,15점,리뷰없음,동래시장 | 김밥   칼국수,부산광역시 동래구 복천동 229-42 
진양호식당,15점,리뷰없음,동래시장 | 보리밥뷔페   보리밥,부산광역시 동래구 복천동 229-42 
동래갈비,15점,리뷰없음,동래 | 된장   갈비,부산광역시 동래구 복천동 290 
카페유나,15점,리뷰없음,동래시장 | 카페   호가든,부산광역시 동래구 복천동 209-2 
끌리제,15점,리뷰없음,부산동래 | 요리주점   술집,부산광역시 동래구 복천동 291-1 
자매분식,15점,리뷰없음,동래시장 | 손칼국수   분식,부산광역시 동래구 복천동 229-42 
카페엔피씨 24시,15점,리뷰없음,부산동래 | 카페   디저트,부산광역시 동래구 복천동 319-3 
유가네가야밀면,15점,리뷰없음,동래 | 국수   비빔밀면,부산광역시 동래구 복천동 292-9 
엄마손칼국수,15점,리뷰없음,수안역 | 손칼국수,부산광역시 동래구 복천동 229-42 
김해뒷고기,15점,리뷰없음,동래 | 고기집   선지국,부산광역시 동래구 복천동 500-17 
청해아구찜,15점,리뷰없음,동래 | 아구찜   활아구수육,부산광역시 동래구 복천동 186-3 
돼지세끼,15점,리뷰없음,부산동래 | 생삼겹살   돼지껍데기,부산광역시 동래구 복천동 392-1 
만리향,15점,리뷰없음,부산동래 | 중식당   중식,부산광역시 동래구 복천동 320-1 
텐퍼센트커피 동래시장점,15점,리뷰없음,동래구 | 카페,부산광역시 동래구 복천동 292-10 
이동호피자,15점,리뷰없음,부산동래 | 피자   수제피자,부산광역시 동래구 복천동 67-2 
옥샘,15점,리뷰없음,부산광역시 | 고기집   돌솥밥,부산광역시 동래구 복천동 278-3 옥샘 
BHC치킨 동래점,15점,리뷰없음,동래 | 치킨   치즈볼,부산광역시 동래구 복천동 185 
자담치킨 명륜점,15점,리뷰없음,부산 | 치킨   치즈볼,부산광역시 동래구 복천동 267-2 
합천식당,15점,리뷰없음,수안역 | 한식,부산광역시 동래구 복천동 229-42 
매콤순진 손수제비,15점,리뷰없음,부산동래 | 수제비   손수제비,부산광역시 동래구 복천동 292-12 
고웰커피,15점,리뷰없음,동래 | 커피   플레인베이글,부산광역시 동래구 복천동 196 
한끼한죽,15점,리뷰없음,부산동래 | 죽집,부산광역시 동래구 복천동 67-2 
봉평신조막국수,15점,리뷰없음,동래시장 | 막국수   만두,부산광역시 동래구 복천동 208-1 
